"","screenName","location","latitude","longitude","state","tweetID","text"
"336","DawnyPrestom","Westport, CT | NYC",41.1414717,-73.3579049,"Connecticut",1101630235672494080,"I got seriously upper-cutted by a giant dog’s giant head today. It feels like he may’ve dislocated my jaw. Huge hea… https://t.co/EvmSGFTHSP"
"337","DByrd937","Dayton, OH",39.7589478,-84.1916069,"Ohio",1101628946179870720,"@_Griot_ When i think about how to fix i get a headache politics ain’t gone do it"
"338","deangrl36","Roanoke Virginia ",37.2709704,-79.9414266,"Virginia",1101986377187708928,"//have a bad headache for the third day in a row."
"339","DebonaireToast","Neverwhere",42.5777301,-87.8374878,"Wisconsin",1101610968184963072,"THE GREATEST HUSBAND OF ALL BROUGHT HOME DONUTS AND A KINGDOM HEARTS III RENTAL

somehow I've found the strength to battle this headache"
"340","deck_the_holly","Bay Area, CA",37.8271784,-122.2913078,"California",1100904831630229504,"This is the 4th straight day of this headache, any headache relief tips? I’ve had little to no relief since I woke… https://t.co/kjA4Mja0yY"
"341","DeeDoubleU__","Atlanta, GA",33.7489954,-84.3879824,"Georgia",1101975058950565888,"Don’t HMU tryna get on cause you think I’m cute. I ain’t shit. I’m annoying. And eat way too much. Save yourself the headache"
"342","dehydratedsumo1","up",37.2697857,-95.5528355,"Kansas",1101628574677659648,"@TIME We're going to win so much. You're going to get tired of winning. you’re going to say, ‘Please Mr. President,… https://t.co/quaVABsc04"
"343","demarpoindexter","Kentucky, USA",37.8393332,-84.2700179,"Kentucky",1100172944259600384,"Naps always sound like such a good idea until I wake up with a headache <U+0001F926><U+0001F3FD><U+200D><U+2642><U+FE0F>"
"344","DemonCatLord","Illinois",40.6331249,-89.3985283,"Illinois",1101971075104161792,"@The_darkhowler You should stream, to spite your headache. And be like: TAKE THAT HEAD!

Don't though, humor aside… https://t.co/3m4sw5l9ur"
"345","DemonExcaliburX","Bowie, MD",39.0067768,-76.7791365,"Maryland",1101983157497315328,"I have a major headache"
"346","denissemoreno29","Houston, TX",29.7604267,-95.3698028,"Texas",1101264641068552192,"Thank God he wasn’t for me <U+0001F64C><U+0001F3FB> saved myself from a big headache . #unfaithfulassniggas"
"347","DentalOfficeNYC","New York, NY",40.7127753,-74.0059728,"New York",1100542544289636352,"With the effectiveness of metal braces, minus the metal — Invisalign will set your mouth up for perfection, giving… https://t.co/pfU32mhFvH"
"348","DeonteSister","Chicago, IL",41.8781136,-87.6297982,"Illinois",1102352248737284096,"Got a really bad headache"
"349","derea13","Des Moines, IA",41.5868353,-93.6249593,"Iowa",1100896631673757696,"this nigga is a fucking headache like bruh MOVEEEE <U+0001F629>"
"350","desabae_","inside",36.292268,-95.842016,"Oklahoma",1100541038261882880,"@azureaboveus @sheepeverywhere @prolumchild yeah she’s giving me a headache<U+0001F602><U+0001F602>"
"351","Desss_Tinyyy","Florida <U+0001F334>",27.1244301,-80.1924729,"Florida",1102349269472817152,"@franfran1804 Feel the headache coming already <U+0001F602> https://t.co/8j3ASyeoiT"
"352","DestWest99","TEXAS<U+2708><U+FE0F> LOST",31.9685988,-99.9018131,"Texas",1101256656690782208,"Anyone wanna... kill me now? 
My kids are giving me the WORST headache ever today"
"353","DevitaOfCourse","sunshine state. fl ",27.6648274,-81.5157535,"Florida",1101254826472685568,"@___Jouv This gave me a headache <U+0001F62D>"
"354","dextrahoffman","Lexington, KY",38.0405837,-84.5037164,"Kentucky",1102342979510042624,"I don't know if it's the weather or the fumes from my Copics causing this headache, but my drive to be productive is not amused."
"355","deymdeyn","Goner",35.119727,-89.990425,"Tennessee",1101258964652576768,"Slept late last night around 2 AM reading #ManilaEncounters then having headache rn but not regretting"
"356","DGun_712","Kokomo, IN",40.486427,-86.1336033,"Indiana",1101613573397204992,"Headache means more beer"
"357","DiabolicFN","Massachusetts, USA",42.4072107,-71.3824374,"Massachusetts",1101262965003767808,"The new gun sounds are throwing me off and it gives me a headache,

 trying to remember when we asked for new sounds <U+0001F914>"
"358","DianaJJoy","Florida, USA",27.6648274,-81.5157535,"Florida",1101618809348210688,"I’m late to the show due to being sick AF and having a major headache that any type of noise but I’ve finally sucke… https://t.co/Vp7wYhWr0q"
"359","dianakelly","New York, NY",40.7127753,-74.0059728,"New York",1100181170095120384,"Have a headache that WON'T go away? It's a sign you're WAY too stressed: https://t.co/uaIZNr4Pf7 for @dailyburn #stressrelief #health"
"360","diazjazzy","Los Angeles, California ",34.0522342,-118.2436849,"California",1101253813938282496,"I have the biggest headache<U+0001F486><U+0001F3FD><U+200D><U+2640><U+FE0F><U+0001F486><U+0001F3FD><U+200D><U+2640><U+FE0F>"
"361","Dieudonne1638","New Orleans, Louisiana",29.9510658,-90.0715323,"Louisiana",1101613314008727552,"@BornOfFiends The car pulls up to the Prince's public meeting hall. Standing, he helps you out. ""I have a headache,… https://t.co/QRUnAGClE1"
"362","DigitalxRequiem","Taunton, MA",41.900101,-71.0897674,"Massachusetts",1100896178680578048,"You know when the anxiety of being annoying ends up making you annoying and a burden? Yeah i hate that shit.... Als… https://t.co/8GOZLN556y"
"363","DinkyYFE","Peoria, IL ",40.6936488,-89.5889864,"Illinois",1101263031999303680,"Where tf this headache come from <U+0001F611>, idk if I should sleep on lunch or eat and fight my sleep <U+0001F629>. I just want my baby… https://t.co/rkWSZyPX91"
"364","DisneySwiftie","Atlanta, GA",33.7489954,-84.3879824,"Georgia",1101251951763906560,"I’ve gotten a major headache 4 days in a row now.... I think something is wrong"
"365","DiZongker","Valrico, FL",27.9462615,-82.2420317,"Florida",1101629243866394624,"Thank god the headache became bearable....missing @brothersosborne would have made me very sad… https://t.co/b0NNiOALLg"
"366","DjHeadacheHD","NYC, INT'L ",40.7638838,-73.9893426,"New York",1101626008824922112,"Looking To Book Dj Headache For Your Next Event?!
Email : DjHeadacheBooking@Gmail.com 
718.781.8553"
"367","DjHeadacheHD","NYC, INT'L ",40.7638838,-73.9893426,"New York",1100901102361423872,"Looking To Book Dj Headache For Your Next Event?!
Email : DjHeadacheBooking@Gmail.com 
718.781.8553"
"368","DjHeadacheHD","NYC, INT'L ",40.7638838,-73.9893426,"New York",1100176272200790016,"Looking To Book Dj Headache For Your Next Event?!
Email : DjHeadacheBooking@Gmail.com 
718.781.8553"
"369","DjHeadacheHD","NYC, INT'L ",40.7638838,-73.9893426,"New York",1101988584872132608,"Looking To Book Dj Headache For Your Next Event?!
Email : DjHeadacheBooking@Gmail.com 
718.781.8553"
"370","DjPrettybOyTank","Atlanta, GA",33.7489954,-84.3879824,"Georgia",1102345860409569280,"@stevozone4 Boy I Just Went To Yo comments and got a headache"
"371","Djspittah","Tampa, FL",27.950575,-82.4571776,"Florida",1101983922332741632,"This would explain the headache I have lately. Please pass this on!!! https://t.co/AUAs1Bd4ep"
"372","dngmarie","JDAJ",33.5191664,-90.1819498,"Mississippi",1101265550515163136,"severe headache + dysmenorrhea = <U+0001F641>"
"373","dobermanmamma","In the back woods of Maine",44.0813549,-70.2701909,"Maine",1101620993532018688,"@KimWGME Hope you're getting better Kim. If the nausea an blurred vision have gone, but you still have that boomer… https://t.co/OvUrAwKvBB"
"374","DollyHadBraces","The Squared Circle",40.629067,-76.387791,"Pennsylvania",1101629279257923584,"@vaultteam6 @BrianSStaveley @ChickEffect @ai_smq @AgentAsianSmith I know we’ve all seen a trend where the technolog… https://t.co/bJap3JDalL"
"375","DominaSlut","Pittsburgh ",40.4406248,-79.9958864,"Pennsylvania",1100904437986541568,"@brattyxbaddie I mean honestly if you cut it back to only one or two cups you shouldn’t even get a headache"
"376","DoodledStars","World of Light",27.9031001,-82.7187498,"Florida",1101983222244622336,"Okay I think my headache’s gone after a nap so definitely will be streaming art at 4pm PST!

https://t.co/38KlP79ODd"
"377","Dopeynightlife1","Greensboro, NC",36.0726354,-79.7919754,"North Carolina",1101267989192687616,"I hope it rains tonight and i still got a bad headache. Headphones and peace and quiet. https://t.co/GGfooppAfv"
"378","doranyisx","Paterson, NJ",40.9167654,-74.171811,"New Jersey",1101630404568797184,"ive had this headache all day <U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F>"
"379","DorisDelMar_","Gotham City",40.7127753,-74.0059728,"New York",1101608194265231360,"Ain’t no men/women in this world worth this headache https://t.co/wzIoe3gQBF"
"380","douxorage","stress",37.5417441,-94.7125767,"Kansas",1100177283585847296,"I’ve been legitimately crying for 4 hours i have a headache and my eyes are swollen everything is falling apart"
"381","Draggg_","Green Bay, WI",44.5133188,-88.0132958,"Wisconsin",1100174802252427264,"Let me use coins or training to buy trophies @EASPORTS_MUT playing your game gives me a headache"
"382","DragonEmbers","Hell ",42.43472,-83.985,"Michigan",1100545081826779136,"Ok so for the next day or so...I'm reading, going out in the sun (yeah in the UK we're having a February heatwave r… https://t.co/LYxbSKaisP"
"383","DrewbiesDoobies","California, USA",36.778261,-119.4179324,"California",1100903419286450176,"@ShortysDesigns Maybe the er is different where you are, but the er won’t help. The er is meant to treat people tha… https://t.co/VvtfgGobP4"
"384","DrJtheJingG","No Place",36.160308,-95.8455521,"Oklahoma",1101253917709611008,"Headache days are my worst days. I can get things done but always just barely and with a lot of pain. My whole worl… https://t.co/0mPfGbrbpK"
"385","drmchenrylee","Edna, Tx",28.9785947,-96.6460877,"Texas",1101261635895939072,"For Migraine and headache sufferers!

https://t.co/utVBMqdudz https://t.co/utVBMqdudz"
"386","DroneShield","Warrenton, VA",38.7134516,-77.7952712,"Virginia",1101611834396811264,"Over 2400 drone incidents in the UK in 2018 suggests an expanding drone market and a growing headache for law enfor… https://t.co/mc8wS798Mc"
"387","DrRayND","Sacramento, CA",38.5815719,-121.4943996,"California",1101257521057148928,"If you have a tension #headache going right now and you are looking for quick relief, these 9 steps recommended by… https://t.co/4kiLL8PkhE"
"388","drsamyeedds","Aliso Viejo, CA",33.5684605,-117.7262981,"California",1100895389387874304,"Dental cavities can indeed contribute to a headache pain. Learn how the process works so you can avoid headaches an… https://t.co/aY3sVNw2rU"
"389","Dru8376","Dallas, TX",32.7766642,-96.7969879,"Texas",1100894079125254144,"Today has been a shit day for me. When I woke up, I had the same headache from Monday but it quickly started going… https://t.co/crKsbc0FBR"
"390","dumplindaughter","Dallas, Texas",32.7766642,-96.7969879,"Texas",1101991817229291520,"@j_rabbyt I'm sorry! I hope the pain &amp; headache of the accident fades quickly."
"391","Dunny0","Paradise, NV",36.0971945,-115.1466648,"Nevada",1101623527206076416,"@Malcontent79 @Geese_Juggler @TinyAssApt I’ve heard if you look at your reflection in the glass then the magic eye… https://t.co/h7NiO4QMQs"
"392","dylanjhebert12","The Boot",36.108767,-95.905547,"Oklahoma",1101267870582013952,"@IDontGetyall @Benny445 Your spelling just gave me a headache."
"393","EastWindEchoes","The Shire",43.0489646,-87.9913505,"Wisconsin",1102350351884316672,"@SH_JW_2010 It will work for headache for me but that's really about it. Opiates don't touch headaches for me. 
And… https://t.co/6hEA2aXxon"
"394","EatLiveLaugh","Los Angeles, CA",34.0522342,-118.2436849,"California",1101250417042763776,"Can boiled brussel sprouts give a person a headache? Not asking for a friend, need answers stat. <U+0001F440>
#veggies #veggielover #vegetarian #Help"
"395","EBVBAH","pluto",37.7102092,-80.9928068,"West Virginia",1102339626432413696,"I have had a headache since I woke up https://t.co/jqpsbE33WY"
"396","eclecticinvest","Fullerton, CA",33.8703645,-117.9242123,"California",1100894045319118848,"The best and easiest way to avoid the headache and cost of probate is to do proper estate planning.… https://t.co/badRavv6of"
"397","EcoLunatic","S. Cali",36.778261,-119.4179324,"California",1101611721850937344,"@mjohnson1987 @LiveNation_LA @USBTSARMY OMG for reals! I have a horrible headache atm <U+0001F622><U+0001F622>"
"398","eddkim90","Baltimore, MD",39.2903848,-76.6121893,"Maryland",1101607671453679616,"@atrupar @jvgraz I have a headache just listening to this bullshit.."
"399","eightfiftty","850 <U+0001F308>",38.9208122,-120.007089,"California",1101259509857693696,"this headache I have <U+0001F62B><U+0001F62B>"
"400","ejacqui","Chicago // New York // Rockies",41.8781136,-87.6297982,"Illinois",1101253529073864704,"When do you think this two-day murderous headache plans to end?"
"401","Eldalleth","Oklahoma City, OK",35.4675602,-97.5164276,"Oklahoma",1101262610404687872,"Thanks for the well wishes friends &lt;3 the cause of the huge pain flare revealed.... Ive got hubbelda's frickin cold… https://t.co/YOwRCDEiQ5"
"402","ElilotAlatrez","California, USA",36.778261,-119.4179324,"California",1101978171165925376,"@SillyDadGene @kristenforlife Neck exercises and a few deep breaths, sa labas ng bahay for fresh air ... mawawala r… https://t.co/kbD2Zz47QB"
"403","Elise_Michelle","Gilbert, AZ",33.3528264,-111.789027,"Arizona",1101976843316453376,"@Vitalize_US @bombela11 Mostly annoying. But it strains my eyes bc I squint which can cause me to get a headache :("
"404","elisest88634265","Georgia, USA",32.1656221,-82.9000751,"Georgia",1100894207634563072,"@funder My god I have a headache <U+0001F915> this was amazing and I’m just so sick of what America have become under the TRUM… https://t.co/GyOChIVOIX"
"405","eliza_beth1615","Indianapolis, IN",39.768403,-86.158068,"Indiana",1100171432233963520,"I think I’m worth every headache I give <U+0001F605>"
"406","Elizabeth_C28","Houston, TX",29.7604267,-95.3698028,"Texas",1100903931499167744,"¿? This guy next to me is wearing cologne while working out ?¿..highkey giving me a headache"
"407","emcdonald00","Top City",39.1959509,-75.549277,"Delaware",1102348664578691072,"I don’t know what’s worst, a headache or a heartache."
"408","emmanuel__143","Brownsville, TX",25.9017472,-97.4974838,"Texas",1101269432385617920,"My headache was cured with food <U+0001F642>"
"409","emociional82","Ohio, USA",40.4172871,-82.907123,"Ohio",1101624370127085568,"Who the hell gets brain freeze from water? Me, with the keto flu headache, holding the salt shaker over my mouth an… https://t.co/M4vwhXBBe5"
"410","ephxmeride_","Nice",39.1232253,-122.848327,"California",1101269139014983680,"headache"
"411","Eric3653","Virginia, USA",37.4315734,-78.6568942,"Virginia",1101623536714690560,"@WAVY_News Really? But they won’t be able to give them a Tylenol for a headache. Makes sense<U+0001F610>"
"412","EricaLeighWhite","Charlotte, NC",35.2270869,-80.8431267,"North Carolina",1101250955880906752,"The hateful headache is now a teeny tiny one - thanks to Dr. Mark Abrams @ceenta and Dr. Reuben Orr @BeaverChiro.… https://t.co/G0KNfIVANV"
"413","EricaLeighWhite","Charlotte, NC",35.2270869,-80.8431267,"North Carolina",1101266791408566272,"Today, my dad didn’t go to work to stay w/ me during my hateful headache. He won’t admit it but he was worried. Kep… https://t.co/NZIxN7f0iH"
"414","EricaLikayyyy","West Pensacola, FL",30.4265866,-87.2796948,"Florida",1101260134389567488,"I got a whole headache"
"415","ESayanova","Virginia",37.4315734,-78.6568942,"Virginia",1101613372171268096,"Are there any lawyers out here would can help this lady with maybe a very strongly worded letter? @lufthansa you re… https://t.co/zZEj5vlL1C"
"416","ESayanova","Virginia",37.4315734,-78.6568942,"Virginia",1101613954139385856,"@BofA_Help Do you really want the headache of bad PR if you don't help this person get her money back from… https://t.co/uOAKja7YI1"
"417","EscapistC","<U+0001F49A>",39.6389596,-104.76644,"Colorado",1101978912630829056,"""It's like a Headache"", you tell yourself"
"418","Espinoza_les","Richfield, MN",44.8832982,-93.2830021,"Minnesota",1101625649167503360,"I have the worst headache everrrrrrr"
"419","EssentiaFour","Utah",39.3209801,-111.0937311,"Utah",1102340053861203968,"@Brossentia I fell asleep during Flintstones and woke up to Taz-Mania. I instantly got a headache."
"420","ethanschance","nyc gang",40.7274039,-73.9832284,"New York",1102350312940158976,"@sjrcaldron stop changing your layout around you’re giving me a headache"
"421","EthicalPervert","Earth",37.2321077,-95.7243335,"Kansas",1102338290382974976,"This sounds fake but actually just happened and I'm trying to set the table and I hate puns and I have a headache a… https://t.co/v4HJHaJgou"
"422","F_Sami99","221B",40.7553447,-73.989775,"New York",1101972067627556864,"I promised myself that I won’t be taking any more pain killers and headache is the one killing me"
"423","FADEDFAlRY","J street",36.343931,-94.197927,"Arkansas",1101985956876509184,"im annoyed and hungry and I have a headache sooooo who's tryna hit me with their car"
"424","fairyIune","nj<U+263D> jm",40.0583238,-74.4056612,"New Jersey",1101978336367013888,"this headache im having is going OFF  https://t.co/PAYsRovBoN"
"425","fakeglove","Oregon, USA",43.8041334,-120.5542012,"Oregon",1101610129953157120,"@oregonlovesbts Me too! Still have a headache from the stress tho <U+0001F616>"
"426","FamImTired","Fayetteville, AR",36.082156,-94.1718542,"Arkansas",1101629863608418304,"When you want to be like your mates  and jaiye after work to start weekend celebrations but a wild headache appears. https://t.co/TogNbr58lA"
"427","fanyrruiz","Geraldine, AL",34.3514798,-86.0008078,"Alabama",1102350262310719488,"I have the worse headache. But I also have so much homework to do still.<U+0001F61E>"
"428","FarmFairyCrafts","Oregon, USA",43.8041334,-120.5542012,"Oregon",1101981085423013888,"Here's What It Means When Your Headache Is In A Specific Part Of Your Head: https://t.co/S0RPXtOc4J https://t.co/5OvPfbJBXp"
"429","Farrahfaz","NY::DMV",42.7755178,-73.8975965,"New York",1102349414667042816,"Headache that won't go away.. Sinus infection acting up.. And my @amazon food delivery has taken almost two hours t… https://t.co/waCUS2GGVw"
"430","FasanMichael","Worldwide",36.249758,-95.266826,"Oklahoma",1100896426006069248,"Wen A girl Doesn't Like You... GUY: So can We see nxtwk Friday?..
 GIRL: No, I will be Having HEADACHE DAT DAY<U+0001F646><U+0001F646><U+0001F646><U+0001F602><U+0001F602>"
"431","FelineBengal","New Jersey, USA",40.0583238,-74.4056612,"New Jersey",1101979146144677888,"@buzzman888 Amazing!  I've watched carpenter bees bash themselves into wood siding in their successful attempt to m… https://t.co/1bEz50LWNe"
"432","FestiveFlannel","Houston, TX",29.7604267,-95.3698028,"Texas",1102336227804618752,"Ugh I have a headache and I’m so stuffy I wonder why

*goes outside and sees yellow slime all over the ground* 

Ah I see"
"433","ffskeely","Oahu, HI",21.4389123,-158.0000565,"Hawaii",1102336378287775744,"@sydneybows It gives me the fattest headache"
"434","fifisfairytale","Rapunzel’s Tower",28.4204173,-81.5827306,"Florida",1101615879945637888,"I have a headache and I feel like shit and I just wanna go home and hug my dog and read books <U+0001F62D>"
"435","filloryandmagic","Brakebills, Or Brooklyn Ny",40.6781784,-73.9441579,"New York",1101630183424040960,"__he’s got a headache right now and doesn’t feel right ___ https://t.co/0vzlU8mRgo"
"436","finstergrrrl","Denver, CO",39.7392358,-104.990251,"Colorado",1101267534286741504,"@riekeoka thursday face just wants this headache to go away https://t.co/qNtJScUAbz"
"437","fiweh","Worldwide",36.249758,-95.266826,"Oklahoma",1101251902723911680,"Viewpoint: Trump's biggest legal headache might not be Mueller - FiWEH Life - https://t.co/4wpsKgmPt1 https://t.co/qR7P2K97BP"
"438","FLCENES","L.I.N.Y.",40.8793846,-73.404998,"New York",1101256779483303936,"Bout to take this ibuprofen and eat this thai food after that my headache should vanish."
"439","fleurzbot","MSFTG",47.550624,-122.1763697,"Washington",1102347086136336384,"Me, a flower: Pretty sure yogis pity Ernst Haeckel. 
 
You, a gelid headache: I don't get it."
"440","FlowersOfMinnie","Georgia, USA",32.1656221,-82.9000751,"Georgia",1101611167162748928,"This headache is killing me man <U+0001F62D>"
"441","flyiingsparrow","Missourian living in Michigan",37.9642529,-91.8318334,"Missouri",1101624710650040320,"People weren't kidding when they said buying a house is a headache.. We thought it would be easier because we've be… https://t.co/OEzFYCwGG6"
"442","FLyScruggsBoi","Cumberland,Va",37.4963918,-78.2448664,"Virginia",1101627518900162560,"Headache <U+0001F915>"
"443","FoFo__C","Broward County ",26.190096,-80.365865,"Florida",1102337986686013440,"@7iurakhsushii a headache that never go away lmfao <U+0001F602><U+0001F602><U+0001F602>"
"444","FOMI_US","New York, NY",40.7127753,-74.0059728,"New York",1101270582098825216,"""...one device is hoping to change that by offering drug-free pain relief. ""

https://t.co/BffvZHdEBP… https://t.co/5c9h4ix7ZK"
"445","foreheadgoddess","Maryland, USA",39.0457549,-76.6412712,"Maryland",1101617459579244544,"Happy Birthday my HEADACHE @justinbieber"
"446","fovvsart","Hogwarts",28.4722475,-81.4736377,"Florida",1101989879246921728,"@cinxandy That he has a big headache"
"447","frangipancakes","pennsylvania somewhere",40.6406162,-76.1858345,"Pennsylvania",1101989415214374912,"So I have a huge headache and have been feeling dizzy and lightheaded for awhile and I knocked over some water toda… https://t.co/CDK6fqaftk"
"448","fronsoir2","Gates of Heaven",39.0835114,-77.0733453,"Maryland",1101982008761294848,"This headache is fucking wild"
"449","ft_Kill","Flagstaff, AZ",35.1982836,-111.651302,"Arizona",1100896260322603008,"This headache is so horrible"
"450","Future_H3ndrix","south burbs/ chicago",41.7396861,-87.5544182,"Illinois",1101991049789091840,"I got a damn headache <U+0001F915>"
"451","fxladyscorpio","West Virginia",38.5976262,-80.4549026,"West Virginia",1102352856471031808,"I'm so freaking tired of having a headache <U+0001F62B><U+0001F62B><U+0001F62B>"
"452","g_jasemine","Bakersfield, CA",35.3732921,-119.0187125,"California",1100544940172500992,"I have the worst headache"
"453","G12Warped","Pittsburg, TX",32.9954021,-94.9657688,"Texas",1100177381430579200,"@GameGrumps @SuperMegaShow Y'all I laughed so hard I gave myself a headache, thank you<U+0001F602> https://t.co/udvfpg3cef"
"454","gabbigabbs2","ct<U+2708><U+FE0F>htx",41.6032207,-73.087749,"Connecticut",1102350369190002688,"i have THE largest headache rn love that"
"455","Gabrielle_KSHUB","Kingston, Maine",44.9592231,-70.1539542,"Maine",1101628368657756160,"Writer has a bad headache"
"456","gaelicgailgay","ksp",37.3808702,-93.953136,"Missouri",1100173292177113088,"headache"
"457","GamerBabeTravel","Santa Rosa, CA",38.440429,-122.7140548,"California",1101257753002213376,"@justinmoe1 Just happy to be on the other end of the fiasco <U+0001F602> and happy he’s off in a division I don’t care about!!… https://t.co/QC1CqqzINK"
"458","GammPop","New Jersey, USA",40.0583238,-74.4056612,"New Jersey",1100166919703969792,"My eyes are glazed, but still watching the live stream for results. #GC19 #gcumc2019 @GNJUMC it is tedious and head… https://t.co/ifGSo1E35z"
"459","GarethGordon","Everywhere",33.7589188,-84.3640829,"Georgia",1100897978427105280,"Heartache and headache https://t.co/YHXkRMEodu"
"460","GarNettSKM","Asgard",42.3627669,-71.0995821,"Massachusetts",1102339062126514176,"@NiiClever Hmmmm, I get headache"
"461","gayh0rney","Los Angeles, CA",34.0522342,-118.2436849,"California",1101260735739387904,"Taking a nap, minding my business at the arcade slash stripclub, when suddenly someone comes in with a gun and star… https://t.co/tNp3uMncwG"
"462","GeanSamantha","Harrisburg, IL",37.7383812,-88.540607,"Illinois",1100171215115874304,"I have officially had a headache for 8 days straight so when I stop socializing please don’t be mad lol #FML"
"463","geeeuhh","Bloomfield, NJ",40.8067546,-74.1854209,"New Jersey",1102355654256271360,"Wish my headache would go away <U+0001F97A><U+0001F62B>"
"464","GeekElite","Seattle, WA",47.6062095,-122.3320708,"Washington",1100897388225413120,"1946.

Wrote the climax of this storyline. Brain is fucking fried. Headache incoming.

But now all that's left is t… https://t.co/TmU1blxZIU"
"465","geemultani24","Los Angeles ",34.0522342,-118.2436849,"California",1101256832880828416,"lol .. I think i’m worth every headache I give"
"466","gendervamp","Bellingham, WA",48.7519112,-122.4786854,"Washington",1102341285912825856,"friend: i have a headache
me: can i get you a glass of water??

friend: my back hurts
me: can i get you a glass of… https://t.co/09sN6LkNRz"
"467","Genesis_Xoxo2","Coalinga, CA",36.139678,-120.3601496,"California",1102351627879514112,"It’s like everytime I work I leave with a headache"
"468","GenuineNemo","Houston, TX",29.7604267,-95.3698028,"Texas",1102343071402995712,"I had a mean headache last night"
"469","GeronimoShyy17","Universe",36.1568902,-95.9915346,"Oklahoma",1101990049824952320,"Headache."
"470","GetErDoneRTCO","Colorado",39.5500507,-105.7820674,"Colorado",1101259929531371520,"There is only one good thing I can report about the Health and Human Services Hearing sex ed 1032  —the professiona… https://t.co/CyqxOcnuGa"
"471","ghostattlas","west coast",62.4113634,-149.0729714,"Alaska",1101620765483446272,"dawg this headache is POUNDING https://t.co/AE1TmiAf4o"
"472","ginger621853","GeorgiaMurry Co.U. S. A .",34.7928029,-84.7315563,"Georgia",1100176303993565184,"Still, have this headache please go away"
"473","GingerAlexis_","Houston, TX",29.7604267,-95.3698028,"Texas",1102353639283281920,"Me taking an ibuprofen for my headache when I haven’t eaten any real food all day.. https://t.co/CTAGomjfC4"
"474","GirlOxygen","your mom's",30.393345,-91.161682,"Louisiana",1100903886263672832,"@StufBrandiSays @Buttwasted @L_Peckham @Eheeca8483 @joedelgado8893 Saaaame! I’m gonna try to make it tonight. If th… https://t.co/S8lMyL6sFK"
"475","gisellelune","Los Angeles, CA",34.0522342,-118.2436849,"California",1101258001975959552,"y’all my colita is so tight i legit have a headache"
"476","glaarfff","Marinaria",33.0278677,-96.7110398,"Texas",1100174352862117888,"""It's like Organization on crack! I really shoulda researched a little more.""
Caster: ""SOULD HAVE?! You're damn rig… https://t.co/ZFtP2vA0Ol"
"477","gladglads","New Jersey",40.0583238,-74.4056612,"New Jersey",1101270655205552128,"I have a headache and my throat hurts...I hope this doesn't mean what I think it means"
"478","glibly_jjb","Nashville, TN",36.1626638,-86.7816016,"Tennessee",1100168479813107712,"@AlexBlechman Isn’t there supposed to be at least one apostrophe?  Bloody Hell, that gave me a headache."
"479","glitteryminie","MONO",44.949816,-93.297423,"Minnesota",1101971732917862400,"@motherofcakes I'm a virgo and that's why I didn't get a headache"
"480","Glitzcrisslove","okc/ Nyc",35.5947285,-97.5522974,"Oklahoma",1101973780908392448,"Headache <U+0001F629><U+0001F616>"
"481","Go_Nadz824","Philadelphia/Bloomsburg",41.0079058,-76.4262093,"Pennsylvania",1101624379258081280,"I have a terrible headache and I need to sew and take inventory <U+0001F629><U+0001F629><U+0001F629><U+0001F629>"
"482","goldenpro_","D[M]V",37.1704425,-94.8431963,"Kansas",1102352765328769024,"That movie the commuter gave me an headache"
"483","GollesSierra","•|i|• Ø i+! ].[",40.1019523,-88.2271615,"Illinois",1100905897314803712,"""oh...gerardo has a girls ass""
""fuck u you're fat""
""oh, about how fast sperm travels?""
""my hair i have i headache""… https://t.co/1y3Q7Uq7zy"
"484","gone4good567","World ",36.7491737,-95.972262,"Oklahoma",1100166953245773824,"Your headache my tweet, my internet, the beggars on the streets of Lagos M, IMO, EDO, Delta are 99% Hausa’s did I l… https://t.co/3GnYsXyAgj"
"485","gorgeousTEELEE","The Hills ",39.1939147,-94.587778,"Missouri",1100904316213317632,"Now I have a headache <U+0001F926><U+0001F3FD><U+200D><U+2640><U+FE0F>"
"486","GoTribe028","Ohio",40.4172871,-82.907123,"Ohio",1101619353114632192,"I just got a headache from rolling my eyes so far back https://t.co/TfbMbgbe5F"
"487","gpapiiii","Durham, NC",35.9940329,-78.898619,"North Carolina",1100179364032008192,"45 mins into this 12hr shift with the WORST headache !!!!!"
"488","GregoryEllner","New York, NY",40.7127753,-74.0059728,"New York",1100181823093686272,"@steve_lieber It’s ok. I was starting to get a headache. Saw thing happened during a certain scene in Incredibles 2. Sorry."
"489","GrimmCookies","Middle Earth",33.6446621,-117.8370968,"California",1101270647697756160,"@SarahThrawn I'm giving myself a headache reading their comments https://t.co/c7D8TRpkJg"
"490","groovytae3","Staying True, Texas ",30.3081443,-104.0266117,"Texas",1101994979361280000,"@KeelinJackson I real life got a headache I can’t move"
"491","grownwyou","ohio <U+03A8>",40.4172871,-82.907123,"Ohio",1100543981514117120,"Oh hell no the instagram update is so ugly i have a fucking headache"
"492","Gryphongirl2007","New York, NY",40.7127753,-74.0059728,"New York",1101631025833234432,"I’m really stressed out and have a really bad headache, and for some reason, all I want is Chinese food and the Hun… https://t.co/xWfAXlIB6E"
"493","Grzynkowiz13","Lawrenceburg, KY",38.0372967,-84.8966171,"Kentucky",1102353245618561024,"Honestly I’m tired of having a constant headache and being tired, like that gets old"
