"","screenName","location","latitude","longitude","state","tweetID","text"
"140","JudgeHopkins","Missouri, USA",37.9642529,-91.8318334,"Missouri",1100347745553006592,"Elderly people should not take TamiFlu®<U+FE0F>. I took it and I suffered every side effect, except death and the interruption of my monthly flow."
"141","juliekiel","Owatonna, Minnesota",44.0855572,-93.2259349,"Minnesota",1101627156239654912,"@Allen_Clifton Can she get some tamiflu?  Did she have a flu shot?"
"142","just_TINO","San Diego, CA",32.715738,-117.1610838,"California",1100814741281239040,"@CoryBooker Living in #SanDiego , we go to #Tijuana for our meds! Recently we were prescribed Tamiflu© made by… https://t.co/jBc7jYlRAW"
"143","KAM4Texas","Deep in the <U+2764><U+FE0F> of Texas !",31.9685988,-99.9018131,"Texas",1102154143756517376,"@wallabywayyy Tamiflu is from the devil. I’m on it now and dying from pain"
"144","KAM4Texas","Deep in the <U+2764><U+FE0F> of Texas !",31.9685988,-99.9018131,"Texas",1102153296360308736,"@JeremyShure Tamiflu is from the pits of hell. I’m on it right now. Can’t sleep because of extreme stomach pain and crazy side effects"
"145","karenellen45","Florida's Space Coast",28.3542063,-80.7260209,"Florida",1100325635912843264,"@DLoesch That happened to me recently too. The chills and fever came on so abruptly I couldn’t believe it. The Dr p… https://t.co/scCI1jfXB4"
"146","katie_stp","St. Paul / Isla Mujeres",44.9537029,-93.0899578,"Minnesota",1100604053703270400,"@mtvalek Get the Tamiflu if you can. Feel better soon."
"147","katielachelle","Praying & Focusing",36.0520373,-95.956614,"Oklahoma",1100883860911464448,"@plantbasedvibes My first time having the flu was last week! I don’t like medicine but I thanked God for Tamiflu that day."
"148","KatMoski926","Chicago, IL",41.8781136,-87.6297982,"Illinois",1100742603270692864,"Nasal spray, cough drops, Tamiflu, cough syrup, Gatorade, ibuprofen and Tylenol, water and sleep! Nothing like quar… https://t.co/GUAvgUAdjQ"
"149","KendalSheppard","Pacific Northwest",45.5272148,-122.6779081,"Oregon",1101917677990273024,"@blacuesta Ok good. If you start feeling worse and you notice your pulse is 101+ go back. Did they give you Tamiflu… https://t.co/1rtesYaaqz"
"150","kml4694","The Mitten State",44.3148443,-85.6023643,"Michigan",1101926285255892992,"@pissedoffpremed If you start having psych problems (get depressed or having weird behavior) stop the tamiflu immed… https://t.co/fqwJGgwMSs"
"151","Koedel526","Michigan, USA",44.3148443,-85.6023643,"Michigan",1101977180626669568,"@MusicalPainting It was just my 12yr old. He ran 103 for 3 days. He has type A flu. Flu shot wasn't for that strain… https://t.co/2IlTfkURne"
"152","KRIS6News","Corpus Christi, Texas",27.8005828,-97.396381,"Texas",1101064466127601664,"After struggling to keep enough Tamiflu in stock in the past, local pharmacists are better prepared in stocking the… https://t.co/cEKbztejx2"
"153","KrisDoerschner","Beaver, PA",40.6953437,-80.3047846,"Pennsylvania",1100177220541263872,"@doxmom82 I’ve never had to get Tamiflu before. Did you get it figured out?"
"154","Kunzitoons","California, USA",36.778261,-119.4179324,"California",1100886465347612672,"So wrong! Take it off the market NOW! #WednesdayWisdom Tamiflu Now Blamed For Suicide, Hallucinations, Confusion, A… https://t.co/F5O2OLz1Rk"
"155","LadyJulie7","Seattle, WA",47.6062095,-122.3320708,"Washington",1101226636534407168,"And..... I puked again right around lunch time, they brought lunch I sat up and looked at it and threw up <U+0001F605> I’m goi… https://t.co/gjdT6ZrHpY"
"156","LadyJulie7","Seattle, WA",47.6062095,-122.3320708,"Washington",1101566668721909760,"@wildwestannie I’ve had some yogurt. But it seems like the issue is the tamiflu... they are insisting I try it with… https://t.co/mzC11uYt9w"
"157","LadyJulie7","Seattle, WA",47.6062095,-122.3320708,"Washington",1102048927287668736,"@JJComfortDog Doing alright, building muscle and the spot that had neutron radiation is much better... unfortunatel… https://t.co/1En7MWdE3P"
"158","LadyJulie7","Seattle, WA",47.6062095,-122.3320708,"Washington",1101566278962012160,"@Helene_SWCP Veggies aren’t really on my partial bowel obstruction diet... basically what you think is healthy is w… https://t.co/PZGtIsEbsb"
"159","LadyJulie7","Seattle, WA",47.6062095,-122.3320708,"Washington",1102128759820345344,"@2casey451 @JJComfortDog I’m still taking oral cancer meds - but they are targeted therapy not chemo and experienci… https://t.co/K7CXeFxJMc"
"160","LeadChangeTrish","Los Angeles",34.0522342,-118.2436849,"California",1100836596180340736,"Never had Tamiflu. Let’s take this journey together"
"161","LeadChangeTrish","Los Angeles",34.0522342,-118.2436849,"California",1101642143733440512,"@markhlyon @yooty @neilmed Well the green tea was boiling hot but no bourbon. I don’t know if my liver can take bor… https://t.co/m4W8paspuo"
"162","LeadChangeTrish","Los Angeles",34.0522342,-118.2436849,"California",1100855742708383744,"Home, back in pajamas. Tamiflu and chicken soup, do your best."
"163","leronford","Rock Hill, SC",34.9248667,-81.0250784,"South Carolina",1102209826967429120,"@Cdiddyandthefam Praying. Did they give him Tamiflu? That will ease the fly symptoms if they caught it early enough."
"164","lindamartinseng","Michigan",44.3148443,-85.6023643,"Michigan",1100180296366989312,"Tamiflu Now Blamed For Suicide, Hallucinations, Confusion, And More https://t.co/4xB2GsAQ50"
"165","Lisa_Spooner","Chicago Burbs",41.7435073,-88.0118473,"Illinois",1100944335938441216,"@jenlynnbarnes You just described my life for the past two weeks. I was able to convince my doctor to prescribe Tam… https://t.co/WUeVEhqfrE"
"166","LoriRuder","Cleveland, OH",41.49932,-81.6943605,"Ohio",1100854407737020416,"Paging #EmergencyMedicine. I’m pretty sure the flu just hit me (yes i got the flu shot). Not asking for treatment a… https://t.co/DOrLN8oWpj"
"167","lovemadle","Texas, USA",31.9685988,-99.9018131,"Texas",1100228746991337472,"@greenhousemd I wonder how she’ll feel about that when he becomes frankly psychotic w tamiflu?  I don’t wish that o… https://t.co/iVE0Y0B6S2"
"168","MadaleineGray","Nashville, TN",36.1626638,-86.7816016,"Tennessee",1100481083949371392,"@hasanminhaj @ewarren Just paid $100 for tamiflu, on top of a $175 copay to even get the prescription. Disgraceful.… https://t.co/UWpu7aaJPU"
"169","MadMatt7783","Cleveland Ohio ",41.49932,-81.6943605,"Ohio",1100163287323471872,"@enginerdmd @chasemcgowen @vweric23 Tamiflu"
"170","mandymajors","Texas, USA",31.9685988,-99.9018131,"Texas",1100924120521416704,"Just went into @Walgreens, Store 13940. Feeling awful, diagnosed w/ Flu A, in a complete fog. Pharmacy guy not only… https://t.co/A0db3rddM3"
"171","MarAnnSum","Kansas, USA",39.011902,-98.4842465,"Kansas",1101372519158829056,"@JenDinnj @JoeSilverman7 @reillyjames @HonkyTonkJew Well I always want Tamiflu!  I hate being sick."
"172","MarronMarvel","Arlington, VA",38.8816208,-77.0909809,"Virginia",1100746251610525696,"@ekrfrumkin I guess that makes sense given Max’s diagnoses. <U+0001F927> Hopefully they are giving you some tamiflu or something else that will help."
"173","mattstaggs","DC Metropolitan Area",39.1289725,-77.3783789,"Maryland",1102022502598000640,"@labnorth Tamiflu is one of a relatively new breed of antiviral medications that attacks the influenza virus in the… https://t.co/Zqdv8ebrjR"
"174","mattstaggs","DC Metropolitan Area",39.1289725,-77.3783789,"Maryland",1101461856567332864,"Tamiflu hasn’t done anything. I’m still sick as all hell. I’m probably going to get someone to drive me back to the… https://t.co/ETANE9p6p9"
"175","mattstaggs","DC Metropolitan Area",39.1289725,-77.3783789,"Maryland",1101949422332715008,"I tested positive for the A-strain of influenza. I got a tamiflu prescription, but it was too late to do much good.… https://t.co/LUzbWvgeu4"
"176","mattstaggs","DC Metropolitan Area",39.1289725,-77.3783789,"Maryland",1101949425885298688,"the really bad part is that by ignoring the flu I let it spread in my house unchecked. As you might guess, my wife… https://t.co/9T20vHAhUO"
"177","mattstaggs","DC Metropolitan Area",39.1289725,-77.3783789,"Maryland",1100582782777151488,"I’m settled in bed. Took some tamiflu. Can’t walk without getting dizzy. I somehow have both chills and sweats Tyle… https://t.co/u2dwc899Uu"
"178","mattstaggs","DC Metropolitan Area",39.1289725,-77.3783789,"Maryland",1100945062333218816,"I’m very sick. The truck is coming for our things Friday, though, so we’ll be resting on an air mattress in our emp… https://t.co/qPDOcBuaqi"
"179","Maureenqueen","Houston",29.7604267,-95.3698028,"Texas",1100286714017468416,"@DLoesch Hope he is on Tamiflu!  Works well.  <U+0001F64F><U+0001F3FC>"
"180","mbuhtz","Massachusetts",42.4072107,-71.3824374,"Massachusetts",1100843262796070912,"@steveathanas @pj_spagno Tamiflu is good stuff, for minimizing fluenza and for preventing it (personal experience).… https://t.co/peGNLS8bMz"
"181","mbuhtz","Massachusetts",42.4072107,-71.3824374,"Massachusetts",1100843711469019136,"@dmathanas You can get Tamiflu for yourself and Will. I definitely asked my Dr for it  (and for Eric) when Greg and… https://t.co/1LhopWqS63"
"182","MeganReger","San Marcos, TX",29.8832749,-97.9413941,"Texas",1100561992371372032,"tamiflu making me feel like a new woman"
"183","megdscott","Mississippi, USA",32.3546679,-89.3985283,"Mississippi",1100952810433232896,"@mattstaggs Hang in there. Is meg taking tamiflu too? If you get worse, go back to the dr. Wes went from high fever… https://t.co/UaMZezVJ23"
"184","megdscott","Mississippi, USA",32.3546679,-89.3985283,"Mississippi",1100542903296892928,"@mattstaggs Dislike. Did you get either tamiflu or the one day pill?"
"185","MegTheSavage","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1100213919455604736,"I’ve heard of some people having bad reactions to Tamiflu. I gave one dose to my son, and an hour later he barfed a… https://t.co/Ip3CxNbIP1"
"186","MegTheSavage","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1100393333040533504,"@TonyDoubleT No, it was the Tamiflu. Nausea/vomiting is a known side effect."
"187","mehfisto","orange county, california",33.7174708,-117.8311428,"California",1101632121846652928,"@editingemily Tamiflu and pho. Extra sriracha."
"188","MindySW","Suburbs of Cincinnati",39.1069609,-84.5116011,"Ohio",1101625666401906688,"At 1:00 this afternoon, I picked up one kid from school because he had a fever. By 6:00 tonight, three of us had ta… https://t.co/O6yJkGxnwY"
"189","mkashiouris","Richmond, VA",37.5407246,-77.4360481,"Virginia",1100391729738498048,"@medevidenceblog @efan75 asking with my public health <U+0001F9E2> i was wondering that if there is any benefit to delay peopl… https://t.co/Pi8KnVMtjO"
"190","mlerwinn","West Virginia",38.5976262,-80.4549026,"West Virginia",1101564317441363968,"i got the last tamiflu at cvs... yikes"
"191","mnrmg","Cedar Falls, Iowa",42.5348993,-92.4453161,"Iowa",1101969265903714304,"FYI: Tamiflu is by prescription only! https://t.co/gw63Ghuuwz"
"192","momnkc18","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania",1101315482156716032,"@TomiLahren @AOC @foxnation Tamiflu thinks she's really cool tweeting just like her master potus does. Oye. <U+0001F644>"
"193","mothmoo","Scottsdale, AZ",33.4941704,-111.9260519,"Arizona",1101151599458582528,"i have no more flu symptoms this tamiflu shit work good.. https://t.co/ohxEnNQQoV"
"194","mothmoo","Scottsdale, AZ",33.4941704,-111.9260519,"Arizona",1100954849829511168,"i guwss this describes how yhe tamiflu weny <U+0001F926><U+200D><U+2642><U+FE0F><U+0001F926><U+200D><U+2642><U+FE0F><U+0001F926><U+200D><U+2642><U+FE0F><U+0001F926><U+200D><U+2642><U+FE0F><U+0001F926><U+200D><U+2642><U+FE0F><U+0001F926><U+200D><U+2642><U+FE0F><U+0001F926><U+200D><U+2642><U+FE0F><U+0001F926><U+200D><U+2642><U+FE0F><U+0001F976><U+0001F976><U+0001F976><U+0001F976><U+0001F976>"
"195","Mr_Rutherford","Knoxville, TN",35.9606384,-83.9207392,"Tennessee",1100915304752999936,"@TennesseeHoney_ drunk on that tamiflu"
"196","MsKaty","Western Kentucky",36.9853543,-86.456138,"Kentucky",1101833525102284800,"@norvina1 Well, apparently I missed drama I don’t concern myself with, because it ain’t my mess. But, schools here… https://t.co/f9sh1rAt52"
"197","MunkeeRajah","Alaska, USA",48.7689565,-122.4443363,"Washington",1100587402869927936,"@WillMuldoon Hallucinations are not a good sign. Get the Tamiflu."
"198","MysticMeerkat","The Lobby",40.4212783,-86.9136068,"Indiana",1102062279217037312,"@cerealio @OffSnakeTwister Yeah... tamiflu"
"199","nataliefsx","Colorado, USA",39.5500507,-105.7820674,"Colorado",1100461566934147072,"Why don’t doctors make house calls anymore? Literally would have just said “fuck it” if my (thankfully great) docto… https://t.co/pnaw7MMwON"
"200","nathanand","Colorado, USA",39.5500507,-105.7820674,"Colorado",1101365693209927680,"The Tamiflu did the trick &amp; I feel significantly better, but what’s up with this insomnia!!"
"201","NChardonnet","Saint Louis",38.6270025,-90.1994042,"Missouri",1101591632783335424,"@deborah91473 Oh that’s good! The Tamiflu helped me too!"
"202","NCPublicHealth","Raleigh, NC",35.7795897,-78.6381787,"North Carolina",1101187885112455168,"If you think you're coming down with the #flu, contact your doctor to see if a prescription antiviral drug (like Ta… https://t.co/sJsyGvOFoq"
"203","NightNurseSteph","Arkansas, USA",35.20105,-91.8318334,"Arkansas",1100233397555945472,"@HargiHero Flu sucks...the shot doesn’t protect from all types of flu &amp; is really just a good guess.  How long you… https://t.co/oedgLOP0FR"
"204","nisssa_","Texas",31.9685988,-99.9018131,"Texas",1100186706756714496,"Maddie was with my mom all weekend and she called me today to tell me she fr fr has the flu and is past the 48hr wi… https://t.co/bSIELaY5QN"
"205","NJanitz","Jacksonville, N.C. ",34.7540524,-77.4302414,"North Carolina",1101803120600977408,"Health Communication Science Digest --  February 2019 https://t.co/Ny3H43slpB via @Granicus #Tamiflu Antiviral Afte… https://t.co/Vcc4gJesDM"
"206","nukonizm__","VRC",40.0377535,-75.5516878,"Pennsylvania",1100606109168021504,"@Tamiflu_Omutsu <U+305D><U+3093><U+306A><U+3042><U+306A><U+305F><U+306B><U+30D0><U+30F3><U+30AB><U+30FC><U+30EA><U+30F3><U+30B0>"
"207","Oconnellryan","Kansas City, MO",39.0997265,-94.5785667,"Missouri",1101333104931803136,"At this point I’m truly not sure what’s worse, the flu or tamiflu."
"208","ohiodisneydad","Ohio, USA",40.4172871,-82.907123,"Ohio",1100266143833563136,"@DLoesch Yikes. Prayers for a speedy recovery. My wife and daughter have a ""flu like"" virus right now. Tamiflu does… https://t.co/42LoPuPhzv"
"209","opabinia_seabug","Clay County, MO",39.3176186,-94.479976,"Missouri",1102029832228139008,"Nursing home called to tell me they were giving Tamiflu as prophylatic to their residents, including Mom.  Evidentl… https://t.co/6llhWR1nbU"
"210","OSUEMEdu","Columbus, OH",39.9611755,-82.9987942,"Ohio",1100848321776836608,"Oseltamivir (Tamiflu) in children….reduction of duration of illness by ~18 hours and reduction of 34% of developing… https://t.co/IZQ7eERydR"
"211","PartPurple","Raleigh, NC",35.7795897,-78.6381787,"North Carolina",1102304849931182080,"Day 8. Steroids &amp; Tamiflu finished. Went to the dog park for 20 minutes &amp; am now done existing for the day. Lola is… https://t.co/FlZ66o9pLE"
"212","PDXJenni","Portland, OR",45.5122308,-122.6587185,"Oregon",1100536202363428864,"@birdgirl1001 If you are within 48 hours of symptom onset, tamiflu. Otherwise, take to your bed like a Victorian ho… https://t.co/B4el8oJhOM"
"213","peeray4","Tennessee, USA",35.5174913,-86.5804473,"Tennessee",1100331260818407424,"@mapstieks @HattieNuff @BradleyHernley @DanBilzerian And.... tamiflu is an antiviral. Your immune system fights bac… https://t.co/w0oX3vO0de"
"214","peeray4","Tennessee, USA",35.5174913,-86.5804473,"Tennessee",1100330958358749184,"@mapstieks @HattieNuff @BradleyHernley @DanBilzerian Strengthening your immune system by getting the flu shot first… https://t.co/L9FueEwrfh"
"215","peeray4","Tennessee, USA",35.5174913,-86.5804473,"Tennessee",1100335758542548992,"@mapstieks @HattieNuff @BradleyHernley @DanBilzerian I said the immune system fights viruses and bacteria and Vitam… https://t.co/tc9uBqj1tr"
"216","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1100814564822798336,"And you all should read the following information from BMJ regarding tamiflu... https://t.co/QozTPUpwls"
"217","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1100813743108296704,"Chemoprophylaxis with tamiflu, though often given out readily is only needed for high risk individuals with a CLOSE… https://t.co/cMMrtczEZE"
"218","PEMTweets","Cincinnati, OH",39.1031182,-84.5120196,"Ohio",1100814025573781504,"Dosing of oseltamivir (tamiflu) is shown in the following image https://t.co/zyGlNixdYW"
"219","perryboy2000","Viburnum, MO",37.7153239,-91.1351341,"Missouri",1100810537473138688,"I should have bought stock in Tamiflu! https://t.co/LgLdDqmsLh"
"220","PetalSettle","Reality",37.032872,-95.6318183,"Kansas",1100244280696696832,"@sianoresist Would love the help. Tamiflu got my other account Twitmo'd."
"221","PetersonJeffE","Anchorage, AK",61.2180556,-149.9002778,"Alaska",1100405825682591744,"@DLoesch Same thing happened to my wife, came out of nowhere and within a day, fever 103.  Has taken a week to get… https://t.co/OYvAr5dsJ7"
"222","PFlat2","Bryan, TX",30.6743643,-96.3699632,"Texas",1101190753727008768,"Nose swab confirmed flu. No wonder I feel like absolute <U+0001F436> <U+0001F4A9>.

Starting Tamiflu. Ya'll lysol your timeline. Or just… https://t.co/bIiyMDqdKS"
"223","pharmacychecker","New York, NY",40.7127753,-74.0059728,"New York",1100808365234626560,"@mimilahr @AliVelshi @SRuhle @VelshiRuhle The least expensive option may be to purchase Tamiflu (oseltamivir) inter… https://t.co/mwXvQoiSaL"
"224","PittieBoo","Dante’s Inferno ",41.4997109,-81.7065365,"Ohio",1101564410521358336,"@meyerlisa1983 @theRealDonNorth @linzbear821 @Pointy_Ends @MeghanMcCain Actually, I had an allergic reaction to the Tamiflu. It was awful."
"225","PJM143","Boston, MA<U+0001F3C6><U+0001F3C6><U+0001F3C6><U+0001F3C6><U+0001F3C6><U+0001F3C6>SIX<U+2764><U+FE0F><U+0001F499>",42.3600825,-71.0588801,"Massachusetts",1101636701032759296,"@hulu @blumhouse I got Tamiflu. I even had the Flu<U+0001F637>Shot<U+0001F489><U+0001F630><U+0001F630><U+0001F630><U+0001F630>"
"226","PrinceGYfan","Texas, USA ",31.9685988,-99.9018131,"Texas",1101479701120462848,"Diagnosed with Influenza! Take Tamiflu PO and get well soon #JoSeungWoo ! https://t.co/IsHs4R4o7r"
"227","purrenrage","Alaska",64.2008413,-149.4936733,"Alaska",1100637152512077824,"@WillMuldoon It's too late for Tamiflu to be useful if it is influenza. Are you doing ibuprofen or Tylenol to get your fever down?"
"228","RA_Maldo","Portland, OR",45.5122308,-122.6587185,"Oregon",1101591407599337472,"Tamiflu, Levaquin, and prednisone on the way. #medtwitter anyone know the efficacy of the flu vaccine this season?… https://t.co/gWxygrj5hq"
"229","RavingToyManiac","Sunny Colorado",38.8446032,-104.783748,"Colorado",1100844438362836992,"Maybe next time he gets sick, I'll remember so he can get swabbed early and maybe get Tamiflu."
"230","RBJohnsonII","Alabama",32.3182314,-86.902298,"Alabama",1101457869373878272,"@robbie_couch You don’t have tonsillitis, Miss Drama. It’s obviously the flu. <U+0001F633> But seriously, if it gets worse go… https://t.co/wltw3ZIvjn"
"231","rclift61","Kentucky, USA",37.8393332,-84.2700179,"Kentucky",1100823751078354944,"@govolx @ChiefsNorthFan @jeffpearlman @ChrisGatewood36 Not everyone is a victim. I am not a victim. Kids who are to… https://t.co/tPfAuGE8iR"
"232","Rustyg62","Tahlequah , Ok./ greenville Ms",35.91537,-94.969956,"Oklahoma",1100890119068966912,"Would appreciate your prayers got the worse chills today that I’ve felt in a long time Dr said Tamiflu should knock… https://t.co/fUfBVT76E9"
"233","salliegoetsch","Oakley, CA (California Delta)",38.0062966,-121.7525413,"California",1100828056401235968,"@helenhousandi My heartfelt sympathy. This time last year I had Influenza B and thought I was dying. Ended up in th… https://t.co/W0n1974LAE"
"234","SamanthaLava","Buffalo, NY",42.8864468,-78.8783689,"New York",1100593997570080768,"@bbooH2O So mad as well! Thankful for my work friends, but you’re so right! You should have an excused absence unti… https://t.co/79CgnBr9m8"
"235","SamMorgan621","Mountains",34.7328466,-98.7131984,"Oklahoma",1100254200938795008,"I’m sorry but how in the world is vomiting a side effect of tamiflu HOW AM I SUPPOSED TO GET BETTER IF I CANT KEEP THE DUMB STUFF DOWN UGH"
"236","Sarah_Says__","Toledo, Ohio",41.6528052,-83.5378674,"Ohio",1100534024500596736,"A 5 year old on Tamiflu is wild <U+0001F62D><U+0001F926><U+0001F3FB><U+200D><U+2640><U+FE0F>"
"237","SarannaDeWylde","Kansas",39.011902,-98.4842465,"Kansas",1101461120479645696,"Tamiflu, you gorgeous bitch. I love you."
"238","sccadmedic","St. Charles County, MO",38.7338885,-90.8294002,"Missouri",1101304981003464704,"The twins totally #twinning with #influenzaA ugh I swear it NEVER ENDS! and with the list of nasty side effects of… https://t.co/WuudbE74op"
"239","SeeBeeSea","Virginia",37.4315734,-78.6568942,"Virginia",1101684228771758080,"@tlccourville @patbennettaz Last year I had the flu during CPAC and it was hell in terms of news coverage. So I bin… https://t.co/cqG133VkTV"
"240","sentimentlrobot","Los Angeles, CA",34.0522342,-118.2436849,"California",1102001045209677824,"@chrisdocnee Within time for tamiflu/ xofluza ?"
"241","Shanna_Marzilli","Rhode Island",41.5800945,-71.4774291,"Rhode Island",1101295511192055808,"@LadyJulie7 Tamiflu always makes me sick - my kids too! Feel better."
"242","skyenmclain","The Woodlands, TX",30.1658207,-95.4612625,"Texas",1101606507949510656,"Thai food + goat cheese ice cream + Tamiflu, oh my! Starting out the @thrivetogetherblog conference with a bang! My… https://t.co/B6jEv8NXIE"
"243","socie","Philadelphia, PA",39.9525839,-75.1652215,"Pennsylvania",1100406618766872576,"@peapodmcgee Tamiflu. Took my last dose yesterday. I’m feeling “better” but still exhausted and not good. I slept h… https://t.co/ZR0Qke7QjT"
"244","socie","Philadelphia, PA",39.9525839,-75.1652215,"Pennsylvania",1100407247996362752,"@decaturkater I took my last dose of tamiflu last night with dinner. Just so exhausted. I feel like I can do things… https://t.co/iWLd0w6BP3"
"245","Southviabirth","The Old Dominion ",37.4315734,-78.6568942,"Virginia",1101582705681158144,"@thistallawkgirl My eyes are still burning from when those two idiots Tamiflu Lasagna and the Kent State Klown did it"
"246","Southwest_Texan","Texas, USA",31.9685988,-99.9018131,"Texas",1100404737961189376,"@DLoesch If your child was administered Tamiflu, it should help mitigate the severity of influenza symptoms. Second… https://t.co/wADrboBDpt"
"247","Soutthpaw","Sparks, NV",39.5349112,-119.7526886,"Nevada",1101280319989116928,"@SKSKUNK52 If you get the RX within 48 hours of onset of symptoms, Tamiflu can reduce the length and severity of the flu."
"248","Spencer4fire","Boston, MA",42.3600825,-71.0588801,"Massachusetts",1101155636216246272,"Not so fun fact: Tamiflu can cause Stevens-Johnson Syndrome <U+0001F975>"
"249","stabyoulots","West Virginia, USA",38.5976262,-80.4549026,"West Virginia",1101531546316619776,"@HappyManor @DefiantlyFree @Gormogons @JoeSilverman7 @CarberryMatthew Tamiflu is just for the flu viruses.... idk j… https://t.co/Wl8kfpZTF2"
"250","starsareblack","West Coast",62.4113634,-149.0729714,"Alaska",1101689139504635904,"@spice_dixie Glad you got the Tamiflu, yo"
"251","steveathanas","Massachusetts, USA",42.4072107,-71.3824374,"Massachusetts",1100806669804679168,"Wait, wait, wait... you can free base Tamiflu!? What is this madness? 

Also, Influenza A and I aren’t friends. 

S… https://t.co/dpe9YFkTO4"
"252","SteveTrush","Oakland, CA",37.8043637,-122.2711137,"California",1101683475940327424,"What ethical dilemmas will newsrooms of the future face in our uncertain digital age? Let's discuss at #NICAR19!… https://t.co/1o9y1cPClt"
"253","SwiftWriter","Novato, California",38.1074198,-122.5697032,"California",1101603778363416576,"@Allen_Clifton Nope, but a quick dose of Tamiflu might be a good idea."
"254","tamiflu__shrine","<U+4F1A><U+793E>",37.2691528,-95.5559753,"Kansas",1100793963181617152,"<U+30B9><U+30DE><U+30DB>RPG<U+306F><U+4ECA><U+3053><U+308C><U+3092><U+3084><U+3063><U+3066><U+308B><U+3088><U+3002><U+4ECA><U+306E><U+63A8><U+3057><U+30AD><U+30E3><U+30E9><U+306F><U+3053><U+3061><U+3089>! https://t.co/t7GXMCJME1"
"255","tamiflu__shrine","<U+4F1A><U+793E>",37.2691528,-95.5559753,"Kansas",1101167668650885120,"<U+3053><U+306E><U+611F><U+899A><U+304C><U+7834><U+58CA><U+885D><U+52D5>(Xperia)<U+304B>……"
"256","tamiflu__shrine","<U+4F1A><U+793E>",37.2691528,-95.5559753,"Kansas",1101817054267564032,"<U+307F><U+3088><U+3057><U+306E><U+5238><U+58F2><U+6A5F><U+306B><U+306A><U+3063><U+3066><U+308B>"
"257","tamiflu__shrine","<U+4F1A><U+793E>",37.2691528,-95.5559753,"Kansas",1101126486482804736,"<U+30A4><U+30D9><U+30F3><U+30C8><U+5373><U+7D42><U+4E86> https://t.co/4TQ59jbre3"
"258","tamiflu__shrine","<U+4F1A><U+793E>",37.2691528,-95.5559753,"Kansas",1100439780385419264,"<U+30B9><U+30DE><U+30DB>RPG<U+306F><U+4ECA><U+3053><U+308C><U+3092><U+3084><U+3063><U+3066><U+308B><U+3088><U+3002><U+4ECA><U+306F><U+3053><U+306E><U+30A4><U+30D9><U+30F3><U+30C8><U+304C><U+958B><U+50AC><U+4E2D>! <U+2192> https://t.co/E6vEPX3vqp https://t.co/QoimcjUr3R"
"259","TCLocketLove","Connecticut, USA",41.6032207,-73.087749,"Connecticut",1101961156741263360,"Local News Station Admits Elderberry Syrup Relieves Flu Symptoms, Better Than Tamiflu https://t.co/JYvsksHGqf"
"260","terrysimpson","Arizona and Alaska",34.0489281,-111.0937311,"Arizona",1101679243304435712,"@Rx_Ed well 3 days of flu sx and went to urgent care. They wanted to give me tamiflu and I thought Ed wouldn’t give me this at day 3"
"261","texasinafrica","Scenic Maine",43.6561122,-70.2529192,"Maine",1101139138512912384,"@SarahEWatkins Tamiflu is a friggin gift."
"262","Texastine","Houston, Texas, USA",29.7604267,-95.3698028,"Texas",1101886499510018048,"@traciavalos So sorry you are sick - boo hiss - not fair. Please take care of yourself-my mom-in-law is in the hosp… https://t.co/gWOLiiyIuF"
"263","theBSinBSN"," Parts Unknown",32.7541798,-97.3322299,"Texas",1101291718882807808,"BLARRRRRGH this tamiflu is giving me horrible nausea https://t.co/O5Wbjy3vtu"
"264","TheRealket_","804",46.4068561,-105.8477586,"Montana",1100181876386476032,"The amount of tamiflu we sold today has me drenching my whole body in Germ-x noooooo flu for me please <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F645><U+200D><U+2640><U+FE0F>"
"265","tialouease","Arkansas",35.20105,-91.8318334,"Arkansas",1100532883062751232,"@birdgirl1001 Time and Tamiflu"
"266","tonyapb3","Iowa Falls, IA",42.5198868,-93.2645741,"Iowa",1100466225493299200,"8 year old Sam on the prospect of taking #tamiflu: ""I think if we can send people to the moon, we can make medicine… https://t.co/78ax0hAVWb"
"267","toppediatrician","St Petersburg, FL",27.7676008,-82.6402915,"Florida",1100519036201381888,"Peak flu season most Flu A, clinical RSV, small numbers of adenovirus. Not a single child has been in the ER or adm… https://t.co/9guI4t7Wzc"
"268","TR1N1TY3","Chicago, IL",41.8781136,-87.6297982,"Illinois",1101972465130061824,"@MargoAgape Yes! On Tamiflu and it do feel better, but just out of it. Like walking ina daze, if that makes sense"
"269","TR1N1TY3","Chicago, IL",41.8781136,-87.6297982,"Illinois",1101663477121331200,"@DeBrincat_Haver On the mend. Had a fever for two days. Doc said I have he flu. Got on Tamiflu.. and am good now!"
"270","travisbyday","Accrual World",35.196606,-80.767434,"North Carolina",1101204254830809088,"@MadDogLane1984 Yes but with good reason.  We were 24 hours out with no fever but she's pregnant.  Also the younges… https://t.co/FE1XGseECT"
"271","travisbyday","Accrual World",35.196606,-80.767434,"North Carolina",1100524005264625664,"When the pharmacy tells you they only have enough Tamiflu for one child you realize which is your favorite.  <U+0001F92B>"
