"","screenName","location","latitude","longitude","state","tweetID","text"
"315","Da_Real_Titan","Metro S.C.",34.8285584,-82.3108518,"South Carolina",NA,NA
"316","dalandan____","Ph",36.1498952,-96.0055776,"Oklahoma",NA,NA
"317","daleeluh","Merced, CA",37.3021632,-120.4829677,"California",NA,NA
"318","DameMaggieHodge","Nirvana",36.147481,-95.942129,"Oklahoma",NA,NA
"319","DamianEudy","Albuquerque, NM",35.0843859,-106.650422,"New Mexico",NA,NA
"320","damndaisyyy","Jt's house",36.9484179,-79.361296,"Virginia",NA,NA
"321","DanaSneed5","Holdenville, OK",35.0803617,-96.3991765,"Oklahoma",NA,NA
"322","danatheHG","vibe central. ",39.9961372,-82.023828,"Ohio",NA,NA
"323","DaremstrSpoodle","Massillon, Ohio",40.7967244,-81.5215093,"Ohio",NA,NA
"324","darklulvibee","chicago <U+0001F923>!",41.8781136,-87.6297982,"Illinois",NA,NA
"325","darkphanlp","kansas city, mo",39.0997265,-94.5785667,"Missouri",NA,NA
"326","DarrenRosengar1","Norwalk, CT",41.117744,-73.4081575,"Connecticut",NA,NA
"327","DaveBngDave","Arizona, USA",34.0489281,-111.0937311,"Arizona",1101265432063827968,"@copperbird7 Usually if I get them it's sinus related but they are unusual since having sinus surgery a decade ago.… https://t.co/emTmE0Ki90"
"328","david_epperson","Columbus, IN",39.2014404,-85.9213796,"Indiana",NA,NA
"329","DavidCvstaneda","Not David. ND.",40.4148901,-104.9901324,"Colorado",NA,NA
"330","davidf4444","New York, NY",40.7127753,-74.0059728,"New York",NA,NA
"331","DavrielleG","MD • NY",40.7636668,-73.9709945,"New York",NA,NA
"332","DawnyPrestom","Westport, CT | NYC",41.1414717,-73.3579049,"Connecticut",NA,NA
"333","DByrd937","Dayton, OH",39.7589478,-84.1916069,"Ohio",NA,NA
"334","deangrl36","Roanoke Virginia ",37.2709704,-79.9414266,"Virginia",NA,NA
"335","DebonaireToast","Neverwhere",42.5777301,-87.8374878,"Wisconsin",NA,NA
"336","deck_the_holly","Bay Area, CA",37.8271784,-122.2913078,"California",NA,NA
"337","DeeDoubleU__","Atlanta, GA",33.7489954,-84.3879824,"Georgia",NA,NA
"338","dehydratedsumo1","up",37.2697857,-95.5528355,"Kansas",NA,NA
"339","demarpoindexter","Kentucky, USA",37.8393332,-84.2700179,"Kentucky",NA,NA
"340","DemonCatLord","Illinois",40.6331249,-89.3985283,"Illinois",NA,NA
"341","DemonExcaliburX","Bowie, MD",39.0067768,-76.7791365,"Maryland",NA,NA
"342","denissemoreno29","Houston, TX",29.7604267,-95.3698028,"Texas",NA,NA
"343","DentalOfficeNYC","New York, NY",40.7127753,-74.0059728,"New York",NA,NA
"344","DeonteSister","Chicago, IL",41.8781136,-87.6297982,"Illinois",NA,NA
"345","derea13","Des Moines, IA",41.5868353,-93.6249593,"Iowa",NA,NA
"346","desabae_","inside",36.292268,-95.842016,"Oklahoma",NA,NA
"347","Desss_Tinyyy","Florida <U+0001F334>",27.1244301,-80.1924729,"Florida",NA,NA
"348","DestWest99","TEXAS<U+2708><U+FE0F> LOST",31.9685988,-99.9018131,"Texas",NA,NA
"349","DevitaOfCourse","sunshine state. fl ",27.6648274,-81.5157535,"Florida",NA,NA
"350","dextrahoffman","Lexington, KY",38.0405837,-84.5037164,"Kentucky",NA,NA
"351","deymdeyn","Goner",35.119727,-89.990425,"Tennessee",NA,NA
"352","DGun_712","Kokomo, IN",40.486427,-86.1336033,"Indiana",NA,NA
"353","DiabolicFN","Massachusetts, USA",42.4072107,-71.3824374,"Massachusetts",NA,NA
"354","DianaJJoy","Florida, USA",27.6648274,-81.5157535,"Florida",NA,NA
"355","dianakelly","New York, NY",40.7127753,-74.0059728,"New York",NA,NA
"356","diazjazzy","Los Angeles, California ",34.0522342,-118.2436849,"California",NA,NA
"357","Dieudonne1638","New Orleans, Louisiana",29.9510658,-90.0715323,"Louisiana",NA,NA
"358","DigitalxRequiem","Taunton, MA",41.900101,-71.0897674,"Massachusetts",NA,NA
"359","DinkyYFE","Peoria, IL ",40.6936488,-89.5889864,"Illinois",NA,NA
"360","DisneySwiftie","Atlanta, GA",33.7489954,-84.3879824,"Georgia",NA,NA
"361","DiZongker","Valrico, FL",27.9462615,-82.2420317,"Florida",NA,NA
"362","DjHeadacheHD","NYC, INT'L ",40.7638838,-73.9893426,"New York",NA,NA
"363","DjPrettybOyTank","Atlanta, GA",33.7489954,-84.3879824,"Georgia",NA,NA
"364","Djspittah","Tampa, FL",27.950575,-82.4571776,"Florida",NA,NA
"365","dngmarie","JDAJ",33.5191664,-90.1819498,"Mississippi",NA,NA
"366","dobermanmamma","In the back woods of Maine",44.0813549,-70.2701909,"Maine",NA,NA
"367","DollyHadBraces","The Squared Circle",40.629067,-76.387791,"Pennsylvania",NA,NA
"368","DominaSlut","Pittsburgh ",40.4406248,-79.9958864,"Pennsylvania",NA,NA
"369","DoodledStars","World of Light",27.9031001,-82.7187498,"Florida",NA,NA
"370","Dopeynightlife1","Greensboro, NC",36.0726354,-79.7919754,"North Carolina",NA,NA
"371","doranyisx","Paterson, NJ",40.9167654,-74.171811,"New Jersey",NA,NA
"372","DorisDelMar_","Gotham City",40.7127753,-74.0059728,"New York",NA,NA
"373","douxorage","stress",37.5417441,-94.7125767,"Kansas",NA,NA
"374","Draggg_","Green Bay, WI",44.5133188,-88.0132958,"Wisconsin",NA,NA
"375","DragonEmbers","Hell ",42.43472,-83.985,"Michigan",NA,NA
"376","DrewbiesDoobies","California, USA",36.778261,-119.4179324,"California",NA,NA
"377","DrJtheJingG","No Place",36.160308,-95.8455521,"Oklahoma",NA,NA
"378","drmchenrylee","Edna, Tx",28.9785947,-96.6460877,"Texas",NA,NA
"379","DroneShield","Warrenton, VA",38.7134516,-77.7952712,"Virginia",NA,NA
"380","DrRayND","Sacramento, CA",38.5815719,-121.4943996,"California",NA,NA
"381","drsamyeedds","Aliso Viejo, CA",33.5684605,-117.7262981,"California",NA,NA
"382","Dru8376","Dallas, TX",32.7766642,-96.7969879,"Texas",NA,NA
"383","dumplindaughter","Dallas, Texas",32.7766642,-96.7969879,"Texas",NA,NA
"384","Dunny0","Paradise, NV",36.0971945,-115.1466648,"Nevada",NA,NA
"385","dylanjhebert12","The Boot",36.108767,-95.905547,"Oklahoma",NA,NA
"386","EastWindEchoes","The Shire",43.0489646,-87.9913505,"Wisconsin",1102099539459276800,"@theKatlocker Sleepy gay<U+0001F49C>

Yeah I've got the sinus infections/fever plague and a fibro flare( because my body hates… https://t.co/QoRAh9ef3n"
"387","EatLiveLaugh","Los Angeles, CA",34.0522342,-118.2436849,"California",NA,NA
"388","EBVBAH","pluto",37.7102092,-80.9928068,"West Virginia",NA,NA
"389","eclecticinvest","Fullerton, CA",33.8703645,-117.9242123,"California",NA,NA
"390","EcoLunatic","S. Cali",36.778261,-119.4179324,"California",NA,NA
"391","eddkim90","Baltimore, MD",39.2903848,-76.6121893,"Maryland",NA,NA
"392","eightfiftty","850 <U+0001F308>",38.9208122,-120.007089,"California",NA,NA
"393","ejacqui","Chicago // New York // Rockies",41.8781136,-87.6297982,"Illinois",NA,NA
"394","Eldalleth","Oklahoma City, OK",35.4675602,-97.5164276,"Oklahoma",NA,NA
"395","ElilotAlatrez","California, USA",36.778261,-119.4179324,"California",NA,NA
"396","Elise_Michelle","Gilbert, AZ",33.3528264,-111.789027,"Arizona",NA,NA
"397","elisest88634265","Georgia, USA",32.1656221,-82.9000751,"Georgia",NA,NA
"398","eliza_beth1615","Indianapolis, IN",39.768403,-86.158068,"Indiana",NA,NA
"399","Elizabeth_C28","Houston, TX",29.7604267,-95.3698028,"Texas",NA,NA
"400","emcdonald00","Top City",39.1959509,-75.549277,"Delaware",NA,NA
"401","emmanuel__143","Brownsville, TX",25.9017472,-97.4974838,"Texas",NA,NA
"402","emociional82","Ohio, USA",40.4172871,-82.907123,"Ohio",NA,NA
"403","ephxmeride_","Nice",39.1232253,-122.848327,"California",NA,NA
"404","Eric3653","Virginia, USA",37.4315734,-78.6568942,"Virginia",NA,NA
"405","EricaLeighWhite","Charlotte, NC",35.2270869,-80.8431267,"North Carolina",NA,NA
"406","EricaLikayyyy","West Pensacola, FL",30.4265866,-87.2796948,"Florida",NA,NA
"407","ESayanova","Virginia",37.4315734,-78.6568942,"Virginia",NA,NA
"408","EscapistC","<U+0001F49A>",39.6389596,-104.76644,"Colorado",NA,NA
"409","Espinoza_les","Richfield, MN",44.8832982,-93.2830021,"Minnesota",NA,NA
"410","EssentiaFour","Utah",39.3209801,-111.0937311,"Utah",NA,NA
"411","ethanschance","nyc gang",40.7274039,-73.9832284,"New York",NA,NA
"412","EthicalPervert","Earth",37.2321077,-95.7243335,"Kansas",NA,NA
"413","F_Sami99","221B",40.7553447,-73.989775,"New York",NA,NA
"414","FADEDFAlRY","J street",36.343931,-94.197927,"Arkansas",NA,NA
"415","fairyIune","nj<U+263D> jm",40.0583238,-74.4056612,"New Jersey",NA,NA
"416","fakeglove","Oregon, USA",43.8041334,-120.5542012,"Oregon",NA,NA
"417","FamImTired","Fayetteville, AR",36.082156,-94.1718542,"Arkansas",NA,NA
"418","fanyrruiz","Geraldine, AL",34.3514798,-86.0008078,"Alabama",NA,NA
"419","FarmFairyCrafts","Oregon, USA",43.8041334,-120.5542012,"Oregon",NA,NA
"420","Farrahfaz","NY::DMV",42.7755178,-73.8975965,"New York",1102349414667042816,"Headache that won't go away.. Sinus infection acting up.. And my @amazon food delivery has taken almost two hours t… https://t.co/waCUS2GGVw"
"421","FasanMichael","Worldwide",36.249758,-95.266826,"Oklahoma",NA,NA
"422","FelineBengal","New Jersey, USA",40.0583238,-74.4056612,"New Jersey",NA,NA
"423","FestiveFlannel","Houston, TX",29.7604267,-95.3698028,"Texas",NA,NA
"424","ffskeely","Oahu, HI",21.4389123,-158.0000565,"Hawaii",NA,NA
"425","fifisfairytale","Rapunzel’s Tower",28.4204173,-81.5827306,"Florida",NA,NA
"426","filloryandmagic","Brakebills, Or Brooklyn Ny",40.6781784,-73.9441579,"New York",NA,NA
"427","finstergrrrl","Denver, CO",39.7392358,-104.990251,"Colorado",1101224939288432640,"oh my god i’ve had this tension/sinus headache for a week and i just sneezed and it’s the second best i’ve felt all year"
"428","fiweh","Worldwide",36.249758,-95.266826,"Oklahoma",NA,NA
"429","FLCENES","L.I.N.Y.",40.8793846,-73.404998,"New York",NA,NA
"430","fleurzbot","MSFTG",47.550624,-122.1763697,"Washington",NA,NA
"431","FlowersOfMinnie","Georgia, USA",32.1656221,-82.9000751,"Georgia",NA,NA
"432","flyiingsparrow","Missourian living in Michigan",37.9642529,-91.8318334,"Missouri",NA,NA
"433","FLyScruggsBoi","Cumberland,Va",37.4963918,-78.2448664,"Virginia",NA,NA
"434","FoFo__C","Broward County ",26.190096,-80.365865,"Florida",NA,NA
"435","FOMI_US","New York, NY",40.7127753,-74.0059728,"New York",NA,NA
"436","foreheadgoddess","Maryland, USA",39.0457549,-76.6412712,"Maryland",NA,NA
"437","fovvsart","Hogwarts",28.4722475,-81.4736377,"Florida",NA,NA
"438","frangipancakes","pennsylvania somewhere",40.6406162,-76.1858345,"Pennsylvania",NA,NA
"439","fronsoir2","Gates of Heaven",39.0835114,-77.0733453,"Maryland",NA,NA
"440","ft_Kill","Flagstaff, AZ",35.1982836,-111.651302,"Arizona",NA,NA
"441","Future_H3ndrix","south burbs/ chicago",41.7396861,-87.5544182,"Illinois",NA,NA
"442","fxladyscorpio","West Virginia",38.5976262,-80.4549026,"West Virginia",NA,NA
"443","g_jasemine","Bakersfield, CA",35.3732921,-119.0187125,"California",NA,NA
"444","G12Warped","Pittsburg, TX",32.9954021,-94.9657688,"Texas",NA,NA
"445","gabbigabbs2","ct<U+2708><U+FE0F>htx",41.6032207,-73.087749,"Connecticut",NA,NA
"446","Gabrielle_KSHUB","Kingston, Maine",44.9592231,-70.1539542,"Maine",NA,NA
"447","gaelicgailgay","ksp",37.3808702,-93.953136,"Missouri",NA,NA
"448","GamerBabeTravel","Santa Rosa, CA",38.440429,-122.7140548,"California",NA,NA
"449","GammPop","New Jersey, USA",40.0583238,-74.4056612,"New Jersey",NA,NA
"450","GarethGordon","Everywhere",33.7589188,-84.3640829,"Georgia",NA,NA
"451","GarNettSKM","Asgard",42.3627669,-71.0995821,"Massachusetts",NA,NA
"452","gayh0rney","Los Angeles, CA",34.0522342,-118.2436849,"California",NA,NA
"453","GeanSamantha","Harrisburg, IL",37.7383812,-88.540607,"Illinois",NA,NA
"454","geeeuhh","Bloomfield, NJ",40.8067546,-74.1854209,"New Jersey",NA,NA
"455","GeekElite","Seattle, WA",47.6062095,-122.3320708,"Washington",NA,NA
"456","geemultani24","Los Angeles ",34.0522342,-118.2436849,"California",NA,NA
"457","gendervamp","Bellingham, WA",48.7519112,-122.4786854,"Washington",NA,NA
"458","Genesis_Xoxo2","Coalinga, CA",36.139678,-120.3601496,"California",NA,NA
"459","GenuineNemo","Houston, TX",29.7604267,-95.3698028,"Texas",NA,NA
"460","GeronimoShyy17","Universe",36.1568902,-95.9915346,"Oklahoma",NA,NA
"461","GetErDoneRTCO","Colorado",39.5500507,-105.7820674,"Colorado",NA,NA
"462","ghostattlas","west coast",62.4113634,-149.0729714,"Alaska",NA,NA
"463","ginger621853","GeorgiaMurry Co.U. S. A .",34.7928029,-84.7315563,"Georgia",NA,NA
"464","GingerAlexis_","Houston, TX",29.7604267,-95.3698028,"Texas",NA,NA
"465","GirlOxygen","your mom's",30.393345,-91.161682,"Louisiana",NA,NA
"466","gisellelune","Los Angeles, CA",34.0522342,-118.2436849,"California",NA,NA
"467","glaarfff","Marinaria",33.0278677,-96.7110398,"Texas",NA,NA
"468","gladglads","New Jersey",40.0583238,-74.4056612,"New Jersey",NA,NA
"469","glibly_jjb","Nashville, TN",36.1626638,-86.7816016,"Tennessee",NA,NA
"470","glitteryminie","MONO",44.949816,-93.297423,"Minnesota",NA,NA
"471","Glitzcrisslove","okc/ Nyc",35.5947285,-97.5522974,"Oklahoma",NA,NA
"472","Go_Nadz824","Philadelphia/Bloomsburg",41.0079058,-76.4262093,"Pennsylvania",NA,NA
"473","goldenpro_","D[M]V",37.1704425,-94.8431963,"Kansas",NA,NA
"474","GollesSierra","•|i|• Ø i+! ].[",40.1019523,-88.2271615,"Illinois",NA,NA
"475","gone4good567","World ",36.7491737,-95.972262,"Oklahoma",NA,NA
"476","gorgeousTEELEE","The Hills ",39.1939147,-94.587778,"Missouri",NA,NA
"477","GoTribe028","Ohio",40.4172871,-82.907123,"Ohio",NA,NA
"478","gpapiiii","Durham, NC",35.9940329,-78.898619,"North Carolina",NA,NA
"479","GregoryEllner","New York, NY",40.7127753,-74.0059728,"New York",NA,NA
"480","GrimmCookies","Middle Earth",33.6446621,-117.8370968,"California",NA,NA
"481","groovytae3","Staying True, Texas ",30.3081443,-104.0266117,"Texas",NA,NA
"482","grownwyou","ohio <U+03A8>",40.4172871,-82.907123,"Ohio",NA,NA
"483","Gryphongirl2007","New York, NY",40.7127753,-74.0059728,"New York",NA,NA
"484","Grzynkowiz13","Lawrenceburg, KY",38.0372967,-84.8966171,"Kentucky",NA,NA
"485","guccixhemmings","California, USA",36.778261,-119.4179324,"California",NA,NA
"486","gxriveraa","1980's",46.1914006,-122.1955508,"Washington",NA,NA
"487","GypsyNilsen","Burnsville, MN",44.7677424,-93.2777226,"Minnesota",NA,NA
"488","haileyfab","Las Vegas, NV",36.1699412,-115.1398296,"Nevada",NA,NA
"489","haileyycheyenne","T E X A S ",31.9685988,-99.9018131,"Texas",NA,NA
"490","haleykinns_","Honolulu, HI",21.3069444,-157.8583333,"Hawaii",NA,NA
"491","halloweenchick","Kenmore, NY",42.9658907,-78.870036,"New York",NA,NA
"492","HanzCooper","Cambridge, OH",40.031183,-81.5884561,"Ohio",NA,NA
"493","harrylegend33","603 Seacoast",43.0646603,-70.7861558,"New Hampshire",NA,NA
"494","HatashHyrunashi","California, USA",36.778261,-119.4179324,"California",NA,NA
"495","healingatlas","Healing Atlas",38.9719746,-94.738133,"Kansas",NA,NA
"496","HeartPointsPod","Pennsylvania, USA",41.2033216,-77.1945247,"Pennsylvania",NA,NA
"497","heartsforphil","terabithia ",38.5661615,-94.9933489,"Kansas",NA,NA
"498","heather1697","Alice, TX",27.7522487,-98.0697249,"Texas",NA,NA
"499","heauonthego","Portland, OR",45.5122308,-122.6587185,"Oregon",NA,NA
"500","heenakarambux","Irving, TX <U+0001F680> Mansfield, TX",32.8140177,-96.9488945,"Texas",NA,NA
"501","hellbillyJ79","PRINCETON,IN",38.3553236,-87.5675222,"Indiana",NA,NA
"502","Hello_Davey","Brooklyn, NYC",40.6781784,-73.9441579,"New York",NA,NA
"503","HelloCVH","next to the snacks",36.3424366,-94.2096386,"Arkansas",NA,NA
"504","hellogoogirl","Maunawili, Hawaii",21.3727778,-157.7705556,"Hawaii",NA,NA
"505","Helloworld1012","Renton, WA",47.4796927,-122.2079218,"Washington",NA,NA
"506","hereisjake","California, USA",36.778261,-119.4179324,"California",1101264844295032832,"What kind of mutant enjoys the #blossomtrail I have an instantaneous sinus headache https://t.co/TSJb48mzyG"
"507","heybaldie","Houston, TX",29.7604267,-95.3698028,"Texas",NA,NA
"508","HeyItzDeanna","Illinois, USA",40.6331249,-89.3985283,"Illinois",NA,NA
"509","hiimbrea","somewhere in america",39.7311264,-84.028866,"Ohio",NA,NA
"510","HillaTweets","The Great State Of, Texas",31.9685988,-99.9018131,"Texas",NA,NA
"511","hinx","Wilmington, DE",39.744655,-75.5483909,"Delaware",NA,NA
"512","Hlth_Literacy","Honolulu, Hawaii",21.3069444,-157.8583333,"Hawaii",NA,NA
"513","HochishlyDavid","Southfield, MI",42.4733688,-83.2218731,"Michigan",NA,NA
"514","honeyandsmart","Arlington, TX",32.735687,-97.1080656,"Texas",NA,NA
"515","honoha86","Here",36.7435531,-95.9359977,"Oklahoma",NA,NA
"516","hoosiemommy27","Indiana, USA",40.2671941,-86.1349019,"Indiana",NA,NA
"517","HotlantaF30","Des Moines, WA",47.4017661,-122.3242901,"Washington",NA,NA
"518","hwisaek","DM. OC. KRP. AOCNET. 0101 <U+0001F33B>",33.7174708,-117.8311428,"California",NA,NA
"519","hyggeJeonie","Hi hello !!",40.6497284,-73.5859221,"New York",NA,NA
"520","hylannaaa","Spring, TX",30.0799405,-95.4171601,"Texas",NA,NA
"521","HypnoAphrodite","In Your Head",37.7857016,-122.4306044,"California",NA,NA
"522","i__AmNuNu","Philadelphia, PA",39.9525839,-75.1652215,"Pennsylvania",NA,NA
"523","i_martin1","Greensboro, NC",36.0726354,-79.7919754,"North Carolina",NA,NA
"524","i62mx1","BAD.angel.",38.5529834,-91.0062526,"Missouri",NA,NA
"525","iam_horlumighty","With God",42.90473,-78.737804,"New York",NA,NA
"526","Iamchronicpain","Colorado, USA",39.5500507,-105.7820674,"Colorado",NA,NA
"527","iamkurupt3rd","Heaven’s Gate ",32.8134857,-97.3511541,"Texas",NA,NA
"528","iamshortyroc","Philadelphia, PA",39.9525839,-75.1652215,"Pennsylvania",NA,NA
"529","iamtyesean","everywhere",33.7589188,-84.3640829,"Georgia",NA,NA
"530","IceBlue102","Irvine",33.6845673,-117.8265049,"California",NA,NA
"531","idocpro","New England",43.9653889,-70.8226541,"Maine",NA,NA
"532","iefamharris","with the hustle",37.7744413,-122.4115889,"California",NA,NA
"533","iferroh","the right place",42.966185,-85.6704798,"Michigan",NA,NA
"534","iiamneneee","$$$$$$ ON MY MIND",34.1778147,-94.7847554,"Oklahoma",NA,NA
"535","imafanofavocado","LA and SoFL",34.0522342,-118.2436849,"California",NA,NA
"536","IMAGINEJ0NAH","twenty eight",33.6594368,-117.8601801,"California",NA,NA
"537","Imhereyayforme","Columbus, OH",39.9611755,-82.9987942,"Ohio",NA,NA
"538","importedmuslim","Houston, TX",29.7604267,-95.3698028,"Texas",NA,NA
"539","IndieBombDotCom","New York, USA",40.7127753,-74.0059728,"New York",NA,NA
"540","ingrid_ermon","Island",35.8027344,-83.5704322,"Tennessee",NA,NA
"541","InKellzWeTrust","Racine , Wisconsin",42.7261309,-87.7828523,"Wisconsin",NA,NA
"542","inner_reset","Los Angeles ,CA",34.0522342,-118.2436849,"California",NA,NA
"543","innovationn_","Lucena | Dasma",41.4975683,-81.6806969,"Ohio",NA,NA
"544","insanitywelcome","Oregon City, OR",45.3363593,-122.6048473,"Oregon",NA,NA
"545","ItianaBlanco","Baltimore, MD",39.2903848,-76.6121893,"Maryland",NA,NA
"546","ItsaSmart","Grand Rapids, MI",42.9633599,-85.6680863,"Michigan",NA,NA
"547","itsdamilolaa","planet earth",41.909611,-87.771964,"Illinois",NA,NA
"548","itsmandible","Upstate NY",43.0481962,-76.0488458,"New York",NA,NA
"549","itsmekylageee","City of Smiles <U+0001F3AD>",38.630315,-90.195939,"Missouri",NA,NA
"550","ItsMikeLowry_","Detroit ",42.331427,-83.0457538,"Michigan",NA,NA
"551","ItsTalena","Tyler, TX",32.3512601,-95.3010624,"Texas",NA,NA
"552","itsthalia__","Florida, USA",27.6648274,-81.5157535,"Florida",NA,NA
"553","ItsZipTho","904",30.2737055,-97.7497554,"Texas",NA,NA
"554","Ivey_BiZaaR","Brooklyn, NY",40.6781784,-73.9441579,"New York",NA,NA
"555","izsoloilooklike","Pittsburgh",40.4406248,-79.9958864,"Pennsylvania",NA,NA
"556","J_Riv19","Orland Hills, IL<U+27A1><U+FE0F> Mequon, Wi",41.5853107,-87.8431078,"Illinois",NA,NA
"557","j4thehofit","Beverly, MA",42.5584283,-70.880049,"Massachusetts",NA,NA
"558","jackieh_15","Banquete, TX",27.806281,-97.7965464,"Texas",NA,NA
"559","JackyGuzman22","Dallas, Tx",32.7766642,-96.7969879,"Texas",NA,NA
"560","jacob__zepeda","Flower Fields",33.1230447,-117.3175875,"California",NA,NA
"561","jacob47533959","California, USA",36.778261,-119.4179324,"California",NA,NA
"562","JakeDewarComedy","Chicago, IL",41.8781136,-87.6297982,"Illinois",NA,NA
"563","JalenGibson8","High Point, NC",35.9556923,-80.0053176,"North Carolina",NA,NA
"564","jalexx07","Costa Mesa, CA",33.6412156,-117.9188221,"California",NA,NA
"565","jalon502","Louisvlle, Louisville",38.2526647,-85.7584557,"Kentucky",NA,NA
"566","JamieBeaman","New York City",40.7127753,-74.0059728,"New York",NA,NA
"567","jamiroqueer","New York, NY",40.7127753,-74.0059728,"New York",NA,NA
"568","jamsfranca","flavortown",34.1500774,-84.8259353,"Georgia",NA,NA
"569","Janiyis_","Rhode Island, USA",41.5800945,-71.4774291,"Rhode Island",NA,NA
"570","jarekulu","California, USA",36.778261,-119.4179324,"California",NA,NA
"571","Jasmith12_S","Omaha Ne",41.2565369,-95.9345034,"Nebraska",NA,NA
"572","jasonvb89","Waipahu, HI",21.3866667,-158.0091667,"Hawaii",NA,NA
"573","jasortiz_","South Central",37.720682,-97.137069,"Kansas",NA,NA
"574","Javier_Garc161","Hell",42.43472,-83.985,"Michigan",NA,NA
"575","jayybiirrd","Portland, OR",45.5122308,-122.6587185,"Oregon",NA,NA
"576","jayyfyb","Charlotte, NC",35.2270869,-80.8431267,"North Carolina",NA,NA
"577","Jayyyyym_","Dayton, VA",38.4137973,-78.9389102,"Virginia",NA,NA
"578","jazzatheopera","yeehaw ",36.3145746,-82.3535495,"Tennessee",NA,NA
"579","jcteaman","Des Moines,  IA",41.5868353,-93.6249593,"Iowa",NA,NA
"580","jediimasterr","Virginia, USA",37.4315734,-78.6568942,"Virginia",NA,NA
"581","jeffdeguia_","Los Angeles, CA",34.0522342,-118.2436849,"California",NA,NA
"582","JefFullerMyself","Omaha, NE",41.2565369,-95.9345034,"Nebraska",NA,NA
"583","jelanitime","East Harlem, Manhattan",40.7957399,-73.9389213,"New York",NA,NA
"584","jenn_aayyee","Los Angeles, CA",34.0522342,-118.2436849,"California",NA,NA
"585","JennaSampson1","In my bed ",44.1068197,-103.2112366,"South Dakota",NA,NA
"586","JennyChitwood","Conway Springs, Kansas",37.3902975,-97.6422723,"Kansas",NA,NA
"587","JenusVenus","Texas, USA",31.9685988,-99.9018131,"Texas",NA,NA
"588","jermyamonee","Chicago  ",41.8781136,-87.6297982,"Illinois",NA,NA
"589","JesicaAHallet","florida",27.6648274,-81.5157535,"Florida",NA,NA
"590","JessicaRunion2","Ripley, WV",38.8186957,-81.7106851,"West Virginia",NA,NA
"591","jewels_tx","TX",31.9685988,-99.9018131,"Texas",NA,NA
"592","jezzebelle277","everywhere",33.7589188,-84.3640829,"Georgia",NA,NA
"593","JH_Balko","Honolulu, Hawaii",21.3069444,-157.8583333,"Hawaii",NA,NA
"594","JHasselberger","Sandy Hook, CT  USA",41.4218208,-73.2833176,"Connecticut",NA,NA
"595","jhbell2614","WIlmington, DE, USA",39.744655,-75.5483909,"Delaware",NA,NA
"596","JinWWH134340","purple place",38.7032625,-121.104219,"California",NA,NA
"597","jldtweets","Dallas",32.7766642,-96.7969879,"Texas",NA,NA
"598","jlee8701","furry road",38.0843458,-121.2416139,"California",NA,NA
"599","JLeskiwTDN","Longview, WA",46.1381676,-122.9381672,"Washington",NA,NA
"600","Jmichaeltucker2","West Highland, Denver",39.7638219,-105.0411298,"Colorado",NA,NA
"601","JMorantensen","Toledo, OH",41.6528052,-83.5378674,"Ohio",NA,NA
"602","JNesqu1ck","Blacksburg, VA",37.2295733,-80.4139393,"Virginia",NA,NA
"603","JoannieTheJedi","Philly",39.9525839,-75.1652215,"Pennsylvania",NA,NA
"604","jocorena","New York, NY",40.7127753,-74.0059728,"New York",NA,NA
"605","johnbirchman","Lake Buena Vista, FL",28.3695351,-81.5261474,"Florida",NA,NA
"606","johnnykashboy41","San Francisco, CA",37.7749295,-122.4194155,"California",NA,NA
"607","JonathanTripp21","In The Valley of Tripp",39.2046283,-121.0660719,"California",1100543507863867392,"Sinus headache and body aches.... <U+0001F637> https://t.co/iMaDfj2awf"
"608","jonblatho","Norman, OK",35.2225668,-97.4394777,"Oklahoma",NA,NA
"609","jongho_9","tula <U+2665><U+203F><U+2665> d-14 till ateez atl",33.7489954,-84.3879824,"Georgia",NA,NA
"610","Jonna_Shea","Edmond/Stillwater Oklahoma",35.6218697,-97.4832438,"Oklahoma",NA,NA
"611","joolerina","Connecticut, USA",41.6032207,-73.087749,"Connecticut",NA,NA
"612","jooniedew","California, USA",36.778261,-119.4179324,"California",NA,NA
"613","JordanMieko","boston",42.3600825,-71.0588801,"Massachusetts",NA,NA
"614","JordanWygant","Indiana",40.2671941,-86.1349019,"Indiana",NA,NA
"615","jordany4721","Massachusetts, USA",42.4072107,-71.3824374,"Massachusetts",NA,NA
"616","josehomicide","Long Beach, CA",33.7700504,-118.1937395,"California",NA,NA
"617","JosepxhKeller","California, USA",36.778261,-119.4179324,"California",NA,NA
"618","josevic65","Alabama",32.3182314,-86.902298,"Alabama",NA,NA
"619","josh_pancubit","C.J.M",38.6208449,-90.218875,"Missouri",NA,NA
"620","joshcrawley","Madison, WI",43.0730517,-89.4012302,"Wisconsin",1101979737126289408,"@SpencerStraub I'm just going to blame this sinus headache."
"621","JoshuapBoston1","Harrisburg, NE",41.5563636,-103.7385563,"Nebraska",NA,NA
"622","joshuarayflores","Donna, TX/ Austin, Tx",30.2766563,-97.7404199,"Texas",NA,NA
"623","joslynn_padilla","Odessa, TX",31.8456816,-102.3676431,"Texas",NA,NA
"624","jowharahhh","New Jersey, ",40.0583238,-74.4056612,"New Jersey",NA,NA
"625","JPaar17","Simi Valley, California",34.2694474,-118.781482,"California",NA,NA
"626","jsarai__","Columbus, OH",39.9611755,-82.9987942,"Ohio",NA,NA
"627","jsreinecker","Edson, KS",39.3382284,-101.5464127,"Kansas",NA,NA
