"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"1","How the HPV Vaccine Could End Cervical Cancer | Care2 Causes https://t.co/QVziQfr5mN",FALSE,0,NA,"2019-02-25 23:59:53",FALSE,NA,"1100183633913147392",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","blktoast",0,FALSE,FALSE,NA,NA
"2","@greenhousemd Also goes for the myth that the flu vaccine is just a money grab by doctors and pharma. <U+0001F914> Isn’t more… https://t.co/W4idFZ55ps",FALSE,36,"greenhousemd","2019-02-25 23:59:42",TRUE,"1.100159833226e+18","1100183588249759744","73648642","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Born2lbFat",2,FALSE,FALSE,NA,NA
"3","Gee, thanks for waiting while we bring back measles! https://t.co/cgzdbU35ac",FALSE,0,NA,"2019-02-25 23:59:20",FALSE,NA,"1100183496528744448",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","cinemaguy1",0,FALSE,FALSE,NA,NA
"4","Facebook to get tougher on anti-vaxers https://t.co/lPH6lkrzAF",FALSE,0,NA,"2019-02-25 23:59:13",FALSE,NA,"1100183467961339904",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","refusalxx",0,FALSE,FALSE,NA,NA
"5","SHIHTZU
Male = 7.5k
Female = 8k
Open for Reservation
Releasing - 2nd week of March
DOB - January 25, 2019
Tricolor… https://t.co/S5Gq3L6hih",FALSE,1,NA,"2019-02-25 23:59:06",TRUE,NA,"1100183438097813504",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","mitasevilla",0,FALSE,FALSE,NA,NA
"6","Vaccine debate makes more people question safety and effectiveness – so the industry has SHUT DOWN all discussion –… https://t.co/iqW4m7aMVG",FALSE,0,NA,"2019-02-25 23:58:56",TRUE,NA,"1100183394925850624",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jpharley3000",0,FALSE,FALSE,NA,NA
"7","Interesting too, that they were prepared to admit that the decline in incidence was actually a natural decline (whi… https://t.co/f2p7u1uhLX",FALSE,1,NA,"2019-02-25 23:58:18",TRUE,NA,"1100183235961573376",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wiggley_dale",1,FALSE,FALSE,NA,NA
"8","FDA COMING AFTER VACCINE SHELTER STATES https://t.co/6fE7Plw48M via @YouTube",FALSE,0,NA,"2019-02-25 23:58:13",FALSE,NA,"1100183216340824064",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","takingwethepeep",0,FALSE,FALSE,NA,NA
"9","Facebook to get tougher on anti-vaxers https://t.co/36925ThxSK",FALSE,0,NA,"2019-02-25 23:58:03",FALSE,NA,"1100183174485667840",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","tyoui53",0,FALSE,FALSE,NA,NA
"10","Call us today to schedule an #HPV vaccine appointment for your child!

<U+0001F4DE>(818) 270-9777 https://t.co/1fxoS9dJl8",FALSE,0,NA,"2019-02-25 23:58:00",FALSE,NA,"1100183160652877824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NEVHC",0,FALSE,FALSE,NA,NA
"11","@runhappylife @KingSysiphus That is terrible. I'm sorry that the vaccine wasnt around.
The doctor told me our town… https://t.co/g6RkPSF3Bs",FALSE,1,"runhappylife","2019-02-25 23:57:48",TRUE,"1100181743330484224","1100183111181119488","3258754416","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","DianeCodedIt",0,FALSE,FALSE,NA,NA
"12","@rubysoho222 @upfitwriter @JohnTory I’m at the walk in clinic and the receptionist says she got same letter for her… https://t.co/lDHWYww2Yc",FALSE,0,"rubysoho222","2019-02-25 23:57:45",TRUE,"1100152348142456832","1100183097209966592","505170239","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarbjitkaur1",0,FALSE,FALSE,NA,NA
"13","Mutant Strains Of Polio Vaccine Now Cause More Paralysis Than Wild Polio https://t.co/N5go4xAqEe",FALSE,0,NA,"2019-02-25 23:57:36",FALSE,NA,"1100183060807667712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","truthsayer7777",0,FALSE,FALSE,NA,NA
"14","Reminder, vaccines save lives. https://t.co/TsmzmS7fU3",FALSE,0,NA,"2019-02-25 23:57:35",FALSE,NA,"1100183055241830400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tyr_knight",0,FALSE,FALSE,NA,NA
"15","@SaraCivian @LeDragonXII Not having a vaccine doesn't mean you carry the pathogen automatically. Also a vast majori… https://t.co/CrfgFXtAyR",FALSE,0,"SaraCivian","2019-02-25 23:57:16",TRUE,"1100167008899993600","1100182975314948096","2279685792","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jaredcovo",0,FALSE,FALSE,NA,NA
"16","@Jim_is_tweeting @CNN these are private companies that have a tos. If you don't like what they are doing you are fr… https://t.co/EfYRB6QElK",FALSE,0,"Jim_is_tweeting","2019-02-25 23:56:44",TRUE,"1100180907913183232","1100182842330529792","1049330113601396736","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","D__CM",0,FALSE,FALSE,NA,NA
"17","DTaP vaccine provides limited protection against pertussis https://t.co/w5ucqWALC8 via @HomeopathicDana",FALSE,0,NA,"2019-02-25 23:56:42",FALSE,NA,"1100182833908367360",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Jinzang",0,FALSE,FALSE,NA,NA
"18","Dear @erwinerfe @Francis56057716,

Ngayon pa lang ay magpapaalam na ako sa inyo. Namatay ang libo-libong bata dahil… https://t.co/8pIJ8wulo3",FALSE,9,NA,"2019-02-25 23:56:22",TRUE,NA,"1100182747249704960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ms_candid_mnl",2,FALSE,FALSE,NA,NA
"19","@AoDespair She’s also come up with a vaccine that cures erectile dysfunction and prevents measles! https://t.co/DtBzbKXg5X",FALSE,0,"AoDespair","2019-02-25 23:56:12",FALSE,"1100181666717466624","1100182707785453568","738538436","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SeanMastersons",0,FALSE,FALSE,NA,NA
"20","Three anti-vaccine bills move ahead in Arizona despite measles outbreaks - Ars Technica https://t.co/wJt1WNqPfw",FALSE,1,NA,"2019-02-25 23:55:55",FALSE,NA,"1100182636570365952",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davidgaliel",0,FALSE,FALSE,NA,NA
"21","my mom just said the most anti-vaccine thing ever, ""i didn't get my flu shot because it would've contaminated my body"" i'm disowning her",FALSE,4,NA,"2019-02-25 23:55:39",FALSE,NA,"1100182570371858432",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","saltyacaca",0,FALSE,FALSE,NA,NA
"22","@itsmepanda1 @BlueLionBlog @TakeThatCDC @GeoffSchuler @doritmi @toppediatrician @Boxmenot @ChrisJohnsonMD… https://t.co/mxhh2CBuCO",FALSE,3,"itsmepanda1","2019-02-25 23:55:28",TRUE,"1100181232900603904","1100182523404013568","232934834","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TioChango_",0,FALSE,FALSE,NA,NA
"23","Years before Pinterest addressed the issue, a 2015 study by @RobertsonSchool Prof. @redheadacademic revealed that r… https://t.co/0oE49xo9S5",FALSE,7,NA,"2019-02-25 23:55:25",TRUE,NA,"1100182511794245632",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VCUnews",2,FALSE,FALSE,NA,NA
"24","@BlueLionBlog @GeoffSchuler @doritmi @toppediatrician @Boxmenot @ChrisJohnsonMD @VeritasEver @mimetic_… https://t.co/xQSjNpnIGY",FALSE,4,"BlueLionBlog","2019-02-25 23:55:09",TRUE,"1100169973333483520","1100182443812896768","2920240065","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TakeThatCDC",0,FALSE,FALSE,NA,NA
"25","@httpccameron It's a hellava lot more common than that. Look at the countless non vaccinating here. Talk to people.… https://t.co/clt0FZRNxn",FALSE,1,"httpccameron","2019-02-25 23:55:07",TRUE,"1100177612566028288","1100182435487207424","838976238320508928","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hornswaggled2",0,FALSE,FALSE,NA,NA
"26","Older adults are more likely to get pneumonia or die if they're sick with flu. Protect them. FREE flu vaccine is av… https://t.co/WV15Pzq0Ge",FALSE,1,NA,"2019-02-25 23:55:06",TRUE,NA,"1100182431154491392",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","HealthyTosa",1,FALSE,FALSE,NA,NA
"27","@jcobraRR @Safimod Hes booked for his first round of shots early March, unfortunately babies dont get the measles v… https://t.co/U8LPBHVctD",FALSE,3,"jcobraRR","2019-02-25 23:54:20",TRUE,"1100095733452210176","1100182236731662336","2743205494","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","krystal_safinuk",0,FALSE,FALSE,NA,NA
"28","@kaptainamerika1 @Andy_Staples Sewer System, Medicare, Court System, Bird Flu Vaccine, G.I. Bill, Hoover Dam, State… https://t.co/thxGJDOagh",FALSE,0,"kaptainamerika1","2019-02-25 23:54:11",TRUE,"1100171179942391808","1100182201461657600","368098870","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ren0eNVy",0,FALSE,FALSE,NA,NA
"29","@kaptainamerika1 @Andy_Staples Public Landfills, War, Farm Subsidies, CIA, FBI, Congressional Health Care, Polio Va… https://t.co/kfPnF3Y9Yj",FALSE,0,"kaptainamerika1","2019-02-25 23:53:42",TRUE,"1100171179942391808","1100182078119763968","368098870","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ren0eNVy",0,FALSE,FALSE,NA,NA
"30","@barracudalover @CDCgov You can find more information about the @CDCgov reports on vaccine benefits from the 2016-2… https://t.co/4HsKXi7R9N",FALSE,0,"barracudalover","2019-02-25 23:53:11",TRUE,"1100166112766029824","1100181947056218112","131850873","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","USAFacts",0,FALSE,FALSE,NA,NA
"31","https://t.co/zRR4lVh3cg
@conservcici  fyi",FALSE,0,NA,"2019-02-25 23:53:06",FALSE,NA,"1100181926432948224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","freeindeed333",0,FALSE,FALSE,NA,NA
"32","#STUDY: Herpes &amp; #Meningitis Caused by #Varicella #Vaccine in an Immunocompetent Child

https://t.co/SE9fqT67uQ https://t.co/ehDPOMwPSR",FALSE,4,NA,"2019-02-25 23:53:00",FALSE,NA,"1100181900055007232",NA,"<a href=""http://ViraBurnayeva.com"" rel=""nofollow"">Vaccines and Homeopathy News</a>","ViraBurnayeva",2,FALSE,FALSE,NA,NA
"33","@DewsNewz @SkepticCyclist @larry_blunders There are many such vaccine trials. The fact that you don't know that dem… https://t.co/9Lriy7huEJ",FALSE,0,"DewsNewz","2019-02-25 23:52:41",TRUE,"1100177449399275520","1100181824247160832","3229908828","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DocBastard",0,FALSE,FALSE,NA,NA
"34","@DianeCodedIt @KingSysiphus I’d be furious too. I’m deaf because my mum had german measles (rubella) when she was p… https://t.co/Y6U8TYfqz6",FALSE,2,"DianeCodedIt","2019-02-25 23:52:22",TRUE,"1100157601294110720","1100181743330484224","1066624824988983296","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","runhappylife",0,FALSE,FALSE,NA,NA
"35","get the flu vaccine hoe",FALSE,0,NA,"2019-02-25 23:51:52",FALSE,NA,"1100181618390638592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","altaria999",0,FALSE,FALSE,NA,NA
"36","Vaccine debate makes more people question safety and effectiveness – so the industry has SHUT DOWN all discussion –… https://t.co/9AWFaaUJoS",FALSE,0,NA,"2019-02-25 23:51:49",TRUE,NA,"1100181606340415488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","DawnieRotten",0,FALSE,FALSE,NA,NA
"37","@BBCNorthAmerica Went to school with some children who contracted polio.  Devastating illness.  We had started the vaccine back then too.",FALSE,0,"BBCNorthAmerica","2019-02-25 23:51:40",FALSE,"1100114594738122752","1100181567564140544","69329527","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tisamuddle",0,FALSE,FALSE,NA,NA
"38","Increased efforts are being asked of New Zealand and Australian Rotary clubs to raise funds to help stop the outbre… https://t.co/2lFY6gaEIF",FALSE,0,NA,"2019-02-25 23:51:23",TRUE,NA,"1100181496881709056",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","RotaryWhakatu",0,FALSE,FALSE,NA,NA
"39","@SmockyTubers @yashar Learn about the National Vaccine Injury Compensation Program and the $4 billion paid out to f… https://t.co/Qwj0DHO09w",FALSE,0,"SmockyTubers","2019-02-25 23:51:13",TRUE,"1099598676454981632","1100181454414364672","961878486808895488","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","seahorsedoc",0,FALSE,FALSE,NA,NA
"40","@HomeopathicDana Correction: people who received the acellular vaccine would be more susceptible than those who received the whole-cell one.",FALSE,3,"HomeopathicDana","2019-02-25 23:51:11",FALSE,"1100177979320164352","1100181444629069824","28816901","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PabloRichly",0,FALSE,FALSE,NA,NA
"41","Mark Zuckerberg goes all-in with the deadly vaccine industry in sweeping new plan to censor ALL posts that question… https://t.co/VB0khflHU5",FALSE,0,NA,"2019-02-25 23:50:49",TRUE,NA,"1100181351364546560",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","elliecb33",0,FALSE,FALSE,NA,NA
"42","The only vaccination I won’t get is the flu vaccine but it’s crucial for Karlyn",FALSE,0,NA,"2019-02-25 23:50:48",FALSE,NA,"1100181349544136704",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KarlynMuva",0,FALSE,FALSE,NA,NA
"43","@jtomchak At least Ars has no chill- “Proponent of anti-vaccine bills falsely claims there's ‘research on both sides.‘“",FALSE,1,"jtomchak","2019-02-25 23:50:35",FALSE,"1100179233018650624","1100181292606357504","23245498","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ntarbie",0,FALSE,FALSE,NA,NA
"44","I do not get the Flu shot. I do not understand it. It does not 100% guarantee you won't get the Flu. In fact this s… https://t.co/zzpQI0Guu3",FALSE,4,NA,"2019-02-25 23:50:31",TRUE,NA,"1100181276139634688",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","OtakuDante",0,FALSE,FALSE,NA,NA
"45","@forrestmaready Even before the vaccine came out in the US it killed 400-500 with millions contracting it.... weird… https://t.co/8fuONODts6",FALSE,3,"forrestmaready","2019-02-25 23:50:28",TRUE,"1100179755738062848","1100181264500322304","14067467","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","saramommy1988",0,FALSE,FALSE,NA,NA
"46","@TioChango_ @BlueLionBlog @TakeThatCDC @GeoffSchuler @doritmi @toppediatrician @Boxmenot @ChrisJohnsonMD… https://t.co/FY8fSZDmBf",FALSE,0,"TioChango_","2019-02-25 23:50:20",TRUE,"1100178751248351232","1100181232900603904","583656702","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","itsmepanda1",0,FALSE,FALSE,NA,NA
"47","And I can say that it was a vaccine because it also happened to me and my brother. It ALL makes sense. I wasn’t bor… https://t.co/xkheBf3MKf",FALSE,0,"melissacisneroz","2019-02-25 23:50:18",TRUE,"1100181002096242688","1100181222062346240","190901389","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melissacisneroz",0,FALSE,FALSE,NA,NA
"48","So my brain is calculating, if there are 230 children, lets say they’re all from different families. Meaning to say… https://t.co/vFszMhUe6z",FALSE,0,"mrianaa__","2019-02-25 23:50:09",TRUE,"1100180556111724544","1100181184473030656","2290965775","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mrianaa__",0,FALSE,FALSE,NA,NA
"49","FDA Boss to States: Eliminate Vaccine Exemptions, or Else https://t.co/QSRBAPEv2P",FALSE,1,NA,"2019-02-25 23:50:00",FALSE,NA,"1100181146330112000",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","4thAnon",1,FALSE,FALSE,NA,NA
"50","Thank god for RFK Jr he fights for us those who have children with vaccine injuries god bless him and keep him safe https://t.co/czZYeXKBlO",FALSE,0,NA,"2019-02-25 23:49:58",FALSE,NA,"1100181138419707904",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RichSqueezy",0,FALSE,FALSE,NA,NA
"51","....were running alongside the controversial videos. The @WHO said anti-vaccine views were a ""top 10 global health… https://t.co/NZR83Q1D2L",FALSE,0,NA,"2019-02-25 23:49:42",TRUE,NA,"1100181072107790336",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","PinkSheepNews",0,FALSE,FALSE,NA,NA
"52","My very candid comments and interview tonight @MailOnline. If I seem upset and disgusted in the interview, it’s bec… https://t.co/A2AX7amYjP",FALSE,46,NA,"2019-02-25 23:49:40",TRUE,NA,"1100181064788705280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PeterHotez",21,FALSE,FALSE,NA,NA
"53","I told one of my family members to not vaccinate their child, I sent various websites as in why and what happened?… https://t.co/VFowfDKAlW",FALSE,1,NA,"2019-02-25 23:49:25",TRUE,NA,"1100181002096242688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","melissacisneroz",0,FALSE,FALSE,NA,NA
"54","@econcepcion Tapos dati pwede pa mag share, ngayon, parang eww! Nagpa-vaccine ka ba?!?",FALSE,0,"econcepcion","2019-02-25 23:48:07",FALSE,"1100178091337408512","1100180674764406784","36004635","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","oj_arbolario",0,FALSE,FALSE,NA,NA
"55","Social networks #Pinterest, #YouTube acting against anti-vaccine messages https://t.co/0QgRHAQoXX https://t.co/Jm7yDEeOYD",FALSE,6,NA,"2019-02-25 23:47:49",FALSE,NA,"1100180599422107648",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","STcom",5,FALSE,FALSE,NA,NA
"56","When idiots try to do things. 

Citing parental freedom, Arizona lawmakers move ahead with anti-vaccine bills | Ars… https://t.co/u1ZMg5TAdx",FALSE,103,NA,"2019-02-25 23:47:15",TRUE,NA,"1100180453258973184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","medicalaxioms",51,FALSE,FALSE,NA,NA
"57","Gave my second vaccinations EVER and i got all the vaccine in the pups body so I’d say it went better than last time <U+0001F602><U+0001F602>",FALSE,3,NA,"2019-02-25 23:47:05",FALSE,NA,"1100180414050648064",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BadGalNome",0,FALSE,FALSE,NA,NA
"58","@almaforarizona @edgarmelendrez  Is it possible for vaccine derived diseases to shed and infect? Is there proof that it's never happened?",FALSE,0,"almaforarizona","2019-02-25 23:47:03",FALSE,"1100155431010263040","1100180404957401088","979140480096071680","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","hippie_horror",0,FALSE,FALSE,NA,NA
"59","@itsmepanda1 @TioChango_ @BlueLionBlog @TakeThatCDC @GeoffSchuler @doritmi @toppediatrician @Boxmenot… https://t.co/l3LCZL7g5c",FALSE,0,"itsmepanda1","2019-02-25 23:46:48",TRUE,"1100178418463842304","1100180341103325184","232934834","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StopVaxxedLies",0,FALSE,FALSE,NA,NA
"60","@frauhaselmayer @Cdmakeupartist1 @Billland10 @mindajane100187 @ChelseaClinton @washingtonpost The scientific method… https://t.co/W7DJ6JYe3A",FALSE,1,"frauhaselmayer","2019-02-25 23:46:42",TRUE,"1100079797110276096","1100180314729500672","18304621","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","magicOclock",0,FALSE,FALSE,NA,NA
"61","If you have any questions on vaccines please watch this excellent video by <U+2066>@GretchenLasalle<U+2069> #VaccinesWork <U+2066>… https://t.co/DRSzmJBXS7",FALSE,9,NA,"2019-02-25 23:46:33",TRUE,NA,"1100180278448934912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShikhaJainMD",5,FALSE,FALSE,NA,NA
"62","@IamBreastCancer Yes, vaccine hesitant parents specifically. Demonizing and/or criminalizing them is counterproductive in my experience",FALSE,2,"IamBreastCancer","2019-02-25 23:46:06",FALSE,"1100158903856390144","1100180164661587968","107173519","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jessadill",0,FALSE,FALSE,NA,NA
"63","@daynster Vaccine injury has nothing to do with Autism, so I don't see the point.",FALSE,0,"daynster","2019-02-25 23:45:56",FALSE,"1099817808400183296","1100180125071564800","69815715","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","autistinquisitr",0,FALSE,FALSE,NA,NA
"64","@CollChris @TxSchlNurses Read https://t.co/dCxxwCqXt1",FALSE,0,"CollChris","2019-02-25 23:45:54",FALSE,"1100158999645704192","1100180114095177728","20414217","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Scotianightpoet",0,FALSE,FALSE,NA,NA
"65","@Autumn81725578 @NancyBarto https://t.co/60EnobdX3D",FALSE,0,"Autumn81725578","2019-02-25 23:45:33",FALSE,"1100176493576110080","1100180025284845568","1098325889371291648","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","NorthPHX_FoodLv",0,FALSE,FALSE,NA,NA
"66","@AnonNewYork @advwithkaydan @LadyDembai Right, you guys think vaccines cause everything.

I got vaccinated and stub… https://t.co/07oPeHmSOr",FALSE,0,"AnonNewYork","2019-02-25 23:44:51",TRUE,"1099820689060782080","1100179852533977088","338757135","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","autistinquisitr",0,FALSE,FALSE,NA,NA
"67","@BlueLionBlog @TakeThatCDC @GeoffSchuler @doritmi @toppediatrician @Boxmenot @ChrisJohnsonMD @VeritasEver @mimetic_… https://t.co/y3LjHwjMdw",FALSE,3,"BlueLionBlog","2019-02-25 23:44:49",TRUE,"1100163480144039936","1100179843612696576","2920240065","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StopVaxxedLies",1,FALSE,FALSE,NA,NA
"68","Our Phase 1 clinical trial data for B cell peptide cancer vaccine B-Vaxx has been published in the prestigious Amer… https://t.co/ns8rKwUkqe",FALSE,19,NA,"2019-02-25 23:44:24",TRUE,NA,"1100179739610959872",NA,"<a href=""https://www.hootsuite.com"" rel=""nofollow"">Hootsuite Inc.</a>","TeamImugene",5,FALSE,FALSE,NA,NA
"69","@InsideVaccines I'm running for Lt. Gov. in my state. I have &lt;40% of a normal person's hearing because of the MMR v… https://t.co/exECmqOyHc",FALSE,2,"InsideVaccines","2019-02-25 23:44:21",TRUE,"1100121145762893824","1100179725148979200","113536102","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","shanequick4ms",0,FALSE,FALSE,NA,NA
"70","@daynster @md444444444 @markjarthur @jim_herd @IRLReason @LilEarthling369 @LaLaRueFrench75 @2ndfor1st @Vbalance03… https://t.co/dd6xqAYlo5",FALSE,0,"daynster","2019-02-25 23:44:10",TRUE,"1099819169309229056","1100179680978554880","69815715","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","autistinquisitr",1,FALSE,FALSE,NA,NA
"71","Social networks #Pinterest, #YouTube acting against anti-vaccine messages https://t.co/Jlq9zeqgvh https://t.co/JE4lNARCni",FALSE,0,NA,"2019-02-25 23:44:00",FALSE,NA,"1100179636288450560",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","STForeignDesk",1,FALSE,FALSE,NA,NA
"72","Japanese scientists win backing for work on potential Nipah vaccine https://t.co/6Bj21VZR8e #japan #feedly",FALSE,0,NA,"2019-02-25 23:43:41",FALSE,NA,"1100179555640172544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Elucidatus",0,FALSE,FALSE,NA,NA
"73","First post the names and address of people actually infected with a communicable disease aids, hepatitis a,b or c,… https://t.co/GzhYBBErHM",FALSE,0,NA,"2019-02-25 23:43:39",TRUE,NA,"1100179548728115200",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","aprillynnclark",0,FALSE,FALSE,NA,NA
"74","@ryan1jordan @MABurrowes @WHO @WHOWPRO @pahowho @WHO_Europe @WHOAFRO @WHOEMRO @WHOSEARO Why would I trust your sour… https://t.co/ocwqMXLH85",FALSE,4,"ryan1jordan","2019-02-25 23:43:37",TRUE,"1.100093691535e+18","1100179540972789760","35914659","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","magicOclock",0,FALSE,FALSE,NA,NA
"75","One of the most astonishing truths of our modern information age is that the vaccine truth movement is winning the… https://t.co/xnpERBhiIU",FALSE,0,NA,"2019-02-25 23:43:26",TRUE,NA,"1100179496475508736",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","homesteadtvmaga",0,FALSE,FALSE,NA,NA
"76","Evil <U+0001F632> https://t.co/2xGPv8phVX",FALSE,0,NA,"2019-02-25 23:43:26",FALSE,NA,"1100179493522731008",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","ParadiseHendric",0,FALSE,FALSE,NA,NA
"77","I wonder how the Victoria Doctor will handle the drama when her post against vaccines will be deleted by Facebook o… https://t.co/YPjwXAwvTk",FALSE,0,NA,"2019-02-25 23:43:20",TRUE,NA,"1100179469518716928",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","definitelytzar",0,FALSE,FALSE,NA,NA
"78","Top story: Pathways for Vaccine Damage - EFVV - European Forum for Vaccine Vigilance https://t.co/GjyYdfpfLS, see m… https://t.co/HK5DtmUH8o",FALSE,1,NA,"2019-02-25 23:43:15",TRUE,NA,"1100179447129485312",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","GPI_AEPap",1,FALSE,FALSE,NA,NA
"79","Arizona set to EXPAND vaccine exemptions as other states tighten to crack down on measles outbreak … https://t.co/JjSdsg1nBq",FALSE,0,NA,"2019-02-25 23:43:06",TRUE,NA,"1100179410064416768",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","wilsonjmashaka",0,FALSE,FALSE,NA,NA
