"","screenName","location","latitude","longitude"
"967","PortaldoAM","Manaus, Brazil",-3.1190275,-60.0217314
"968","Chris__Merritt","Providence, RI",41.8239891,-71.4128343
"969","Aim911","Greenwood, IN",39.6136578,-86.1066526
"970","elcalamar","México",23.634501,-102.552784
"971","lucky_ducky101","Stockton, California, USA",37.9577016,-121.2907796
"972","jkxcomics","Madison | San Fran | Philly",37.764802,-122.486625
"973","isett4","Roma",36.0766378,-95.9036356
"974","jarotter","ITAM",19.3450908,-99.2001039
"975","maurovanetti","Pavia, Lombardy",45.1847248,9.1582069
"976","Nihilon45","Australia, UK, NZ, Eire etc etc",-25.274398,133.775136
"977","amarcadia","Anywhere",32.9407362,-97.0855361
"978","War_ina_babylon","Okporo coaltar na Ah<U+1ECB>a Owerre ",5.8,6.983333
"979","CENETEC","Av. Marina Nacional No. 60, ala B piso 9, Col. Tacuba, Demarcación Territorial Miguel Hidalgo, C.P. 11410 CDMX Tel. 6392 4300 Ext.52415",19.4535008,-99.1858385
"980","CillianDeGascun","Dublin, Ireland",53.3498053,-6.2603097
"981","RickyJarero","Mexico",23.634501,-102.552784
"982","rita21411","Texas, USA",31.9685988,-99.9018131
"983","MaryECosenza","Moorpark CA",34.285558,-118.8820414
"985","DrugStoreNews","New York, NY",40.7127753,-74.0059728
"987","LaVozaz","Phoenix",33.4483771,-112.0740373
"988","IsraelReyesMtz","Saltillo, Coahuila. ",25.4383234,-100.973678
"989","claravallejo","CELAYA GTO. MEXICO",20.5279612,-100.8112885
"990","FolhaMaues","Amazonas, Brazil",-3.4168427,-65.8560646
"991","SPOOKY_MiLKSOAP","Catania",37.5078772,15.0830304
"992","Matt_JDickinson","Oxford, England",51.7520209,-1.2577263
"993","VindicoMedEd","Thorofare, NJ",39.8422093,-75.1969346
"994","BKilby","Mooresville, NC",35.5859146,-80.8081413
"995","mister_blank","Near Worcester, MA",42.2625932,-71.8022934
"996","FayCortez","Minneapolis",44.977753,-93.2650108
"997","rikmasukses","Bandung, Jawa Barat",-6.9174639,107.6191228
"998","paoacro","Pachuca, Hgo.",20.1010608,-98.7591311
"999","23701FD","Chesapeake,  VA - USA",36.7682088,-76.2874927
"1000","beccahathaway42","Ankeny, IA",41.7317884,-93.6001278
"1001","FHMC_NYC","4500 Parsons Blvd, Queens NY",40.7552678,-73.8166179
"1002","Pharm_A_Save","Monroe, WA",47.8553772,-121.970958
"1003","ItalianPolitics","Rome",41.9027835,12.4963655
"1004","BigSnugALot","Providence, RI",41.8239891,-71.4128343
"1005","kaurisar","H, V",38.3912618,-78.9162406
"1006","balchirritos","Narvarte Poniente, Benito Juárez",19.3923907,-99.1580693
"1008","dishgirl4","On stolen Sauk & Meskwaki land",43.4066375,-89.9253233
"1009","ND_BravesFAN","North Dakota, USA",47.5514926,-101.0020119
"1010","LDCHEALTH","Lawrence, Kansas",38.9716689,-95.2352501
"1011","NIALLSV93","Italia",41.87194,12.56738
"1012","ArockPlays","New Tech City",39.1109529,-94.5770782
"1013","rebugmp4","Los Angeles, CA",34.0522342,-118.2436849
"1014","SanayHermosa","México",23.634501,-102.552784
"1015","GaryClark82","Dartford",51.44621,0.216872
"1016","RepinWolf","Grand Rapids, MN",47.2371658,-93.5302142
"1017","CIDRAP","Minneapolis, MN",44.977753,-93.2650108
"1018","AberdeenNews","Aberdeen, SD",45.4646985,-98.4864829
"1019","RTFilingsStocks","New York, USA",40.7127753,-74.0059728
"1020","EINH1N1News","Washington, D.C.",38.9071923,-77.0368707
"1021","JOCOHealth","Olathe, KS",38.8813958,-94.8191285
"1022","JuanGrvas","España, Spain",40.463667,-3.74922
"1023","minnablog","<U+6771><U+4EAC>",35.7090259,139.7319925
"1024","ASMicrobiology","Washington, DC",38.9071923,-77.0368707
"1025","NewportLost","Sea Level Covfefe RI",41.5800945,-71.4774291
"1026","Lo_Zanzi","Boston, MA",42.3600825,-71.0588801
"1027","murksmusings","Illinois",40.6331249,-89.3985283
"1028","strong_girl2012","Southampton, England",50.9097004,-1.4043509
"1029","ppalbureau","Benito Juárez",41.8531528,-87.6642641
"1030","_AndrewSchmidt","Atlanta, GA",33.7489954,-84.3879824
"1031","Fernando_Memoli","Salerno, Campania",40.6824408,14.7680961
"1032","Cyclingnewsfeed","Everywhere",33.7589188,-84.3640829
"1033","caitlyn_weir","Mount Ayr, ia",40.7147147,-94.235232
"1035","TargetMrkting","Hershey, PA",40.2859239,-76.6502468
"1037","ACSP_Canada","Canada",56.130366,-106.346771
"1038","CPHO_Canada","Canada",56.130366,-106.346771
"1039","ChapinNewsSC","Dutch Fork Areas",34.153168,-81.1994999
"1040","TranSpoNewsEnIt","JAPAN",36.204824,138.252924
"1041","amtz_rafa","Mexico",23.634501,-102.552784
"1042","drmiguelmarcos","Salamanca, Spain",40.9701039,-5.6635397
"1043","570NEWS","Kitchener, Ontario",43.4516395,-80.4925337
"1044","notizieoggi_com","Milano, Lombardia",45.4642035,9.189982
"1045","abtassociates","Cambridge, Massachusetts",42.3736158,-71.1097335
"1046","Tbauze","Warri, Nigeria",5.5543995,5.7932008
"1048","paj8588","Missouri, USA",37.9642529,-91.8318334
"1049","jjeh3010","Colombia",4.570868,-74.297333
"1050","VerisEcuador","Ecuador",-1.831239,-78.183406
"1052","SaludTlaxcala","Tlaxcala, México",19.318154,-98.2374954
"1053","mylifestoryA","Roma, Lazio",41.8902259,12.5065278
"1054","SiouxlandHealth","Sioux City, IA",42.4963416,-96.4049408
"1055","rivadeneyra_j","México",23.634501,-102.552784
"1056","cuauco","DF",40.706652,-111.8889542
"1057","Debbie29490650","Texas <U+0001F1E8><U+0001F1F1>, USA <U+0001F1FA><U+0001F1F8>",31.9685988,-99.9018131
"1058","NChardonnet","Saint Louis",38.6270025,-90.1994042
"1059","mydocgarfieldnj","Garfield, NJ",40.8814882,-74.113198
"1060","juveuniquelove","Seattle, WA",47.6062095,-122.3320708
"1061","elarsenalmx","Ciudad de México",19.4326077,-99.133208
"1062","falsalem76","<U+0627><U+0644><U+0631><U+064A><U+0627><U+0636> . <U+0627><U+0644><U+0623><U+062D><U+0633><U+0627><U+0621>",24.6822077,46.7341671
"1063","bettypra","Toscana, Italia",43.7710513,11.2486208
"1064","finndesigner","London",51.5073509,-0.1277583
"1065","kayeyewhy","New York, USA",40.7127753,-74.0059728
"1067","almartin1452","Reading Hospital",40.3297212,-75.9492705
"1068","Diosenlanoticia","Venezuela",6.42375,-66.58973
"1069","MarckVoltury","Toluca",19.2826098,-99.6556653
"1071","galaxyhorsera1","Fingal, Ireland",53.4923939,-6.2539777
"1072","CapitalistFraud","London, England",51.5073509,-0.1277583
"1073","gigi695","Casnigo, Lombardia",45.8157796,9.8680159
"1074","chordsvoice","Italy",41.87194,12.56738
"1075","diariocorreo","Lima - Perú",-12.0463731,-77.042754
"1076","Canal66TV","Mexicali, BC",32.6245389,-115.4522623
"1077","SECOB_Ec","Quito, Ecuador",-0.1806532,-78.4678382
"1078","PIDSociety","Arlington, VA",38.8816208,-77.0909809
"1080","manausalerta","Manaus / AM / Brasil",-3.1190275,-60.0217314
"1081","ADonatiMD","San Antonio, TX",29.4241219,-98.4936282
"1082","JJMLondon","London/Surrey",51.4930328,-0.0464699
"1083","Monica73774598","Rignano sull'Arno, Toscana",43.7235312,11.4468796
"1084","SciencePharmer","Petawawa, Ontario",45.8982631,-77.2828772
"1085","chiarezza_0","rome",41.9027835,12.4963655
"1086","GSPOInc","Hamilton, NJ",40.2115109,-74.6796651
"1088","RNArenzano","Arenzano",44.4058612,8.6860167
"1089","JayINC","Amsterdam, Netherlands",52.3679843,4.9035614
"1090","lostandsleepy_","Como/Milano",32.7630456,-117.1054876
"1091","tsubasahayashi2","Japan",36.204824,138.252924
"1092","Geospatial_DA","Sparks, MD",39.5309389,-76.6458043
"1093","nutritiontastic","New York, NY",40.7127753,-74.0059728
"1094","Love_ThatsMe","Anchorage, AK",61.2180556,-149.9002778
"1095","Zem_subs","Hungary",47.162494,19.5033041
"1096","eClinicalTrial","Barcelona & virtual",41.3850639,2.1734035
"1097","rimbui","Where there's Wifi",36.5078446,-94.2774629
"1098","PaoGomezW","San Luis Potosí, México",22.1564699,-100.9855409
"1099","sharonbrookes8","Weybridge ",51.3716269,-0.457904
"1100","Capital_21","Ciudad de México",19.4326077,-99.133208
"1101","GabriellaGrima5","Italia",41.87194,12.56738
"1102","_jessbu","Treaty 1, Winnipeg, Manitoba",49.8896966,-97.142414
"1103","DenizardOficial","Manaus, Brazil",-3.1190275,-60.0217314
"1104","escitalopramm","Firenze",43.7695604,11.2558136
"1105","mike_peinsipp","Wayegon, KY",37.8393332,-84.2700179
"1107","claudia_gln","Modena, Emilia Paranoica <U+2935>",44.647128,10.9252269
"1108","MarioFloresss","Phoenix, AZ",33.4483771,-112.0740373
"1110","danielaremson","Nigeria",9.081999,8.675277
"1111","Doubleballz","Saint-Tropez, France ",43.2676808,6.6407109
"1112","ghw55","Newark, Delaware",39.6837226,-75.7496572
"1114","adrenlo25","Panamá",8.537981,-80.782127
"1115","BuddyB04863931","Midwest, USA",35.463494,-97.4107128
"1116","AndreaSalazarG8","Hermosillo, Sonora",29.0729673,-110.9559192
"1117","kariusdx","California, USA",36.778261,-119.4179324
"1118","unichicago","Chicago",41.8781136,-87.6297982
"1120","nativeminnow","The Shallows",41.3792957,-71.8305271
"1121","neil_bodie","Pasadena CA",34.1477849,-118.1445155
"1122","CDTManati","Manatí, Puerto Rico",18.433005,-66.4758583
"1124","LagarrapataS22","Oaxaca",17.0731842,-96.7265889
"1125","ChrisLoesch","Texas",31.9685988,-99.9018131
"1126","donaldhackett","Houston, TX",29.7604267,-95.3698028
"1127","miguel_reyesMD","Manhattan, NY",40.7830603,-73.9712488
"1128","onwnews","Oshkosh, Wisconsin",44.0247062,-88.5426136
"1131","BaileyHurleyVNL","Fargo, ND",46.8771863,-96.7898034
"1132","UCNetworkOmaha","Omaha, NE",41.2565369,-95.9345034
"1133","PoetryAlive","Asheville, NC",35.5950581,-82.5514869
"1134","AntonNoticias","Querétaro Arteaga, México",20.5888184,-100.3898876
"1135","freacielo","Manila, Philippines",14.5995124,120.9842195
"1136","Fabriziosmarket","Hamilton,On",43.2557206,-79.8711024
"1137","JohnMaintenanc1","Nantahala National Forest",35.2881467,-83.666558
"1138","fioridimagnolia","Toscana, Italia",43.7710513,11.2486208
"1139","JucyBaOficial","Brazil",-14.235004,-51.92528
"1140","AlaskanCourtney","Alaska",64.2008413,-149.4936733
"1141","KPWaResearch","Seattle, WA",47.6062095,-122.3320708
"1143","qui_e_ora_","Italy ",41.87194,12.56738
"1144","wortfeilchen","bochum",51.4818445,7.2162363
"1145","lakeeriecollege","Painesville, Ohio",41.7244885,-81.245657
"1146","PoderosaBasket","Montegranaro",43.2303873,13.6285253
"1147","gurceyhan","Büyükbeybagi, Tokat",40.2765564,36.5323402
"1148","adn_sureste","Oaxaca, Mexico",17.0731842,-96.7265889
"1149","Wasssaname","Brooklyn, NY",40.6781784,-73.9441579
"1150","anticuaeguiara","Cd de México - San Luis Potosí",22.1564699,-100.9855409
"1151","Rev_Danielle","Edmonton",53.544389,-113.4909267
"1152","davidmakali1","Nairobi, Kenya",-1.2920659,36.8219462
"1153","cagliaripad","Cagliari",39.2238411,9.1216613
"1156","germanpigvet","United Kingdom",55.378051,-3.435973
"1157","RichidsCoulter","San Diego, CA",32.715738,-117.1610838
"1158","deborah91473","St Louis",38.6270025,-90.1994042
"1159","paolacontini64","Milano",39.0825197,-94.5823061
"1160","legcross1371","Novara, Piemonte",45.44693,8.6221612
"1161","DompeFarma","Milan, Lombardy",45.4642035,9.189982
"1162","dominicanoahora","República Dominicana",18.735693,-70.162651
"1163","DVGoldCoast","Norwalk, CT",41.117744,-73.4081575
"1164","DVBridgeport","Bridgeport, CT",41.1792258,-73.1894384
"1165","DVFairfield_N","Wilton, CT",41.1953739,-73.4378988
"1166","SDDOH","Pierre, SD",44.3667876,-100.3537522
"1168","HCB_Foxes","Bolzano",46.4982953,11.3547582
"1169","diarioelpopular","Puebla, Puebla",19.0414398,-98.2062727
"1170","juditlingon","Strömstad, Sverige",58.9383459,11.1791872
"1171","Wuffipaul","Deutschland <U+0001F1E9><U+0001F1EA>",51.165691,10.451526
"1172","AlfVann","Florence, Italy",43.7695604,11.2558136
"1173","JOteyArt","Italia",41.87194,12.56738
"1174","johncachero","Hampton Roads, Virginia",37.0298687,-76.3452218
"1175","windsorhorse","Windsor, Berkshire",51.4817279,-0.613576
"1176","NewarkDHCW","110 William Street, Newark, NJ 07102",40.7345134,-74.1789969
"1177","MadisonVirology","Wisconsin, USA",43.7844397,-88.7878678
"1178","jeremycsnyder","Vancouver, BC",49.2827291,-123.1207375
"1179","BlueHenNat","California, Delaware",34.2504858,-118.5969506
"1180","ALZtivista","San Salvador, El Salvador",13.6929403,-89.2181911
"1181","QueensPHPM","Kingston, Ontario",44.2311717,-76.4859544
"1182","JacesJarsofHope","Wisconsin, USA",43.7844397,-88.7878678
"1183","Periodico5inco","Cd. Victoria, MX",23.7369164,-99.1411154
"1184","Tchepinhaa","guarulhos",-23.4543395,-46.5336678
"1185","richieteodia","Monterrey",25.6866142,-100.3161126
"1187","nomasmequejo","Distrito Federal, México",19.4326077,-99.133208
"1188","Faisalnaifaru","Maldives",3.202778,73.22068
"1189","TurismoEc","Ecuador",-1.831239,-78.183406
"1190","Ashley03278285","Nebraska, USA ",41.4925374,-99.9018131
"1192","MotherToBaby","North America",54.5259614,-105.2551187
"1193","BlueHenPhoebe","Newark, DE",39.6837226,-75.7496572
"1194","carloemme50","Forlì, Emilia Romagna",44.2227398,12.0407312
"1195","horstie","Nijmegen, The Netherlands",51.8448837,5.8428281
"1196","trinitykronlein","tx",31.9685988,-99.9018131
"1197","Arcsa_Ec","Guayaquil, Ecuador",-2.1709979,-79.9223592
"1198","PeronaLab","Glasgow, Scotland",55.864237,-4.251806
"1200","alonsob_exmsft","Seattle, WA",47.6062095,-122.3320708
"1202","_AreaDan","Cyclone Country",42.0237961,-93.6093761
"1203","rinaldysofwan","Jakarta",-6.2087634,106.845599
"1204","BagalueSunab","Trinidad and Tobago",10.691803,-61.222503
"1205","_lovelycms","19 | she/her ",34.7315083,-86.5898086
"1206","TurnerNovak","Grand Rapids, MI",42.9633599,-85.6680863
"1207","ThugPugMom","Bowling Green, KY",36.9685219,-86.4808043
"1208","MyBestestThing","Earth",37.2321077,-95.7243335
"1209","Novca12","Zemplén! ",48.4,21.4166999
"1210","infoitcultura","Italia",41.87194,12.56738
"1211","Percepcioon","Hermosillo,Sonora,México",29.0729673,-110.9559192
"1212","ZeClint","on dirait le sud",50.1359331,4.8261927
"1213","DMHospitalGroup","Ireland",53.1423672,-7.6920536
"1214","AztecaSiete","México",23.634501,-102.552784
"1215","PKO823","Canada",56.130366,-106.346771
"1216","ipacuhn","Toronto, Ontario",43.653226,-79.3831843
"1217","ZArtofWellness","California",36.778261,-119.4179324
"1218","JuanLuisGlzT","Monterrey, Nuevo León",25.6866142,-100.3161126
"1220","AfroVII","London. Lagos.",51.4273412,-0.0550886
"1221","AndorraCare","Selangor, Malaysia",3.0738379,101.5183469
"1222","nymedcollege","Valhalla, NY",41.0748188,-73.7751326
"1223","FrancPalm","Napoli ",36.3331041,-94.1790315
"1224","XMERIDIO78","Puglia, Italia",40.7928393,17.1011931
"1225","Alert_Monitor","Global",37.0329949,-95.6400855
"1226","alfonso_casi","Vitoria-Gasteiz, Spain",42.8591656,-2.6817918
"1227","PRI_Insurance","Roslyn, NY",40.7998227,-73.6509622
"1228","JulioMattus","Manaus-Am",-3.1190275,-60.0217314
"1229","SITNBoston","Boston, MA",42.3600825,-71.0588801
"1230","qeastman","Decatur, GA",33.7748275,-84.2963123
"1232","hunnomad","Budapest, Hungary",47.497912,19.040235
"1233","OneHealthUF","Gainesville, FL",29.6516344,-82.3248262
"1234","Salud_CZ2","Ecuador",-1.831239,-78.183406
"1235","3lla_L4QcFu3","NYC",40.7127753,-74.0059728
"1236","remiromi1","Roma, Lazio",41.8902259,12.5065278
"1237","ImpactUN","New York",40.7127753,-74.0059728
"1238","medpagetoday","New York, NY",40.7127753,-74.0059728
"1239","MeganoticiasSCR","Salina Cruz, Oaxaca",16.1842839,-95.2087625
"1240","f_purbawan","Semarang",-7.0051453,110.4381254
"1241","primeirahoramt","Rondonópolis - MT",-16.465423,-54.6387934
"1242","FavoriteGoat","In the barn!",41.9532177,-72.7863818
"1243","WildlifeDisease","Lawrence, Kansas",38.9716689,-95.2352501
"1244","painelpolitico","Brasília, Brazil",-15.826691,-47.9218204
"1245","PremierShowIT","Italia",41.87194,12.56738
"1246","Carolinaking81","celaya gto",20.5279612,-100.8112885
"1247","ruxnor","Antofagasta, Chile",-23.6509279,-70.3975022
"1248","hivsurvival","Kota Surabaya, East Java",-7.2574719,112.7520883
"1249","MansfieldNews1","Mansfield, Mass",42.0334565,-71.2190578
"1250","madrockworld","Italia",41.87194,12.56738
"1251","udarnik","Northern Hemisphere",43.214231,-77.438898
"1252","ReumaStat","Guayaquil, Ecuador",-2.1709979,-79.9223592
"1253","AdamPugh","London, UK",51.5073509,-0.1277583
"1254","OPirson","Bruxelles",50.8503396,4.3517103
"1255","carnimvora","Bogor, Jawa Barat",-6.5971469,106.8060388
"1256","_alexismccarthy","Portage, MI",42.2011538,-85.5800022
"1258","ReginaPhelps","San Francisco, CA",37.7749295,-122.4194155
"1259","rbarishansky","Pennsylvania, USA",41.2033216,-77.1945247
"1260","sxxfeniks_","Brasília, Brasil",-15.826691,-47.9218204
"1263","RoseSenan8","warsaw, poland",52.2296756,21.0122287
"1264","Salud_Hidalgo","Hidalgo, México",20.0910963,-98.7623874
"1265","angel42710","West Point, UT",41.1182767,-112.08411
"1266","Coleah","No. Central Missouri",38.97645,-92.328842
"1267","Fliff96","Philadelphia, PA",39.9525839,-75.1652215
"1268","ReporterosMayab","Mérida, Yucatán",20.9673702,-89.5925857
"1270","fernandoyt","NYC / MXCity",40.7127753,-74.0059728
"1271","JewelNature","Queensland Australia Global ",-27.4976238,153.0147336
"1272","omgdalton","Northern California",38.8375215,-120.8958242
"1273","clucylf","Monterrey, Nuevo León Mexico",25.6866142,-100.3161126
"1274","Notimex","México",23.634501,-102.552784
"1275","mmw_lmw","La Jolla, CA. USA",32.8328112,-117.2712717
"1276","HolgerKropp","Haderslev, Danmark",55.250072,9.48911
"1277","teranderss","Clavería, Azcapotzalco",19.4649276,-99.1802147
"1278","heckyessica","Dallas, TX",32.7766642,-96.7969879
"1279","VincentMele92","Salerno, Campania",40.6824408,14.7680961
"1280","hooponopono7","MÉXICO",23.634501,-102.552784
"1281","matteo_milan91","Quasi Italia",41.87194,12.56738
"1282","Yucatan_Informa","México, Mérida, Yucatán.",20.9673702,-89.5925857
"1283","SSM_Morelos","Morelos, México",18.6813049,-99.1013498
"1285","pat_ipica","Lombardia",45.4790671,9.8452433
"1286","PaoloAlberti17","Castelbaldo, Veneto",45.1249032,11.4563324
"1287","pipandbaby","Connecticut, USA",41.6032207,-73.087749
"1288","schneiderleonid","Frankfurt on the Main, Germany",50.1109221,8.6821267
"1289","abuenozu","México",23.634501,-102.552784
"1290","ensenadaonline","Ensenada B.C.",31.8667427,-116.5963713
"1291","313Altamimi","Baghdad, Iraq",33.315241,44.3660671
"1292","NOTIRIVAS","Mérida, Yucatán",20.9673702,-89.5925857
"1293","inward_eye","Leipzig",51.3396955,12.3730747
"1294","feelyourbest","Claremont, CA, USA",34.0966764,-117.7197785
"1295","INFORMATYUC","Mérida, Yucatán.",20.9673702,-89.5925857
"1296","ERamosPhD","Rockville, MD",39.0839973,-77.1527578
"1297","litalibar","Rio de Janeiro",-22.9068467,-43.1728965
"1298","trilenga","<U+65E5><U+672C>",36.204824,138.252924
"1299","bloody_eyeliner","Upside-Down ",45.499473,-122.653932
"1300","melerijenks","Carmarthen",51.85762,-4.312131
"1301","mmfbunny","Orlando, FL",28.5383355,-81.3792365
"1303","SsaldanhaNeto","Brazil",-14.235004,-51.92528
"1304","danielstefanski","Australia",-25.274398,133.775136
"1305","Corona_Pietro","Decimoputzu, Sardegna",39.3427645,8.8914256
"1306","mattstaggs","DC Metropolitan Area",39.1289725,-77.3783789
"1307","mikeyswalker","Twin Peaks",37.7235157,-97.2411054
"1308","FedeChloe","Italy",41.87194,12.56738
"1310","StefanBernstein","Italy / Milan",45.4642035,9.189982
"1311","Ptit__Lu","Turin, Piedmont",45.0703393,7.686864
"1312","mojerzgirl","from the back of beyond...",45.265937,-79.2126102
"1315","karibenape","Lima - Perú",-12.0463731,-77.042754
"1316","Wheretty","Finland",61.92411,25.7481511
"1317","spookybakemono","Naples - Italy",40.8517983,14.26812
"1319","NoahProoval","Montréal, Québec",45.5016889,-73.567256
"1320","libredevolar","Italia",41.87194,12.56738
"1321","TheJMSKitteh","IL",40.6331249,-89.3985283
"1322","BuntyBrown","Your Mom's House",39.7367329,-104.9794787
"1323","SilencingTrees","Portugal",39.399872,-8.224454
"1324","TapanuiFlu","New Zealand",-40.900557,174.885971
"1325","Fioredisaguaro","Italy",41.87194,12.56738
"1326","flowcare_","Omaha, NE",41.2565369,-95.9345034
"1327","Stefi282","Florence, Tuscany",43.7695604,11.2558136
"1328","YANKIEQUEBEK2","Viña del Mar, Chile",-33.0153481,-71.5500276
"1329","TV7Benevento","Benevento, Campania",41.1297613,14.7826208
"1330","delongarts","Zwolle, the Netherlands",52.5167747,6.0830219
"1331","AndreaCattani2","Lucca, Tuscany",43.8429197,10.5026977
"1332","Quebeccca","Ann Arbor, MI",42.2808256,-83.7430378
"1333","tamoensalsa","Isla Verde, USA",18.4255022,-66.0096099
"1334","mcvhaze","Virginia",37.4315734,-78.6568942
"1335","fl_west","Pinellas Park, FL",27.8428025,-82.6995443
"1336","dodena66","italia",41.87194,12.56738
"1338","TenthWondr","Root Chakra",41.411191,-122.1936871
"1339","SteelyClams","Ottawa, Ontario",45.4215296,-75.6971931
"1340","or__kelvin","Nairobi, Kenya",-1.2920659,36.8219462
"1342","TheIowaClinic","Central Iowa",41.8780025,-93.097702
"1343","cuneytozcan","London, England",51.5073509,-0.1277583
"1345","Vomit911","Michigan",44.3148443,-85.6023643
"1346","HRZManta","Manta - Manabí - Ecuador",-0.9676533,-80.7089101
"1347","Silvia31165","Rome, Lazio",41.9027835,12.4963655
"1349","AlboradaTixtla","Tixtla de Guerrero, Guerrero",17.567656,-99.3995924
"1350","glasslullabies","scotland",56.4906712,-4.2026458
"1352","YucatanEnCorto","Mérida Yucatán",20.9673702,-89.5925857
"1353","_LeMoog_","Germany",51.165691,10.451526
"1354","KimberlyMenegh2","Illinois, USA",40.6331249,-89.3985283
"1355","gallus_pallas","In the coop",33.1515505,-96.8345439
"1356","DYLocal","Mérida, Yucatán, México",20.9673702,-89.5925857
"1357","Mateusousaa_","São Bernardo do Campo, Brasil",-23.6898429,-46.5648481
"1358","erikneves","Brasília",-15.826691,-47.9218204
"1359","AdamMeier20","Fort Thomas, KY",39.0750607,-84.4471633
"1361","connors_md","Brigham and Women's Hospital, Dana Farber Cancer Institute, BOSTON",42.1330283,-71.5300405
"1363","ironlotus36","New Mexico, USA",34.5199402,-105.8700901
"1364","cymrocamden","europe",54.5259614,15.2551187
"1365","ingriddiamond","Mexico city",19.4326077,-99.133208
"1366","PedroAlec_11","Arroyo/ Humacao",18.1551337,-65.8203943
"1367","yucatanalinstan","Mérida Yucatán",20.9673702,-89.5925857
"1368","EvelynPringle","Wisconsin",43.7844397,-88.7878678
"1369","rustinmooredvm","Columbus, OH",39.9611755,-82.9987942
"1370","jennnn_idgaf","North Dakota, USA",47.5514926,-101.0020119
"1372","PERIODICORUTA","Tulancingo de Bravo,  Hidalgo",20.0904802,-98.3690922
"1373","natgeraldinee","monterrey | 16",25.6866142,-100.3161126
"1374","GalvaniM","Roma",36.0766378,-95.9036356
"1375","varesenews","Varese",45.8205989,8.8250576
"1376","soulfullofharry","London, England",51.5073509,-0.1277583
"1378","sportface2016","Italy",41.87194,12.56738
"1379","DiMarzio","Milano",39.0825197,-94.5823061
"1380","alba90yt","Mentone France",43.774481,7.49754
"1381","GwenSteffenDVM","Milford, OH",39.1753377,-84.2943821
"1382","_Cotu","Roma",36.0766378,-95.9036356
"1383","AnguloInforma","Durango, México",24.5592665,-104.6587821
"1384","judymorris3","Delaware, USA",38.9108325,-75.5276699
"1385","RichiNovela","Jakarta Capital Region",-6.2087634,106.845599
"1386","JustMeMatteo","Forlì, Emilia Romagna",44.2227398,12.0407312
"1387","UniradioInforma","Tijuana",32.5149469,-117.0382471
"1388","kbssidhu1961","Chandigarh, India",30.7333148,76.7794179
"1389","AndreaCavoti","Europa. Italia. Torino.",45.0703393,7.686864
"1390","TimesTranscript","Moncton, NB",46.0878165,-64.7782313
"1392","cherrywinedols","mexico • 16",19.4331734,-99.1427865
"1393","WomensHealthCT","Avon, CT",41.8096201,-72.8305154
"1394","HUniversitarioG","Guayaquil-Ecuador",-2.1709979,-79.9223592
"1395","PharmacyIcare","Edmonton, Alberta",53.544389,-113.4909267
"1398","dr_dmorgan","Baltimore, MD",39.2903848,-76.6121893
"1399","imago_mundi","Napoli, Italy",40.8517983,14.26812
"1400","let_heaven_open","Sicilia, Italia",37.5999938,14.0153557
"1401","pobier","Copenhagen, Denmark",55.6760968,12.5683372
"1402","CEVAXIN_PTY","Panama",8.537981,-80.782127
"1403","patrick_kri","Brædstrup",55.971645,9.611034
"1404","Ryan_Mac_Phd","Chapel Hill, NC",35.9131996,-79.0558445
"1405","DJGlittertitts","Maryland, USA",39.0457549,-76.6412712
"1406","realKyleOlbert","Washington, DC",38.9071923,-77.0368707
"1407","mad_sters","New York, NY",40.7127753,-74.0059728
"1410","t_point_uk","England, United Kingdom",52.3555177,-1.1743197
"1411","Alana48960097","Rio de Janeiro, Brasil",-22.9068467,-43.1728965
"1412","ohsinnerman","Am the frog down your back at the Carroll County picture show",39.5423418,-77.0564464
"1413","FranzDelCal","CDMX",19.4326077,-99.133208
"1414","Brittany_PA_C","Gainesville, FL",29.6516344,-82.3248262
"1415","ensenada","Ensenada, México.",31.8667427,-116.5963713
"1416","DanielComin","Tenerife España",28.2915637,-16.6291304
"1417","parabachim","Roma, Lazio",41.8902259,12.5065278
"1418","DoraKristina","Berlin",52.5200066,13.404954
"1419","Woland2485","Italia",41.87194,12.56738
"1420","thaniagal","Gdl || MX ",20.6596988,-103.3496092
"1421","estikasar","Sicily, Italy",37.5999938,14.0153557
"1422","cohdychristians","Ana",37.369891,-121.9300787
"1423","StabellBenn","Copenhagen, Denmark",55.6760968,12.5683372
"1424","EmilioCadernMne","México city.",19.4326077,-99.133208
"1425","mehravarr","Lahore, Pakistan",31.5203696,74.3587473
"1426","Vincenzo_Vita","Roma",36.0766378,-95.9036356
"1427","LACRONICA_LOCAL","Mexicali, Baja California",32.6245389,-115.4522623
"1428","ECOSYEXPRESION","Oaxaca, México.",17.0542297,-96.7132304
"1429","IlaEf","Milan, Italy",45.4642035,9.189982
"1430","FrkGiovanetti","Alba, Italy",44.7009153,8.0356911
"1431","cristinapecchio","Milano",39.0825197,-94.5823061
"1432","DraKeillaFr","Moema, São Paulo",-23.6020214,-46.6721032
"1433","Lalterego21","Marche, Italia",43.5058744,12.989615
"1435","HIAyoraLoja","Loja - Ecuador",-4.0078909,-79.2112769
"1436","GreenLPharmaUK","Saint Helens, England",53.456307,-2.737095
"1437","dadwithabeard","Lincoln",40.813616,-96.7025955
"1438","ViraBurnayeva","NoVA, USA",45.4604,-122.788377
"1440","HPGLatacunga","Latacunga, Ecuador",-0.931556,-78.60585
"1443","RiesHunter","Madison, WI",43.0730517,-89.4012302
"1444","FrMaselli","Rome, Lazio",41.9027835,12.4963655
