"","screenName","location","latitude","longitude"
"856","LocumsInc","Georgia, USA",32.1656221,-82.9000751
"857","SanfaRadio","São Félix do Araguaia, Brasil",-11.6175316,-50.6662379
"858","oDitozo","Manaus/Am",-3.1190275,-60.0217314
"859","pedrosousasl","Brumado, Brasil",-14.1968614,-41.6809724
"860","DelegadoPablo_","Manaus, Brasil",-3.1190275,-60.0217314
"861","Gustjackmonth","Manaus",-3.1190275,-60.0217314
"862","mateeusarjo","Manaus, Brasil",-3.1190275,-60.0217314
"863","Diiogovieira","Brazil",-14.235004,-51.92528
"864","CARAPACHOX","PUNto fijo",11.711511,-70.1813018
"865","the_hindu","Chennai, India",13.0826802,80.2707184
"866","gmtin5","Odessa, Ukraine",46.482526,30.7233095
"867","Eurosurveillanc","Stockholm, Sweden",59.3293235,18.0685808
"868","vicelideranca","Brazil",-14.235004,-51.92528
"869","hashBengaluru","Bangalore",12.9715987,77.5945627
"870","NewsStoryIndia","India",20.593684,78.96288
"871","Artistic_LH","Stretford End, 2nd tier",53.4630589,-2.2913401
"872","bxrrz","Manaus, Brazil",-3.1190275,-60.0217314
"873","DrSeraJames","Cambridge, UK",52.205337,0.121817
"874","evrendede","<U+0395><U+03BB><U+03BB><U+03AC><U+03C2>",39.074208,21.824312
"875","SumitraRoyTOI","Mumbai, Maharashtra",19.0759837,72.8776559
"876","coastaldigest","Mangaluru, India",12.9141417,74.8559568
"877","Arifbas42845571","Repalle, India",16.0174248,80.8294747
"878","katebrushh","Erieau",42.2600092,-81.9156736
"879","MarcelAlexandre","Manaus - Am",-3.1190275,-60.0217314
"880","oneindiatelugu","<U+0C2C><U+0C46><U+0C02><U+0C17><U+0C33><U+0C42><U+0C30><U+0C41>",12.9715987,77.5945627
"881","bangalore_pulse","Bangalore",12.9715987,77.5945627
"882","penogb","Amazonas, Brazil",-3.4168427,-65.8560646
"883","nishitrip1997","<U+092E><U+0927><U+094D><U+092F> <U+092A><U+094D><U+0930><U+0926><U+0947><U+0936>, <U+092D><U+093E><U+0930><U+0924><U+0001F1EE><U+0001F1F3>",22.9734229,78.6568942
"884","radfemy","Amazonas, Brasil",-3.4168427,-65.8560646
"885","netherworldly","Manaus, Brasil",-3.1190275,-60.0217314
"886","OneindiaKannada","Bangalore",12.9715987,77.5945627
"887","CamilaL21545728","Lábrea-Am",-8.6977958,-65.475736
"888","citizenkrule","Manaus",-3.1190275,-60.0217314
"889","thsolvr","Manaus, Brasil",-3.1190275,-60.0217314
"890","apanselmo","Amazonas, Brasil",-3.4168427,-65.8560646
"891","katatxt","Manaus, Brasil",-3.1190275,-60.0217314
"892","plzkillmeaaaaaa","Tá na Disney",NA,NA
"893","MonsterHighnes","Manaus-AM/Slz-MA",-3.1190275,-60.0217314
"894","renanvevo","manaus, am <U+0001F1E7><U+0001F1F7>",-3.1190275,-60.0217314
"895","jessicaatavares","Manaus, Amazonas - Brasil",-3.1190275,-60.0217314
"896","DharmendraBihar","New Delhi",28.6139391,77.2090212
"897","tonyanytime247","Miami",25.7616798,-80.1917902
"898","caralhiborio","Manaus, Brasil",-3.1190275,-60.0217314
"899","princesagiob","Manaus, Brazil",-3.1190275,-60.0217314
"900","thigsdiamonds","Manaus, Brasil",-3.1190275,-60.0217314
"901","NicoRobin___","sunny, a procura do one piece",NA,NA
"902","1girassoll","Manaus, Brasil",-3.1190275,-60.0217314
"903","OlavoSalles","Manaus, Brasil",-3.1190275,-60.0217314
"904","giovanabtst","Manaus, Brasil",-3.1190275,-60.0217314
"905","ShohamTxID","Baltimore, MD",39.2903848,-76.6121893
"906","hvyden92","Manaus, Brasil",-3.1190275,-60.0217314
"907","alencar_ge","Manaus, Brazil",-3.1190275,-60.0217314
"908","armandinholindo","Manaus, Brasil",-3.1190275,-60.0217314
"909","curse_collector","Toronto, Ontario",43.653226,-79.3831843
"910","theanafreire","Manaus, Brasil",-3.1190275,-60.0217314
"911","angel_xavier30","Brasil manaus-am",-3.1190275,-60.0217314
"912","zzzzzzzzyn","Manaus, Brasil",-3.1190275,-60.0217314
"913","ceam84","Manaus - AM",-3.1190275,-60.0217314
"914","Djoelms2","Manaus, Brazil",-3.1190275,-60.0217314
"915","_tlucass","Manaus, Brasil",-3.1190275,-60.0217314
"916","ravinechase","Brasil",-14.235004,-51.92528
"917","dna","India",20.593684,78.96288
"918","cluhp","092",39.0080755,-94.2699061
"919","cinnamongall","mao, infj, leão",NA,NA
"920","2bIunted","Manaus, Brazil",-3.1190275,-60.0217314
"921","marxelamosh","United States",37.09024,-95.712891
"922","whogabrieu","Manaus, Brasil",-3.1190275,-60.0217314
"923","WillWolff_am","Manaus - AM",-3.1190275,-60.0217314
"924","debst4n","Manaus, Amazonas",-3.1190275,-60.0217314
"925","svtfavies","https://kyung-so.tumblr.com",34.0607645,-118.3016812
"926","ianfbassi","Zona sul ",-22.9549425,-43.1892443
"927","_rafaellimab","Manaus,Amazonas",-3.1190275,-60.0217314
"928","victorbpina","Friendzone",NA,NA
"929","estermouras","Manaus, Amazonas",-3.1190275,-60.0217314
"930","Thalitalmeid","Manaus, Brasil",-3.1190275,-60.0217314
"931","akitaasvt","caratland",NA,NA
"932","poolypoc","Brasil",-14.235004,-51.92528
"933","OLyonnais_Rafa","Strasbourg, Alsace",48.5734053,7.7521113
"934","janemargplis","Manaus",-3.1190275,-60.0217314
"935","MatekoNakamura_","Manaus, Brasil",-3.1190275,-60.0217314
"936","ReginaPhelps","San Francisco, CA",37.7749295,-122.4194155
"937","BichaLesa","Manaus, Brasil",-3.1190275,-60.0217314
"938","dafucman","Manaus, Brasil",-3.1190275,-60.0217314
"939","PoetryAlive","Asheville, NC",35.5950581,-82.5514869
"940","PoliticusGallia","En exil politique",NA,NA
"941","obstudionet","Auckland [NZ]-Tours (37) / Royan (17) [FR]",-36.8484597,174.7633315
"942","udahnisrbiju7","<U+0411><U+0435><U+043E><U+0433><U+0440><U+0430><U+0434>",44.786568,20.4489216
"943","feedacio","Brasil",-14.235004,-51.92528
"944","alcast7_","Amazonas, Brazil",-3.4168427,-65.8560646
"945","digiezone","United States",37.09024,-95.712891
"946","OWildeLarry","@blueygreenylove <U+0001F3E0>",NA,NA
"947","blueygreenylove","@OWildeLarry <U+0001F3E0>",NA,NA
"948","rayanesgarcia","Manaus, Brazil",-3.1190275,-60.0217314
"949","Sadcohoolic","Manaus, Brasil",-3.1190275,-60.0217314
"950","cavetownz","manaus",-3.1190275,-60.0217314
"951","pesinchados","Manaus, Brasil",-3.1190275,-60.0217314
"952","HelenAnn16","Virginia, USA",37.4315734,-78.6568942
"953","essentialninja","Ketchikan, AK",55.3422222,-131.6461112
"954","_julianarolim","Manaus",-3.1190275,-60.0217314
"955","9O7ICE","J, J, K, H eternal ult<U+03B9>mated ~",NA,NA
"956","J94WON","· onebin · jbum · shwmla ·",31.1048145,77.1734033
"957","SwineFluFlash","London",51.5073509,-0.1277583
"958","JulioMattus","Manaus-Am",-3.1190275,-60.0217314
"959","AloisioRibeir12","Noroeste, BRASIL",-14.235004,-51.92528
"960","claitonfff","Manaus, Brazil",-3.1190275,-60.0217314
"961","MartinFierro769","Lyon, France",45.764043,4.835659
"962","LJLMD","Nashville, TN",36.1626638,-86.7816016
"963","rholaanda","Manaus - Am",-3.1190275,-60.0217314
"964","natygmx","Manaus, Brasil",-3.1190275,-60.0217314
"965","veatmegan","Your mothers box ",NA,NA
"966","erikneves","Brasília",-15.826691,-47.9218204
"967","higorleomota","Manaus-Am",-3.1190275,-60.0217314
"968","naanoo_com","Berlin",52.5200066,13.404954
"969","connors_md","Brigham and Women's Hospital, Dana Farber Cancer Institute, BOSTON",42.1330283,-71.5300405
"970","hyytz","cyber ghetto.",NA,NA
"971","Lumaldit4","Manaus, Brazil",-3.1190275,-60.0217314
"972","sescandonm","Coyoacán, Distrito Federal",19.3437444,-99.1561883
"973","ohamikchi","Manaus, Amazonas",-3.1190275,-60.0217314
"974","ArcaneRuin","Manaus, Amazonas",-3.1190275,-60.0217314
"975","juliadechinelo","Manaus, Brasil",-3.1190275,-60.0217314
"976","iasminsena_","Manaus, Brasil",-3.1190275,-60.0217314
"977","mariissamota","Manaus, Brasil",-3.1190275,-60.0217314
"978","minorinha","Manaus, Brasil",-3.1190275,-60.0217314
"979","uncloakio","EOS Blockchain",NA,NA
"980","litletmix","mao",49.2787559,-123.0989242
"981","yak_sz","Manaus - AM",-3.1190275,-60.0217314
"982","r3becaa_","Manaus, Brasil",-3.1190275,-60.0217314
"983","ds_odaniel","Brasil",-14.235004,-51.92528
"984","Ryan_Mac_Phd","Chapel Hill, NC",35.9131996,-79.0558445
"985","AmazonasGoverno","Manaus, Brazil",-3.1190275,-60.0217314
"986","RODCANDY1","Konoha",19.3910559,-98.9835655
"987","xalmeidx","Konoha",19.3910559,-98.9835655
"988","BiosensorPapers","Canada",56.130366,-106.346771
"989","RaghuSripada","Remote worker on the move",NA,NA
"990","4Deplorables","Traveling the USA+",43.2136626,-77.439723
"991","tiagotheworld","manaus",-3.1190275,-60.0217314
"992","fah_resende","A world alone we are alone",NA,NA
"993","ThepharmaTime","Bengaluru, India",12.9715987,77.5945627
"994","fbbsjc00","São José dos Campos, Brasil",-23.223701,-45.9009074
"995","Sofiamamalinga","Athens -Greece",37.9838096,23.7275388
"996","Fabricio_tita","Brazil",-14.235004,-51.92528
"997","caduvieiras","Manaus, Brasil",-3.1190275,-60.0217314
"998","Adriana19932001","México",23.634501,-102.552784
"999","brumarsz","Manaus, Brazil",-3.1190275,-60.0217314
"1000","lorescrf","Manaus, Brasil",-3.1190275,-60.0217314
"1001","MARCOADOLFS1","Manaus - Amazonas - Brasil",-3.1190275,-60.0217314
"1002","_whomewhy","Manaus, Brasil",-3.1190275,-60.0217314
"1003","inokura","<U+5927><U+5B57><U+5927><U+8535><U+5B57><U+732A><U+5009>@<U+4E5D><U+5DDE>",33.8467263,130.8224741
"1004","__wildgrx","MAO",49.2787559,-123.0989242
"1005","academorosario","davoli",38.6491651,16.4857439
"1006","Masoomladka4","nashe me",NA,NA
"1007","abhishekjain129","Gurgaon",28.4594965,77.0266383
"1008","citizenmatters","India",20.593684,78.96288
"1009","batmacumbax","manaus",-3.1190275,-60.0217314
"1010","2Anagnostou","Ioannina, Greece",39.6650288,20.8537466
"1011","GioNunes4","Manaus, Brazil",-3.1190275,-60.0217314
"1012","Siddhar16332804","Gorakhpur, India",29.4438165,75.6702647
"1013","nxcturral","Jimmie Park handsome husband",NA,NA
"1014","GdpnS","Potsdam (Brandenburg)",52.3905689,13.0644729
"1015","patoulax","Madrid.",40.4167754,-3.7037902
"1016","OneHealthNews","USA",37.09024,-95.712891
"1017","ebcnarede","Brasil",-14.235004,-51.92528
"1018","brunolevindo","Manaus, Brazil",-3.1190275,-60.0217314
"1019","Iamchronicpain","Colorado, USA",39.5500507,-105.7820674
"1020","LeilaHatje","Marília, Brazil",-22.2175825,-49.9505215
"1021","gazzettamantova","mantova, Italy",45.1564168,10.7913751
"1022","mohit_rf","Gurgaon",28.4594965,77.0266383
"1023","4NERO4EVER","Italianiii! ...",NA,NA
"1024","LoureiroAriella","Brasil",-14.235004,-51.92528
"1025","Newmillz","Las Vegas, NV",36.1699412,-115.1398296
"1026","hojetemrock","Manaus - Brazil",-3.1190275,-60.0217314
"1027","DelthiaRicks","New York",40.7127753,-74.0059728
"1028","WanjiruNjugi","Nakuru, Kenya",-0.3030988,36.080026
"1029","gueixxa","Manaus, Brazil",-3.1190275,-60.0217314
"1030","Savoieball","Savoie",45.4932045,6.4724
"1031","KJBUKU","United States",37.09024,-95.712891
"1032","frank_l_in","Manaus, Amazonas",-3.1190275,-60.0217314
"1033","yurishenrique","Natal, Brazil",-5.7792569,-35.200916
"1034","lahealthequity","Baton Rouge, LA",30.4514677,-91.1871466
"1035","ellen_mafra","Manaus, Amazonas",-3.1190275,-60.0217314
"1036","Starshadw","In the Dreaming",47.667344,-122.3127747
"1037","pideso_vi","Manaus, Brazil",-3.1190275,-60.0217314
"1038","alfredoo666","cdmx",19.4326077,-99.133208
"1039","_bielfreitas2","Manausterdã",NA,NA
"1040","yveex","Manaus-Am",-3.1190275,-60.0217314
"1041","GleendaLopes_","Manaus-Am",-3.1190275,-60.0217314
"1042","raywnetals","Manaus, Brasil",-3.1190275,-60.0217314
"1043","DudaPJ","092",39.0080755,-94.2699061
"1044","Rebbys_"," Manaus",-3.1190275,-60.0217314
"1045","borboIeta","hogwarts",28.4722475,-81.4736377
"1046","winchestxrs_","Manaus, Brazil",-3.1190275,-60.0217314
"1047","ruauch_","Manaus <U+0001F333>",-3.1190275,-60.0217314
"1048","DrIanWeissman","Milwaukee, WI",43.0389025,-87.9064736
"1049","EC_Carstens","Columbus, Georgia",32.4609764,-84.9877094
"1050","IllinoisRx","Illinois, USA",40.6331249,-89.3985283
"1051","mitdoc","Roanoke, VA",37.2709704,-79.9414266
"1052","kalissiaa","Manaus, Brasil",-3.1190275,-60.0217314
"1053","WoodardHortense","anywhere USA",39.9856733,-75.3136357
"1054","AnaLima_lv","Manaus, Am",-3.1190275,-60.0217314
"1055","starwrays","Manaus, Brasil",-3.1190275,-60.0217314
"1056","eudoardog","Manaus",-3.1190275,-60.0217314
"1057","gueerini","Manaus, Brasil",-3.1190275,-60.0217314
"1058","I_M_VeerBhadra","Reality",37.032872,-95.6318183
"1059","ofaial","Manaus, Brasil",-3.1190275,-60.0217314
"1060","nay_saetre","no coração do @danielseavey",NA,NA
"1061","musketeerinc","Trinidad and Tobago",10.691803,-61.222503
"1062","jufromhell","Manaus, AM - Brazil",-3.1190275,-60.0217314
"1063","paulusulmuadib","Manaus Brasil",-3.1190275,-60.0217314
"1064","mikamala","Seattle, WA",47.6062095,-122.3320708
"1065","phgl","Strawberry Fields",40.7757506,-73.9752147
"1066","BrasilianoBeze1","Rio Grande do Norte. Brasil.",-5.4025803,-36.954107
"1067","MeliszahSez","California City, California",35.125801,-117.9859038
"1068","drjewilliams","Sarasota, FL",27.3364347,-82.5306527
"1069","MonifaThomas1","Dallas, TX",32.7766642,-96.7969879
"1070","chapoguilhermo","Brasil",-14.235004,-51.92528
"1071","toalice_","no seu coração",NA,NA
"1072","TokedIconoclast","Islamabad, Pakistan",33.6844202,73.0478848
"1073","le_bon_gars","Ile-de-France, France",48.8499198,2.6370411
"1074","lieholiveira","Roraima, Brasil",2.7375971,-62.0750998
"1075","emihhayla","Boa Vista, Brazil",2.8235098,-60.6758331
"1076","Pat_Riot_72","Terre Sistema solare Milky way",NA,NA
"1077","buryafriendw","Manaus, Brasil",-3.1190275,-60.0217314
"1078","leicamsial","Manaus, Brazil",-3.1190275,-60.0217314
"1079","getawaycarol","over the hills and far away",NA,NA
"1080","cfariasviana","Manaus, Brasil",-3.1190275,-60.0217314
"1081","bangtanytime","<U+300C>yoonminjin <U+2661> afnj <U+2661> books<U+300D>",40.0583238,-74.4056612
"1082","benignolul","Brazil",-14.235004,-51.92528
"1083","janaebarros_","Manaus, Brasil",-3.1190275,-60.0217314
"1084","DeidreEversull","Los Osos, CA",35.3072291,-120.8384093
"1085","macena221B","Manaus, Brasil",-3.1190275,-60.0217314
"1086","zzoiuda_","Manaus, Brazil",-3.1190275,-60.0217314
"1087","AlexMars23","Manchester, NH",42.9956397,-71.4547891
"1088","cmclymer","Washington, D.C.",38.9071923,-77.0368707
"1089","beccaalfaia","Manaus, Brasil",-3.1190275,-60.0217314
"1090","lamegoy","Manaus",-3.1190275,-60.0217314
"1091","espetaculared","Tártaro",NA,NA
"1092","gabimello_","Manaus, Amazonas",-3.1190275,-60.0217314
"1093","vanessanmarques","Manaus, Amazonas",-3.1190275,-60.0217314
"1094","lilithasfuck","Manaus, Brasil",-3.1190275,-60.0217314
"1095","DrOscarOrtega22","Dominican Republic",18.735693,-70.162651
"1096","INgoatqueen","Oklahoma, USA",35.0077519,-97.092877
"1097","yadjuly","Manaus ",-3.1190275,-60.0217314
"1098","peacelily1121","United States",37.09024,-95.712891
"1099","djcbiazin","day •carol •cc •joana •anavit",NA,NA
"1100","problematique_e","Manaus, Brasil",-3.1190275,-60.0217314
"1101","saglik_doktoru","profesyonel tip ve bilim",NA,NA
"1102","PappasXA","<U+0391><U+03A4><U+03A4><U+0399><U+039A><U+0397>",38.0457568,23.8584737
"1103","4XQEa2OvgiXKhLs","Moscow, Russia",55.755826,37.6172999
"1104","valmag_","Brasil",-14.235004,-51.92528
"1105","goddessnake_","Manacapuru, Brasil",-3.2897455,-60.6320881
"1106","tuocecv","Greece",39.074208,21.824312
"1107","BalluGururaj","BANGALORE",12.9715987,77.5945627
"1108","Jeannotlapinou","Casablanca, Grand Casablanca",33.5731104,-7.5898434
"1109","AVESA2016","Spain",40.463667,-3.74922
"1110","YNews_DE","Germany",51.165691,10.451526
"1111","_ecbc_","Paris, France",48.856614,2.3522219
"1112","parafarooq","Pulwama",33.8716117,74.8945692
"1113","CommunityBandra","Bandra West, Mumbai",19.0606917,72.8362497
"1114","horadevacinar","Sao Paulo, Brazil",-23.5505199,-46.6333094
"1115","maumaufr","MAO",49.2787559,-123.0989242
"1116","natachata","Brasil",-14.235004,-51.92528
"1117","FosterTheBitch","Manaus, Brasil",-3.1190275,-60.0217314
"1118","dRxuggist","Cleveland, OH",41.49932,-81.6943605
"1119","BertrandSandjo2","Lubbock, TX",33.5778631,-101.8551665
"1120","milax01","Manaus, Brazil",-3.1190275,-60.0217314
"1121","marcusrg","Nova Friburgo",-22.2887261,-42.5340796
"1122","jkathranee","RAJNANDGAON, INDIA",21.0971034,81.0302222
"1123","vegaslightxs","<U+273A> <U+03A8> ||-// <U+262C> <U+0493><U+0336><U+1D18><U+0336><U+1D07><U+0336>",NA,NA
"1124","deyitasay","San Luis Potosí",22.1564699,-100.9855409
"1125","jjjgio","Manaus, Amazonas",-3.1190275,-60.0217314
"1126","crx7__","Manaus, Brazil",-3.1190275,-60.0217314
"1127","maxxmiranda","Manaus, Am (Arctic Monkeys)",-3.1190275,-60.0217314
"1128","clysmmanribeiro","Manaus, Brasil",-3.1190275,-60.0217314
"1129","enigmaprashanth","bangalore",12.9715987,77.5945627
"1130","imgujarat","Ahmedabad City, India",23.022505,72.5713621
"1131","suvarnanewstv","Bengaluru",12.9715987,77.5945627
"1132","apsza22","se doeu, o problema é seu.",NA,NA
"1133","GlauciiAlencar","Manaus, Brasil",-3.1190275,-60.0217314
"1134","vousmayvoyez","94 pride",NA,NA
"1135","gryffndx","paris dos trópicos",-3.1190275,-60.0217314
"1136","Now4NI","Offaly",53.2356871,-7.7122229
"1137","orbitnwdy","Manaus, Brasil",-3.1190275,-60.0217314
"1138","ferraro_","CGR/MS - Piracicaba/SP, Brasil",-20.4697105,-54.6201211
"1139","juarezlimaf","Manaus, Brasil",-3.1190275,-60.0217314
