"","screenName","location","latitude","longitude"
"526","safe_effective","Far",40.0990366,-88.2216115
"528","AVN_Choice","Australia",-25.274398,133.775136
"529","GidMK","Sydney, New South Wales",-33.8688197,151.2092955
"530","mcneilljanet1","Toronto",43.653226,-79.3831843
"531","NNutritionista","Toronto, Ontario",43.653226,-79.3831843
"533","AgBioWorld","Alabama, USA",32.3182314,-86.902298
"534","BIODeutschland","Berlin",52.5200066,13.404954
"535","Alice_Gines","Maryland",39.0457549,-76.6412712
"536","summedupcanada","Ontario, CA",34.0633443,-117.6508876
"537","Jsmithjax","Florida ",27.6648274,-81.5157535
"538","amanda_pompili","Pawtucket, RI",41.878711,-71.3825558
"539","msfergie_sjs","Vancouver, BC",49.2827291,-123.1207375
"540","sugoistudies","Indianapolis, IN",39.768403,-86.158068
"541","SeatoSkyLAW","Vancouver, British Columbia",49.2827291,-123.1207375
"544","LucyMayCincy","Cincinnati,Ohio",39.1031182,-84.5120196
"545","AmeshAA","Pittsburgh, Baltimore, NYC",40.7127753,-74.0059728
"546","CarolynShimmin","Winnipeg,Manitoba",49.895136,-97.1383744
"547","carlsmythe","Sheffield",53.381129,-1.470085
"548","jpaint","Alberta",53.9332706,-116.5765035
"551","rob_belcher","Seattle, WA",47.6062095,-122.3320708
"553","Maure_a_Ottawa","Ottawa. Ontario. Canada",45.4215296,-75.6971931
"554","Scotty_Evil","Coquitlam, BC Canada",49.2837626,-122.7932065
"555","El_racionalista","Monterrey",25.6866142,-100.3161126
"556","a_pogoutse","Toronto, Ontario",43.653226,-79.3831843
"557","ryanottob","Toronto",43.653226,-79.3831843
"558","FarmFairyCrafts","Oregon, USA",43.8041334,-120.5542012
"559","WCCrannell","Portland, OR",45.5122308,-122.6587185
"561","IrishI68","Fallon, Nevada",39.4748693,-118.7770407
"563","erictleung","Portland, OR",45.5122308,-122.6587185
"564","trapdinawrpool","Etobicoke",43.6204946,-79.5131983
"566","MasonACobb","North Carolina",35.7595731,-79.0192997
"567","amritacs__","Trinidad and Tobago",10.691803,-61.222503
"568","Montrealpage","Montreal",45.5016889,-73.567256
"569","EcoTopicalNews","Planet Earth",41.909611,-87.771964
"570","edwartica","Portland, Oregon",45.5122308,-122.6587185
"571","wyrwolf","Victoria, BC",48.4284207,-123.3656444
"572","iitoLifeScience","Bremen, Germany",53.0792962,8.8016936
"573","PrimeShade","now here",51.3689461,-0.3824197
"574","kimberlyjrb","Valrico, Florida",27.9462615,-82.2420317
"575","je_nomad","Toronto",43.653226,-79.3831843
"577","WWT_Watchmen","Flat Earth",37.6985324,-97.441091
"578","zoomberiq","Pennsylvania, USA",41.2033216,-77.1945247
"580","CNHealthyNation","Cherokee Nation",36.7433229,-95.98991
"581","POLITICOPro","Arlington, Va.",38.8816208,-77.0909809
"582","JorgeForever","Sao Paulo / Tokyo / Zurich / Delhi",-23.5505199,-46.6333094
"583","BonnieO54284341","Philadelphia, PA",39.9525839,-75.1652215
"584","thiafinart","Pioneer, CA",38.4318551,-120.5718719
"586","QUnitedWeStand2","Spokane, WA",47.6587802,-117.4260465
"587","TigressLilly1","Outer Space",41.3535161,-72.9254428
"588","NicklausXOXO","Earth",37.2321077,-95.7243335
"589","tracyhutchsgt","United States, Earth",34.2331373,-102.4107493
"590","DuvalJodi","Seattle, beautiful Puget Sound",47.7189674,-122.2946304
"591","crob1611","Swain NY",42.4778443,-77.8533322
"592","iXeno","SF Bay Area",37.8271784,-122.2913078
"593","KellyAnnSpencer","Inland Empire",34.9592083,-116.419389
"594","rl93930","California, USA",36.778261,-119.4179324
"595","EsbenRasmussen","Aarhus, DK",56.162939,10.203921
"596","T_Nenninger","Bali, Indonesia",-8.3405389,115.0919509
"597","JP1958S","New Jersey, USA",40.0583238,-74.4056612
"598","klovephx","Phoenix, AZ",33.4483771,-112.0740373
"599","wrair","Silver Spring, Maryland",38.9906657,-77.026088
"600","BagalueSunab","Trinidad and Tobago",10.691803,-61.222503
"601","gramakav","Idaho, USA",44.0682019,-114.7420408
"602","roxothestache","toronto",43.653226,-79.3831843
"603","IamOneFitBody","NYC",40.7127753,-74.0059728
"604","bccfe","Vancouver, BC",49.2827291,-123.1207375
"605","MRogersWrites","Waynesville, NC",35.4887145,-82.9887477
"606","drea_aguilar7","Des Moines, IA",41.5868353,-93.6249593
"607","ABC5FOX9","Yuma, AZ",32.6926512,-114.6276916
"608","lippard","Phoenix",33.4483771,-112.0740373
"610","13OnYourSide","Yuma, AZ/El Centro, CA",32.6926512,-114.6276916
"611","KYMA11","Yuma, Arizona ",32.6926512,-114.6276916
"612","JayWStap","Thunder Bay, Ontario",48.3808951,-89.2476823
"613","AmberOwens18","Manvel, Texas USA",29.4627365,-95.357994
"614","jwoodgett","Toronto",43.653226,-79.3831843
"615","alisontraumaRN","London, Ontario",42.9849233,-81.2452768
"616","WYMT","Hazard, KY",37.24954,-83.1932284
"618","k_2_da_r_2_da_v","Edmonton, Alberta",53.544389,-113.4909267
"619","UnkelFred","Nova Scotia, Canada.",44.6819866,-63.744311
"620","riconfidential","Richmond, CA",37.9357576,-122.3477486
"621","Immunize_USA","Houston, TX",29.7604267,-95.3698028
"622","HelenGLovesTea","Colorado, USA",39.5500507,-105.7820674
"624","allentien","Baltimore, <U+5730><U+7403>, Cape Breton      P(A|B)=P(B|A)P(A)/P(B)",39.2903848,-76.6121893
"625","kittypurrzog","Seattle, WA",47.6062095,-122.3320708
"626","BSelander","Philadelphia, PA",39.9525839,-75.1652215
"627","PplOverPolitics","Everywhere",33.7589188,-84.3640829
"628","DePaulLaw","Chicago, Illinois",41.8781136,-87.6297982
"629","mrzihsnn","Atas Awan",-8.392276,115.26313
"630","cocovnte","London<U+0001F1EC><U+0001F1E7>//m/ jennifer<U+0001F497>",51.5073509,-0.1277583
"631","mapuamicro","Mapúa Intramuros",14.5905251,120.9781245
"632","BatesWellness","Plano, TX",33.0198431,-96.6988856
"633","HislopMD","West Vancouver, British Columbia",49.3286251,-123.1601982
"634","AntoinetteZim13","Texas, USA",31.9685988,-99.9018131
"635","NewsCanadaV","JAPAN",36.204824,138.252924
"636","tony_purcell8","Victoria, Australia",-37.4713077,144.7851531
"637","OtherVaccines","New South Wales, Australia",-31.2532183,146.921099
"638","JimW_in_NM","SOUTHWEST",36.1908813,-95.8897448
"641","keizolebos19","France",46.227638,2.213749
"642","CarissaBonham","Hillsboro, OR",45.5200114,-122.9365835
"643","AustraliaUNDPR","New York, NY",40.7127753,-74.0059728
"644","usmade100","South Carolina, USA",33.836081,-81.1637245
"645","LynCamWil","Tucson, Arizona",32.2226066,-110.9747108
"646","slapthisbutt","Earth",37.2321077,-95.7243335
"647","GigiBowman","Port St Lucie, FL",27.2730492,-80.3582261
"649","MPRnews","Minnesota",46.729553,-94.6858998
"650","marieAn72486017","Louisiana, USA",30.9842977,-91.9623327
"651","epochchanger","California, USA",36.778261,-119.4179324
"652","Shalmaa","Timur Jauh",38.7945952,106.5348379
"653","26point2FoCo","Colorado, USA",39.5500507,-105.7820674
"654","healthydriven","Naperville and Elmhurst",41.8994744,-87.9403418
"655","panoramateam","Seattle, WA",47.6062095,-122.3320708
"656","painefultruths","Madison, WI",43.0730517,-89.4012302
"658","esmartme","Digital World",49.2637173,-123.1365107
"662","gastrocuba","Habana, Cuba",23.1135925,-82.3665956
"663","sbuchbinder","Baltimore, MD",39.2903848,-76.6121893
"664","blue_yarn","Illinois, USA",40.6331249,-89.3985283
"665","Vemdezapcaralho","Andromeda",35.3865696,-97.413589
"666","dominiquearossi","Portland, Ore. ",45.5122308,-122.6587185
"667","kramer30","Southern California",34.9592083,-116.419389
"668","amanda7085","Somewhere in  Ga<U+0001F351>",32.1656221,-82.9000751
"669","downunderabc123","The Netherlands",52.132633,5.291266
"670","aishaonearth","earth",37.2321077,-95.7243335
"672","cacoethes_carpe","Canada",56.130366,-106.346771
"673","NightShiftMD","Toronto",43.653226,-79.3831843
"674","AACMaven","Brooklyn, NY",40.6781784,-73.9441579
"675","OccuWorld","Earth",37.2321077,-95.7243335
"676","FutureOfTalent","Virtual",38.8996225,-95.3154114
"677","DrToddWo","Pittsburgh, PA",40.4406248,-79.9958864
"678","BletschW","Near Canton, OH",40.7989473,-81.378447
"679","drlesleybarron","Limehouse, Ontario",43.637301,-79.979649
"680","sarah_martin_19","Knoxville, IA",41.320343,-93.09967
"682","2Awarrior","Florida",27.6648274,-81.5157535
"683","Simfly1","Dubai, United Arab Emirates",25.2048493,55.2707828
"684","mard_san","Iksan & fukuoka",35.9482858,126.9575991
"685","Williams_T_C","Edinburgh, Scotland",55.953252,-3.188267
"686","Medimobile1","Australia",-25.274398,133.775136
"687","kare11","Minneapolis, MN",44.977753,-93.2650108
"688","BioCentury","Redwood City, CA",37.4852152,-122.2363548
"689","sueshoe29","Sun City West,AZ",33.6619819,-112.3412726
"690","iBoldNews","New York",40.7127753,-74.0059728
"691","tomjames206","Seattle",47.6062095,-122.3320708
"693","philiphere","vancouver",49.2827291,-123.1207375
"694","barryqut1","Washington, DC",38.9071923,-77.0368707
"695","JOCOHealth","Olathe, KS",38.8813958,-94.8191285
"696","Gewiretz","New York, USA",40.7127753,-74.0059728
"697","ColleenHuberNMD","Tempe, AZ",33.4255104,-111.9400054
"698","globalsaraya","Japan",36.204824,138.252924
"699","cyanfiremusic","Orlando, FL",28.5383355,-81.3792365
"700","Nymnurse","New York, USA",40.7127753,-74.0059728
"701","GoldsteinStreet","Seattle, WA",47.6062095,-122.3320708
"702","HumanistTim","California USA",36.778261,-119.4179324
"703","elizabeth_fodor","Illinois, USA",40.6331249,-89.3985283
"704","DrAurore","Birmingham,MI",42.5467012,-83.2113192
"706","VeritasEver"," Australia",-25.274398,133.775136
"708","GarwoodStevens","Organic Farm",37.9468742,-95.0064737
"709","Flying4JC","North America  - Fair Green England",54.5259614,-105.2551187
"710","TrumpFanNevada","Nevada, USA",38.8026097,-116.419389
"711","Franklin_E_T","Arkansas, USA",35.20105,-91.8318334
"712","BlairStenvick","Portland, OR",45.5122308,-122.6587185
"714","tonyhueck_gr8","Homer Glen, IL",41.6000317,-87.9381112
"715","FallennAangel","Detroit, MI",42.331427,-83.0457538
"716","32Lar23","North Carolina",35.7595731,-79.0192997
"718","Wallace_Noll","Mesa, Arizona (USA)",33.4151843,-111.8314724
"719","Lordknoxx","Florida, USA",27.6648274,-81.5157535
"721","WUSTLmed","St. Louis, MO",38.6270025,-90.1994042
"722","JLuriaLISW","Iowa City, IA",41.6611277,-91.5301683
"723","immunenz","New Zealand",-40.900557,174.885971
"724","CaulfieldTim","Edmonton Canada",53.544389,-113.4909267
"725","UKHomeopathyReg","Vatican City",41.902916,12.453389
"726","ThomBurke","Albertville, AL",34.2675937,-86.2088669
"727","unimp0rtant1","socialist republic of manitoba",53.7608608,-98.8138762
"728","DrGurdeepParhar","British Columbia, Canada",53.7266683,-127.6476205
"729","EvilCEOE","Metropolis, USA",37.1511655,-88.7319979
"730","j082298","FL",27.6648274,-81.5157535
"731","onewaytweeta","Arizona, USA",34.0489281,-111.0937311
"732","krisdalt","Washington, DC",38.9071923,-77.0368707
"733","ScottReddler","Miami, FL",25.7616798,-80.1917902
"734","megmarieritter","Atwater Village, Los Angeles",34.1172904,-118.2614332
"736","sedlacek_d","Germany",51.165691,10.451526
"737","artofperson","South Florida",27.6648274,-81.5157535
"739","cjdinger","Raleigh, NC",35.7795897,-78.6381787
"740","biospace","Des Moines, IA",41.5868353,-93.6249593
"741","stopvaccinating","Los Angeles",34.0522342,-118.2436849
"742","eurobird","Florida and Europe ",26.221971,-80.140071
"743","aubreywieber","Portland, OR",45.5122308,-122.6587185
"744","Pinkfox56","Bristol, England",51.454513,-2.58791
"745","HeadStartgov","Washington, DC",38.9071923,-77.0368707
"746","belllaaaxo","NY<U+0001F501>SATX <U+2661>",29.5418178,-98.5528425
"747","InternetLisa","North America",54.5259614,-105.2551187
"748","NYY001","Austin, TX",30.267153,-97.7430608
"749","CCurrentArgus","Carlsbad, NM",32.4206736,-104.2288375
"750","kirtybuis"," t-town, washington ",47.2437077,-122.4395527
"751","slealey53","New Orleans, LA",29.9510658,-90.0715323
"753","yayayarndiva","Sonoma County, California",38.5779555,-122.9888319
"755","internetptyorg","Philadelphia PA",39.9525839,-75.1652215
"756","Truedeth","Wisconsin",43.7844397,-88.7878678
"757","AshleyAceves6","Bakersfield,CA",35.3732921,-119.0187125
"758","Ms_Deathwish","United Kingdom",55.378051,-3.435973
"759","MaxKennerly","Philadelphia, Pennsylvania",39.9525839,-75.1652215
"761","aplucas2003","Washington, DC",38.9071923,-77.0368707
"762","janvandekamp81","Amsterdam, The Netherlands",52.3679843,4.9035614
"763","Cinderellah02","Seattle WA",47.6062095,-122.3320708
"764","roselawgroup","Scottsdale, AZ",33.4941704,-111.9260519
"765","LumaCyte","Charlottesville Area",38.0293059,-78.4766781
"768","DChurchy1","Connecticut, USA",41.6032207,-73.087749
"769","3CedarsMktg","Vancouver, Canada",49.2827291,-123.1207375
"770","mignon_dunbar","San Francisco, CA",37.7749295,-122.4194155
"771","LKChapman147","Albuquerque NM",35.0843859,-106.650422
"772","CEVAXIN_PTY","Panama",8.537981,-80.782127
"773","PTVph","Philippines",12.879721,121.774017
"775","jacquep","North Yorkshire, UK",53.9915028,-1.5412015
"776","nja216","Manila",14.5995124,120.9842195
"777","Goldene_Regel","Königsberg",54.7104264,20.4522144
"779","AndyVermaut","One world",40.7133444,-74.0133677
"780","ClareWHarris","Canadian left coast <U+0001F1E8><U+0001F1E6> ",56.130366,-106.346771
"781","OR4MedFreedom","Oregon",43.8041334,-120.5542012
"783","QPSHoldingsLLC","Newark, DE",39.6837226,-75.7496572
"784","jaguar06_rick","Flyover Country",36.8964067,-87.9587538
"785","themavennews","California, USA",36.778261,-119.4179324
"786","EzBrz","Las Vegas, Nevada",36.1699412,-115.1398296
"787","LoriLu444","Los Angeles, TX",28.465556,-99
"788","ADDcrafter","Denver, CO",39.7392358,-104.990251
"789","AH2Day","Grand Junction Colorado",39.0638705,-108.5506486
"790","tikofanster","Toronto, ON from Montreal",45.4638418,-73.5887216
"791","Bad_Lizard","Maricopa County Arizona",33.2917968,-112.4291464
"792","LandryForWestTX","Lubbock, TX",33.5778631,-101.8551665
"793","DoctorSekzi","Here",36.7435531,-95.9359977
"794","ScottsHusband","NC, USA",35.7595731,-79.0192997
"795","jesuisNicoo","France",46.227638,2.213749
"796","Jbernierdooley","Alma, Québec",48.5504607,-71.6527704
"797","BetoWolfey","Massachusetts, USA",42.4072107,-71.3824374
"798","BayArea247News","Oakland, CA",37.8043637,-122.2711137
"800","CBCToronto","Toronto",43.653226,-79.3831843
"801","wabenews","Atlanta, GA",33.7489954,-84.3879824
"802","MugsysRapSheet","Houston, TX",29.7604267,-95.3698028
"803","quell_ria","Elanora palm beach Qld",-28.1120958,153.4567092
"805","smitty_ko","California",36.778261,-119.4179324
"806","WebNHW","Albuquerque, NM",35.0843859,-106.650422
"807","xicorx","North America",54.5259614,-105.2551187
"808","dragonflymcs","Florida",27.6648274,-81.5157535
"809","drjeanetteryan","Santa Monica, CA",34.0194543,-118.4911912
"812","fluck_gloria","Pennsylvania, USA",41.2033216,-77.1945247
"813","MLewisSauerwein","London, England",51.5073509,-0.1277583
"814","Findahoard","UK",55.378051,-3.435973
"815","gijacklin","Los Angeles, CA.",34.0522342,-118.2436849
"816","CU_PublicHealth","Champaign County Illinois",40.2138865,-88.2461183
"817","KassandraSeven","Detroit, MI",42.331427,-83.0457538
"818","RoryFly48410259","Hilo, Hawaii",19.7241106,-155.0868193
"819","Telford_Russian","Everywhere",33.7589188,-84.3640829
"820","AstridvnBeveren","Achterhoek | Nederland",29.9720128,-93.9938202
"821","susan_daniels","Eden, NY USA",42.652282,-78.8969785
"822","JulianGillMusic","Houston, TX",29.7604267,-95.3698028
"824","red_pill_show","Adelaide, Australia",-34.9284989,138.6007456
"825","PatriciaMSpenc2","Mississippi, USA",32.3546679,-89.3985283
"826","tamrobinson1966","Perth, Ontario",44.8988097,-76.2485592
"827","dwaynecobb","Birmingham, AL",33.5185892,-86.8103567
"828","sickandtaxed","Ireland",53.1423672,-7.6920536
"829","gwinch","London",51.5073509,-0.1277583
"830","PharmPracNews","New York",40.7127753,-74.0059728
"831","mohsin_umb","District of Columbia, USA",38.9071923,-77.0368707
"833","agargmd","Chicago, IL",41.8781136,-87.6297982
"834","jamescdwyer","Halifax, Nova Scotia",44.6487635,-63.5752387
"835","CNNBusiness","Global",37.0329949,-95.6400855
"836","TAYke_me2church","Philadelphia, PA",39.9525839,-75.1652215
"838","lalvaradobauza","PONCE",18.0110768,-66.6140616
"839","MoneyHealthFina","USA/Canada/UK",30.2143652,-95.5653892
"840","Midnights_Mommy","Oregon, USA",43.8041334,-120.5542012
"841","ElaineWilhelm2","Fishers, IN.",39.9567548,-86.01335
"843","nochnoy_dozor","Denial",36.750583,-95.9748949
"844","dearsarah","LA, NY & Cambridge",34.0420902,-118.2432057
"845","GaryAltman9","Spring Hill, FL",28.4831682,-82.5369872
"846","KTVZ","Bend, Oregon",44.0581728,-121.3153096
"847","Michael81972","Oklahoma, USA",35.0077519,-97.092877
"848","loganbloom","Little Rock, AR",34.7464809,-92.2895948
"849","VOAStevenson","Washington DC",38.9071923,-77.0368707
"850","GOMusings","Connecticut",41.6032207,-73.087749
"851","beachbum04064","Maine, USA",45.253783,-69.4454689
"852","_LarZen_","Norway",60.472024,8.468946
"853","karadakuku","Ichikawa-shi, Chiba",35.7136019,139.9279438
"854","IntuitiveVegan","Washington, USA",47.7510741,-120.7401385
"855","tonikyalo","Nairobi Kenya",-1.2920659,36.8219462
"856","PhoenixCompSys","Atlanta, GA",33.7489954,-84.3879824
"857","IDSE_Online","New York, NY",40.7127753,-74.0059728
"858","MaryBeyea","Ontario, Canada",51.253775,-85.323214
"859","cowtung","Berkeley, CA",37.8715926,-122.272747
"860","DavidPapp","Canada",56.130366,-106.346771
"861","korimaru0206","JAPAN",36.204824,138.252924
"862","BiologicalB","England, United Kingdom",52.3555177,-1.1743197
"863","sarahdespres","Washington DC",38.9071923,-77.0368707
"866","mrsabesan","London, England",51.5073509,-0.1277583
"867","abelstreit","Universal City",29.5480071,-98.2911235
"868","twilamam","Campbell River, British Columbia",50.0331226,-125.2733353
"869","IsaacGSmith","San Francisco, CA",37.7749295,-122.4194155
"870","DennisDDawson","Texas",31.9685988,-99.9018131
"871","PixySean","England",52.3555177,-1.1743197
"872","Negtor","Venezuela",6.42375,-66.58973
"873","Hussamkhoury","Orange County, CA",33.7174708,-117.8311428
"874","lejuliahalpenny","Dublin",53.3498053,-6.2603097
"875","HardTechTV","Silicon Valley, CA",37.387474,-122.0575434
"876","evanderburg","Cleveland, OH",41.49932,-81.6943605
"877","tooms666","south florida",27.6648274,-81.5157535
"878","SE6Steve","London",51.5073509,-0.1277583
"879","alexanderl1028","Salinas California",36.6777372,-121.6555013
"880","mowefus","Denver, CO",39.7392358,-104.990251
"881","AngelaJYoung88","Covington",39.0836712,-84.5085536
"882","jat1997","The Greatest State California",36.778261,-119.4179324
"883","APCSDoneQuick","Wisconsin",43.7844397,-88.7878678
"884","1blessedbee","Pennsylvania, USA",41.2033216,-77.1945247
"885","jonsarlin","Brooklyn, NY",40.6781784,-73.9441579
"886","gargorama","Geneva, Switzerland",46.2043907,6.1431577
"887","9972dayFM","Campbell River, BC",50.0331226,-125.2733353
"888","CBCDay6","Canada",56.130366,-106.346771
"889","MadSciJustin","Colorado, USA",39.5500507,-105.7820674
"890","soberbygrace","Texas, USA",31.9685988,-99.9018131
"891","mdtoorder","Arizona, USA",34.0489281,-111.0937311
"895","FashionSpill","New York",40.7127753,-74.0059728
"896","SonamSaxena","Bellevue, WA",47.6101497,-122.2015159
"897","heardling","Summerland, BC, Canada",49.6073297,-119.6768815
"898","ZakeelGordon","Seattle, WA",47.6062095,-122.3320708
"899","chloehanks59","MAGA, USA",32.9129154,-96.451238
"900","seattleinformer","Seattle",47.6062095,-122.3320708
"902","Retorogeemu2018","New York, NY",40.7127753,-74.0059728
"903","raichle6ix","Toronto, Ontario",43.653226,-79.3831843
"904","lizvandort","Australia",-25.274398,133.775136
"905","BlueEyedEagle_","GLOBAL",37.0329949,-95.6400855
"906","Cdmakeupartist1","Far away ",29.135971,-83.036027
"907","jrad1014hi","Honolulu, HI",21.3069444,-157.8583333
"908","wesupportlee","Colombia",4.570868,-74.297333
"909","terromur","Toronto",43.653226,-79.3831843
"910","kevoboyle","Bettystown, Meath, Eire",53.6983238,-6.246068
"912","cptttaylor2","Ansbach, Germany",49.3004246,10.5719357
"913","HolisticWellAdv","Saskatchewan, Canada",52.9399159,-106.4508639
"914","eileenshepherd","Nursing Times UK",55.378051,-3.435973
"915","BadassActivist","559",36.8251515,-119.7017496
"916","Chris_1791"," f<U+03B9><U+03BB>e<U+03C9> ade<U+03BB>f<U+03BF><U+03C2> Philadelphia PA",39.9525839,-75.1652215
"917","ClintonLKindle","Portland, OR",45.5122308,-122.6587185
"919","APendletonP","Providence, RI",41.8239891,-71.4128343
"920","Mara_G2020","Seattle Washington, USA",47.6062095,-122.3320708
"921","AurelianGirl","Sutter Creek, CA",38.3929675,-120.8024357
"922","Wonkette","Washington",47.7510741,-120.7401385
"923","askerrysmile","Westminster, VT",43.0678307,-72.4587404
"924","megthechamp","In my own little world",35.4915705,-94.2210237
"925","aristocatsinc","Florida, USA",27.6648274,-81.5157535
"926","ocanannain","Home: the tropics",18.34279,-64.9294399
"927","AndrewActs","Vancouver, British Columbia",49.2827291,-123.1207375
"929","lydiachain","New York, NY",40.7127753,-74.0059728
"930","SterbenzScott","Alcatraz ",37.8269775,-122.4229555
"931","KimiJoyc","54022",44.858921,-92.5792482
"932","cmdingram","Denver, CO",39.7392358,-104.990251
"933","joanvw09","Canada <U+0001F1E8><U+0001F1E6>",56.130366,-106.346771
"934","FOX4","Dallas - Fort Worth",32.7766642,-96.7969879
"935","WriteReadRock","Everywhere",33.7589188,-84.3640829
"936","Midgecat","England",52.3555177,-1.1743197
"937","inte1ord","Sweden",60.128161,18.643501
"938","Principal_IT","Miramar, FL",25.9860762,-80.3035602
"939","Truthntranspare","Canada",56.130366,-106.346771
"940","gcgrytdal","Liberty State",40.7030799,-74.0537191
"941","MaryECosenza","Moorpark CA",34.285558,-118.8820414
"942","PacificStand","Santa Barbara, California",34.4208305,-119.6981901
"943","datacontrovers1","Edinburgh, Scotland",55.953252,-3.188267
"944","ColumbusFreeP","Columbus, OH",39.9611755,-82.9987942
"946","Sianaliciouz","Everywhere",33.7589188,-84.3640829
"947","AmandaKendal","London, England",51.5073509,-0.1277583
"948","PeeblesEllie","Peebles",36.066407,-89.393497
"949","nuxxism","Port Elizabeth, South Africa",-33.9608369,25.6022423
"950","ItsKarylS","Northern Calif  USA",38.8375215,-120.8958242
"951","M08D26","Boston, MA",42.3600825,-71.0588801
"952","ajwhitewolf","Madison Wisconsin",43.0730517,-89.4012302
"953","VVCofH","Hamburg, NY",42.7158927,-78.8294768
"954","Johanna_Swoyer","broad city",40.2197997,-78.2231976
"955","emigrvs","South Wales",51.6858341,-3.3821421
"957","giftedkids","Weaverville, NC",35.6970547,-82.5606851
"958","MalibuStacyMPH","San Diego, USA",32.715738,-117.1610838
"959","SaraGonzalesTX","TX",31.9685988,-99.9018131
"960","MackayIM","Brisbane, Australia",-27.4697707,153.0251235
"961","danielje20","Toronto, Ontario",43.653226,-79.3831843
"962","wafaie_fawzi","Cambridge, MA",42.3736158,-71.1097335
"963","jowr_what","::1",40.7127431,-74.0133795
"964","IAmTheHerd","San Diego, CA",32.715738,-117.1610838
"966","jasonbock","Shakopee, MN, USA",44.7973962,-93.5272861
"967","gupwalla","The Matrix",41.3829459,-73.5315538
"968","bmangh","New Haven, CT",41.308274,-72.9278835
"969","greenpartyguynj","Lawrenceville, NJ",40.3016375,-74.7361013
"970","TherapyForum","England, UK",52.3555177,-1.1743197
"971","Sulphurcocky1","Australia",-25.274398,133.775136
"973","drgarynull","NYC",40.7127753,-74.0059728
"974","Iheartnoise","Boston, MA",42.3600825,-71.0588801
"975","teensource","California",36.778261,-119.4179324
"976","TheRoot","New York, NY",40.7127753,-74.0059728
"977","amybirn","New York City",40.7127753,-74.0059728
"978","DrPChouinard","Moncton, NB CANADA",46.0878165,-64.7782313
"979","usnehal","Boston, MA",42.3600825,-71.0588801
"980","Gert_van_Dijk","Utrecht, the Netherlands",52.0907374,5.1214201
"981","mslesliesaurus","canada",56.130366,-106.346771
"982","tedh13","Montréal",45.5016889,-73.567256
"983","MumDoesScience","Adelaide, South Australia",-34.9284989,138.6007456
"984","HailTheFury","Sydney, New South Wales",-33.8688197,151.2092955
"985","MalariaVaccine","Washington, DC",38.9071923,-77.0368707
"986","PotatoForeman","The Emerald (City) Isle",34.6779399,-76.9507762
"987","quatrionaa","Dublin, Ireland.",53.3498053,-6.2603097
"988","Koboxer2380","Maine, USA",45.253783,-69.4454689
"989","UKBABYBEAR",", Beckenham",51.40817,-0.025813
"991","jmrcapmg","Atlanta, GA",33.7489954,-84.3879824
"992","bsaintwalker","Orange County, California",33.7174708,-117.8311428
"993","NoahJSMcCourt","Waconia, MN",44.8504317,-93.7876429
"994","juno_watt","A Galaxy Far Far Away",28.385233,-81.563874
"995","AAPCA3","San Diego",32.715738,-117.1610838
"996","webinsiders","Sillicon Valley",37.387474,-122.0575434
"997","HydroCabron","Denver, CO",39.7392358,-104.990251
"998","pattibacchus","Vancouver",49.2827291,-123.1207375
"999","SimamsProperty","Florida, USA",27.6648274,-81.5157535
"1000","ethel_huizar","Detroit, MI",42.331427,-83.0457538
"1001","WhstleBlower","California, USA",36.778261,-119.4179324
"1002","BassaKao","Jolo, Sulu",6.0473648,121.0089611
"1003","Lobo_The_Great","Tampa, FL",27.950575,-82.4571776
"1004","jim_herd","London, UK usually",51.5073509,-0.1277583
"1005","EcoInternetDrGB","Earth",37.2321077,-95.7243335
"1006","Charleegrams","Makati - City Of San Pedro",14.5649477,121.0323058
"1007","mrsjuliesearle","South East, England",51.2330699,-0.5732182
"1008","ZainR","Gallifrey",33.946647,-118.3848014
"1009","toden7826","Ashville, Alabama",33.8370433,-86.2544223
"1010","TheCaraGia","Florida, USA",27.6648274,-81.5157535
"1011","PSUresearch","Penn State University",40.7982133,-77.8599084
"1012","HealthGuide_USA","Houston, Texas",29.7604267,-95.3698028
"1013","kaffeinated","New York",40.7127753,-74.0059728
"1014","spikygeek","Northern VA",38.7636242,-77.1764149
"1015","abdun_nur","Living upon the Earth",42.3973208,-71.123773
"1016","VaccinateCal","California",36.778261,-119.4179324
"1018","drmiguelmarcos","Salamanca, Spain",40.9701039,-5.6635397
"1019","greendreamsnow","galaxy",38.7137078,-93.2774855
"1020","milestougeaux","San Diego",32.715738,-117.1610838
"1021","Suicidalady","Salem, MA",42.51954,-70.8967155
"1022","Crystal35036305","Minne to the Sota ",44.9391044,-93.3626146
"1023","stguac","Rio de Janeiro, Brasil",-22.9068467,-43.1728965
"1024","elt9052","Birmingham, England",52.486243,-1.890401
"1025","davidquinn","Manchester, England",53.4807593,-2.2426305
"1027","BettinaRyll","Sweden",60.128161,18.643501
"1028","dougbrown_1","London, England",51.5073509,-0.1277583
"1029","GoalDigginMama","Grand Junction, CO",39.0638705,-108.5506486
"1030","stop_psych_take","Brampton, Ontario",43.7315479,-79.7624177
"1031","stetho","London",51.5073509,-0.1277583
"1032","Vinminen","Michigan, USA",44.3148443,-85.6023643
"1033","V_of_tReason","Canada",56.130366,-106.346771
"1034","oneillquigley","Dublin, Ireland",53.3498053,-6.2603097
"1035","burnetto57","Laconia, NH",43.5278546,-71.4703509
"1037","CBCSunday","Canada",56.130366,-106.346771
